DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2019-08-09 00:00:00;4;6;5;1;1;1;5;1;0;0
2019-08-09 00:15:00;10;12;5;7;2;0;3;2;0;0
2019-08-09 00:30:00;3;6;6;6;3;0;20;6;0;0
2019-08-09 00:45:00;12;12;6;4;1;0;2;3;0;0
2019-08-09 01:00:00;5;6;8;2;0;0;3;3;0;0
2019-08-09 01:15:00;3;7;5;1;0;0;4;6;0;0
2019-08-09 01:30:00;0;3;7;1;0;0;1;0;0;0
2019-08-09 01:45:00;5;7;3;1;1;0;0;4;0;0
2019-08-09 02:00:00;2;3;6;1;0;0;2;2;0;0
2019-08-09 02:15:00;7;7;2;2;0;1;3;3;0;0
2019-08-09 02:30:00;3;3;1;1;0;0;3;1;0;0
2019-08-09 02:45:00;2;6;3;2;0;1;2;3;0;0
2019-08-09 03:00:00;2;2;5;1;0;0;1;2;0;0
2019-08-09 03:15:00;3;2;3;2;0;0;2;1;0;0
2019-08-09 03:30:00;1;3;4;1;1;0;0;0;0;0
2019-08-09 03:45:00;4;4;10;5;3;1;2;4;0;0
2019-08-09 04:00:00;4;7;6;1;2;0;1;7;0;0
2019-08-09 04:15:00;4;5;3;1;0;0;2;2;0;0
2019-08-09 04:30:00;9;9;4;0;3;0;4;2;0;0
2019-08-09 04:45:00;15;12;13;2;5;0;3;8;0;0
2019-08-09 05:00:00;22;14;43;2;6;0;6;7;0;0
2019-08-09 05:15:00;57;9;81;4;2;3;6;6;0;0
2019-08-09 05:30:00;85;18;93;5;10;4;31;20;0;0
2019-08-09 05:45:00;73;25;80;11;11;4;68;39;0;0
2019-08-09 06:00:00;46;32;72;13;32;2;60;36;0;0
2019-08-09 06:15:00;57;31;86;6;5;1;22;14;0;0
2019-08-09 06:30:00;52;31;79;2;6;1;10;8;2;0
2019-08-09 06:45:00;56;33;102;2;4;2;12;8;0;0
2019-08-09 07:00:00;53;25;87;4;3;2;10;7;0;0
2019-08-09 07:15:00;51;33;83;12;3;2;8;8;0;1
2019-08-09 07:30:00;49;39;92;9;3;0;14;11;1;0
2019-08-09 07:45:00;56;47;71;9;0;8;5;4;0;1
2019-08-09 08:00:00;53;53;98;10;3;5;21;12;3;2
2019-08-09 08:15:00;35;39;72;5;2;0;13;8;0;0
2019-08-09 08:30:00;54;44;72;9;7;1;19;5;3;1
2019-08-09 08:45:00;48;52;63;3;4;4;15;7;1;1
2019-08-09 09:00:00;25;45;55;5;2;1;5;7;1;0
2019-08-09 09:15:00;39;48;46;5;4;2;19;10;2;1
2019-08-09 09:30:00;29;47;69;7;4;4;16;14;4;6
2019-08-09 09:45:00;37;55;62;3;4;4;21;10;2;3
2019-08-09 10:00:00;23;53;56;3;2;2;18;9;2;0
2019-08-09 10:15:00;29;54;67;11;5;3;21;7;0;0
2019-08-09 10:30:00;40;68;61;6;3;3;18;11;3;7
2019-08-09 10:45:00;33;48;83;7;8;3;17;9;1;0
2019-08-09 11:00:00;32;69;66;6;8;5;21;9;4;6
2019-08-09 11:15:00;23;41;90;1;10;3;17;12;5;2
2019-08-09 11:30:00;31;72;81;4;10;4;10;10;3;0
2019-08-09 11:45:00;39;60;79;7;11;6;38;10;10;3
2019-08-09 12:00:00;26;89;74;7;14;1;49;24;1;2
2019-08-09 12:15:00;36;75;71;5;9;4;48;25;0;0
2019-08-09 12:30:00;26;54;78;6;13;5;35;13;0;0
2019-08-09 12:45:00;27;66;86;1;11;3;44;19;2;1
2019-08-09 13:00:00;36;70;109;3;9;2;41;17;7;3
2019-08-09 13:15:00;44;78;112;6;17;5;45;15;2;6
2019-08-09 13:30:00;52;80;102;8;13;4;43;35;0;0
2019-08-09 13:45:00;57;57;83;13;15;3;42;29;1;15
2019-08-09 14:00:00;43;88;90;7;34;2;91;32;5;30
