DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-09-04 00:00:00;3;21;7;3;1;6;12
2020-09-04 00:15:00;6;24;4;3;1;9;15
2020-09-04 00:30:00;10;24;6;2;2;3;5
2020-09-04 00:45:00;7;13;3;0;2;12;7
2020-09-04 01:00:00;1;9;2;2;3;4;2
2020-09-04 01:15:00;5;14;1;0;0;6;3
2020-09-04 01:30:00;1;4;1;1;1;9;5
2020-09-04 01:45:00;5;6;1;2;0;8;6
2020-09-04 02:00:00;2;7;2;2;0;6;5
2020-09-04 02:15:00;0;4;0;1;0;3;6
2020-09-04 02:30:00;3;4;0;3;0;2;4
2020-09-04 02:45:00;2;12;3;0;0;2;3
2020-09-04 03:00:00;1;10;2;0;0;5;7
2020-09-04 03:15:00;1;4;0;1;0;5;10
2020-09-04 03:30:00;2;3;0;0;0;4;4
2020-09-04 03:45:00;3;11;3;0;0;2;4
2020-09-04 04:00:00;3;7;1;1;0;5;2
2020-09-04 04:15:00;6;10;0;9;1;8;5
2020-09-04 04:30:00;9;12;1;10;0;11;9
2020-09-04 04:45:00;17;24;1;6;1;11;7
2020-09-04 05:00:00;32;63;5;7;3;19;17
2020-09-04 05:15:00;79;120;6;13;4;11;23
2020-09-04 05:30:00;78;130;12;21;7;31;46
2020-09-04 05:45:00;57;96;14;15;16;48;62
2020-09-04 06:00:00;47;92;20;17;8;60;80
2020-09-04 06:15:00;55;104;21;34;22;72;93
2020-09-04 06:30:00;96;158;39;51;27;61;84
2020-09-04 06:45:00;83;186;49;51;29;53;71
2020-09-04 07:00:00;80;176;50;57;25;61;71
2020-09-04 07:15:00;94;173;43;79;26;71;91
2020-09-04 07:30:00;99;191;63;66;23;79;113
2020-09-04 07:45:00;95;188;71;74;34;75;85
2020-09-04 08:00:00;76;173;48;55;24;65;73
2020-09-04 08:15:00;52;163;43;57;21;94;103
2020-09-04 08:30:00;68;163;43;57;24;87;93
2020-09-04 08:45:00;71;199;57;63;31;71;96
2020-09-04 09:00:00;65;143;48;54;17;65;78
2020-09-04 09:15:00;60;161;38;49;15;62;81
2020-09-04 09:30:00;59;171;52;57;22;92;103
2020-09-04 09:45:00;68;224;54;64;20;82;107
2020-09-04 10:00:00;76;181;61;64;15;78;95
2020-09-04 10:15:00;73;178;47;62;15;119;114
2020-09-04 10:30:00;67;188;75;70;28;99;116
2020-09-04 10:45:00;82;178;60;55;15;108;113
2020-09-04 11:00:00;59;182;50;52;30;108;111
2020-09-04 11:15:00;66;179;47;80;13;101;125
2020-09-04 11:30:00;83;163;48;51;11;108;112
2020-09-04 11:45:00;88;169;76;53;26;101;131
2020-09-04 12:00:00;70;151;62;66;16;124;132
2020-09-04 12:15:00;85;163;68;62;30;123;116
2020-09-04 12:30:00;103;189;82;50;25;100;70
2020-09-04 12:45:00;116;181;77;59;33;88;90
2020-09-04 13:00:00;117;186;65;66;26;95;100
2020-09-04 13:15:00;126;198;77;56;22;144;139
2020-09-04 13:30:00;146;221;73;61;26;104;114
2020-09-04 13:45:00;126;219;64;58;30;120;136
2020-09-04 14:00:00;113;209;76;64;24;128;131
2020-09-04 14:15:00;79;177;76;66;17;147;147
2020-09-04 14:30:00;109;171;78;64;24;125;138
2020-09-04 14:45:00;94;163;89;60;24;114;118
2020-09-04 15:00:00;85;181;75;52;16;123;122
2020-09-04 15:15:00;73;153;74;68;23;127;124
2020-09-04 15:30:00;79;151;69;76;23;124;122
2020-09-04 15:45:00;91;175;79;68;23;131;127
2020-09-04 16:00:00;94;200;79;62;29;114;108
2020-09-04 16:15:00;93;178;74;72;19;132;158
2020-09-04 16:30:00;95;186;86;73;15;123;128
2020-09-04 16:45:00;69;172;58;61;24;127;129
2020-09-04 17:00:00;60;174;61;44;17;127;128
2020-09-04 17:15:00;89;217;74;54;20;114;118
2020-09-04 17:30:00;77;179;68;63;26;115;132
2020-09-04 17:45:00;90;195;66;69;19;131;142
2020-09-04 18:00:00;86;159;58;74;24;111;114
2020-09-04 18:15:00;82;186;58;65;19;97;116
2020-09-04 18:30:00;58;168;48;37;18;105;112
2020-09-04 18:45:00;64;159;45;42;17;104;122
2020-09-04 19:00:00;80;179;63;49;17;101;119
2020-09-04 19:15:00;58;152;48;52;19;70;89
2020-09-04 19:30:00;60;137;46;42;17;86;95
2020-09-04 19:45:00;53;136;46;37;12;83;94
2020-09-04 20:00:00;41;147;49;35;14;83;97
2020-09-04 20:15:00;52;138;44;32;11;79;97
2020-09-04 20:30:00;53;125;45;26;13;75;95
2020-09-04 20:45:00;55;122;24;42;9;51;74
2020-09-04 21:00:00;79;151;37;21;9;52;76
2020-09-04 21:15:00;82;147;24;23;6;38;58
2020-09-04 21:30:00;49;112;20;20;6;42;56
2020-09-04 21:45:00;26;94;22;16;2;88;105
2020-09-04 22:00:00;24;79;18;20;7;85;119
2020-09-04 22:15:00;27;96;32;16;3;75;95
2020-09-04 22:30:00;37;97;27;16;7;35;56
2020-09-04 22:45:00;31;91;30;16;2;38;54
2020-09-04 23:00:00;22;66;16;14;5;28;33
2020-09-04 23:15:00;18;65;21;6;1;26;22
2020-09-04 23:30:00;17;59;23;12;3;26;35
2020-09-04 23:45:00;15;49;14;8;1;23;31
