DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-11 00:00:00;1;4;4;2;4;0;6;5
2020-02-11 00:15:00;2;6;6;2;3;0;5;2
2020-02-11 00:30:00;0;4;4;0;1;0;7;4
2020-02-11 00:45:00;3;6;6;0;2;0;1;2
2020-02-11 01:00:00;0;1;1;0;1;0;2;3
2020-02-11 01:15:00;2;4;4;1;1;0;1;0
2020-02-11 01:30:00;1;1;1;3;2;0;1;0
2020-02-11 01:45:00;1;2;2;2;2;0;4;2
2020-02-11 02:00:00;2;4;4;2;2;0;2;0
2020-02-11 02:15:00;0;3;3;1;1;0;1;0
2020-02-11 02:30:00;1;5;5;0;0;0;1;1
2020-02-11 02:45:00;0;1;1;2;2;0;1;1
2020-02-11 03:00:00;2;3;3;1;1;0;3;3
2020-02-11 03:15:00;1;2;3;2;2;0;1;0
2020-02-11 03:30:00;2;4;4;3;3;0;1;1
2020-02-11 03:45:00;3;4;4;2;3;0;4;2
2020-02-11 04:00:00;4;8;8;2;4;0;3;2
2020-02-11 04:15:00;5;6;7;2;4;0;7;3
2020-02-11 04:30:00;2;6;6;4;6;0;7;5
2020-02-11 04:45:00;14;24;24;3;6;0;9;1
2020-02-11 05:00:00;29;65;64;14;18;0;14;9
2020-02-11 05:15:00;89;100;102;7;14;0;38;19
2020-02-11 05:30:00;113;124;131;9;18;0;50;12
2020-02-11 05:45:00;127;92;89;33;41;0;69;40
2020-02-11 06:00:00;113;73;73;34;51;0;45;34
2020-02-11 06:15:00;132;95;93;13;32;0;46;30
2020-02-11 06:30:00;171;101;106;16;23;0;56;34
2020-02-11 06:45:00;179;110;110;8;21;0;68;45
2020-02-11 07:00:00;185;114;117;11;17;0;73;49
2020-02-11 07:15:00;228;108;103;14;32;0;94;81
2020-02-11 07:30:00;269;140;139;23;47;0;95;88
2020-02-11 07:45:00;241;145;152;24;34;0;100;94
2020-02-11 08:00:00;232;156;158;13;27;0;100;82
2020-02-11 08:15:00;200;108;108;18;32;0;81;63
2020-02-11 08:30:00;183;99;95;27;32;0;81;54
2020-02-11 08:45:00;131;86;83;14;21;0;76;47
2020-02-11 09:00:00;109;82;82;18;24;0;69;46
2020-02-11 09:15:00;79;65;63;17;21;0;67;48
2020-02-11 09:30:00;80;69;69;21;25;0;64;50
2020-02-11 09:45:00;110;69;68;19;17;0;72;50
2020-02-11 10:00:00;88;72;71;19;19;0;72;65
2020-02-11 10:15:00;88;64;65;16;19;0;64;51
2020-02-11 10:30:00;76;61;55;20;27;0;76;57
2020-02-11 10:45:00;94;70;73;15;28;0;80;54
2020-02-11 11:00:00;87;70;71;17;28;0;75;51
2020-02-11 11:15:00;87;62;59;17;26;0;79;56
2020-02-11 11:30:00;106;77;73;19;22;0;93;58
2020-02-11 11:45:00;113;74;73;17;21;0;91;75
2020-02-11 12:00:00;80;60;58;15;25;0;92;75
2020-02-11 12:15:00;105;69;67;22;57;0;89;74
2020-02-11 12:30:00;121;72;72;21;30;0;81;65
2020-02-11 12:45:00;97;69;66;18;37;0;93;74
2020-02-11 13:00:00;136;112;109;21;31;0;100;77
2020-02-11 13:15:00;115;109;106;30;25;0;82;59
2020-02-11 13:30:00;147;121;123;22;26;0;98;60
2020-02-11 13:45:00;130;98;94;28;39;0;97;75
2020-02-11 14:00:00;73;57;60;27;41;0;74;72
2020-02-11 14:15:00;100;72;73;40;55;0;119;96
2020-02-11 14:30:00;114;58;59;36;87;0;111;97
2020-02-11 14:45:00;111;70;67;22;34;0;110;82
2020-02-11 15:00:00;100;66;62;33;53;0;110;101
2020-02-11 15:15:00;125;80;78;35;47;0;113;99
2020-02-11 15:30:00;117;74;74;34;56;0;125;94
2020-02-11 15:45:00;134;77;73;29;59;0;143;127
2020-02-11 16:00:00;132;91;85;25;43;0;133;124
2020-02-11 16:15:00;139;74;74;23;44;0;145;123
2020-02-11 16:30:00;134;82;73;21;44;0;123;99
2020-02-11 16:45:00;151;85;87;22;29;0;122;106
2020-02-11 17:00:00;140;77;71;19;36;0;116;97
2020-02-11 17:15:00;142;67;69;21;35;0;134;120
2020-02-11 17:30:00;102;68;62;22;34;0;113;100
2020-02-11 17:45:00;115;70;70;26;35;0;106;92
2020-02-11 18:00:00;104;80;81;31;39;0;110;100
2020-02-11 18:15:00;107;60;61;24;30;0;99;92
2020-02-11 18:30:00;95;62;61;16;26;0;93;90
2020-02-11 18:45:00;87;54;53;12;20;0;89;90
2020-02-11 19:00:00;70;53;47;13;23;0;69;57
2020-02-11 19:15:00;68;58;58;16;32;0;71;52
2020-02-11 19:30:00;66;45;45;11;14;0;54;39
2020-02-11 19:45:00;57;40;40;9;13;0;54;42
2020-02-11 20:00:00;61;48;46;8;13;0;50;36
2020-02-11 20:15:00;64;43;39;7;7;0;40;35
2020-02-11 20:30:00;56;46;47;5;10;0;35;27
2020-02-11 20:45:00;51;66;64;9;12;0;38;24
2020-02-11 21:00:00;80;89;89;6;12;0;37;17
2020-02-11 21:15:00;66;88;85;7;16;0;43;17
2020-02-11 21:30:00;50;53;53;6;5;0;42;26
2020-02-11 21:45:00;34;40;37;21;25;0;57;42
2020-02-11 22:00:00;31;30;31;29;40;0;67;46
2020-02-11 22:15:00;24;29;28;23;42;0;44;37
