DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-25 00:00:00;4;8;8;1;5;0;4;2
2020-02-25 00:15:00;0;5;5;1;2;0;10;2
2020-02-25 00:30:00;2;5;5;1;1;0;7;3
2020-02-25 00:45:00;1;5;5;1;3;0;3;1
2020-02-25 01:00:00;5;9;9;0;1;0;3;0
2020-02-25 01:15:00;1;1;1;0;0;0;2;4
2020-02-25 01:30:00;1;2;2;1;3;0;0;2
2020-02-25 01:45:00;0;4;4;0;0;0;4;1
2020-02-25 02:00:00;0;1;1;4;5;0;0;2
2020-02-25 02:15:00;0;2;2;2;2;0;2;0
2020-02-25 02:30:00;3;6;6;0;0;0;1;0
2020-02-25 02:45:00;1;3;3;2;2;0;5;1
2020-02-25 03:00:00;2;4;3;0;1;0;2;2
2020-02-25 03:15:00;2;3;4;1;1;0;2;0
2020-02-25 03:30:00;3;8;8;1;3;0;1;1
2020-02-25 03:45:00;1;5;5;2;3;0;3;1
2020-02-25 04:00:00;3;2;2;2;3;0;1;3
2020-02-25 04:15:00;6;6;6;6;9;0;3;2
2020-02-25 04:30:00;0;4;4;2;5;0;3;3
2020-02-25 04:45:00;9;16;16;4;6;0;5;2
2020-02-25 05:00:00;20;28;30;8;14;0;15;7
2020-02-25 05:15:00;63;64;67;5;18;0;27;17
2020-02-25 05:30:00;93;107;106;12;20;0;47;18
2020-02-25 05:45:00;92;82;84;25;37;0;42;23
2020-02-25 06:00:00;83;68;68;23;50;0;46;24
2020-02-25 06:15:00;87;77;77;9;23;0;34;15
2020-02-25 06:30:00;111;91;94;15;14;0;41;30
2020-02-25 06:45:00;132;99;100;8;14;0;57;28
2020-02-25 07:00:00;120;95;93;12;20;0;63;35
2020-02-25 07:15:00;138;106;102;7;13;0;63;41
2020-02-25 07:30:00;149;92;91;14;17;0;70;54
2020-02-25 07:45:00;136;82;84;14;40;0;65;50
2020-02-25 08:00:00;121;98;98;17;18;0;51;35
2020-02-25 08:15:00;106;84;82;14;27;0;63;50
2020-02-25 08:30:00;113;76;80;12;37;0;72;41
2020-02-25 08:45:00;86;66;62;14;14;0;63;41
2020-02-25 09:00:00;76;59;60;9;14;0;58;27
2020-02-25 09:15:00;80;67;65;14;14;0;66;42
2020-02-25 09:30:00;67;55;54;15;15;0;56;34
2020-02-25 09:45:00;68;60;59;19;25;0;73;49
2020-02-25 10:00:00;54;50;50;15;23;0;72;43
2020-02-25 10:15:00;66;65;64;21;19;0;77;51
2020-02-25 10:30:00;66;60;59;14;21;0;68;41
2020-02-25 10:45:00;62;60;60;12;17;0;66;56
2020-02-25 11:00:00;78;60;61;15;26;0;71;36
2020-02-25 11:15:00;58;57;57;22;32;0;82;48
2020-02-25 11:30:00;72;74;71;14;26;0;71;56
2020-02-25 11:45:00;79;64;62;27;33;0;64;47
2020-02-25 12:00:00;96;76;75;21;28;0;111;79
2020-02-25 12:15:00;80;67;61;17;26;0;103;72
2020-02-25 12:30:00;71;68;68;16;20;0;67;49
2020-02-25 12:45:00;60;61;58;18;23;0;81;67
2020-02-25 13:00:00;51;70;70;19;25;0;74;53
2020-02-25 13:15:00;82;90;87;16;18;0;83;68
2020-02-25 13:30:00;92;85;83;21;30;0;90;55
2020-02-25 13:45:00;101;90;80;23;25;0;73;50
2020-02-25 14:00:00;83;70;68;19;33;0;88;60
2020-02-25 14:15:00;78;78;76;37;66;0;94;73
2020-02-25 14:30:00;71;57;57;19;31;0;97;76
2020-02-25 14:45:00;80;60;59;18;25;0;75;46
2020-02-25 15:00:00;58;49;51;22;53;0;77;51
2020-02-25 15:15:00;58;48;47;17;44;0;90;69
2020-02-25 15:30:00;75;48;47;26;42;0;86;57
2020-02-25 15:45:00;84;53;55;18;24;0;85;63
2020-02-25 16:00:00;85;55;55;20;29;0;92;57
2020-02-25 16:15:00;87;55;52;28;40;0;86;71
2020-02-25 16:30:00;91;61;58;17;28;0;76;62
2020-02-25 16:45:00;88;65;59;15;24;0;82;69
2020-02-25 17:00:00;71;57;58;27;36;0;76;57
2020-02-25 17:15:00;68;68;67;24;33;0;88;70
2020-02-25 17:30:00;71;51;50;23;29;0;87;61
2020-02-25 17:45:00;69;46;45;18;21;0;85;56
2020-02-25 18:00:00;67;52;49;7;22;0;87;59
2020-02-25 18:15:00;66;52;51;19;27;0;76;65
2020-02-25 18:30:00;63;50;45;11;24;0;71;59
2020-02-25 18:45:00;57;47;45;13;17;0;65;57
2020-02-25 19:00:00;64;47;49;19;24;0;54;34
2020-02-25 19:15:00;43;44;44;9;15;0;59;36
2020-02-25 19:30:00;44;35;33;8;13;0;45;29
2020-02-25 19:45:00;52;30;31;8;17;0;37;28
2020-02-25 20:00:00;43;38;36;11;22;0;49;27
2020-02-25 20:15:00;34;29;32;6;11;0;56;28
2020-02-25 20:30:00;34;39;36;9;16;0;40;23
2020-02-25 20:45:00;43;36;35;8;10;0;34;21
2020-02-25 21:00:00;56;53;51;10;10;0;35;19
2020-02-25 21:15:00;48;77;73;2;6;0;38;18
2020-02-25 21:30:00;45;50;49;12;12;0;30;18
2020-02-25 21:45:00;28;39;37;20;29;0;43;32
2020-02-25 22:00:00;39;27;30;20;34;0;46;37
2020-02-25 22:15:00;23;34;33;15;19;0;29;17
2020-02-25 22:30:00;26;28;29;8;8;0;30;23
2020-02-25 22:45:00;16;21;23;2;8;0;23;15
2020-02-25 23:00:00;16;32;30;4;9;0;19;7
2020-02-25 23:15:00;12;16;16;1;2;0;12;13
2020-02-25 23:30:00;6;10;10;3;5;0;8;6
