DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-07-31 00:00:00;9;3;1;2;2;8;5
2020-07-31 00:15:00;17;11;3;5;12;14;8
2020-07-31 00:30:00;14;7;3;4;6;11;4
2020-07-31 00:45:00;12;7;1;5;8;11;6
2020-07-31 01:00:00;10;3;0;1;1;9;3
2020-07-31 01:15:00;8;3;1;0;2;10;2
2020-07-31 01:30:00;6;2;0;0;1;8;5
2020-07-31 01:45:00;9;8;2;3;5;8;4
2020-07-31 02:00:00;6;6;1;2;3;6;3
2020-07-31 02:15:00;11;6;2;0;3;12;7
2020-07-31 02:30:00;14;4;0;2;2;5;3
2020-07-31 02:45:00;9;8;0;2;5;6;2
2020-07-31 03:00:00;6;3;0;1;3;3;1
2020-07-31 03:15:00;6;4;2;0;2;3;4
2020-07-31 03:30:00;6;3;0;0;0;5;1
2020-07-31 03:45:00;3;2;1;5;5;8;1
2020-07-31 04:00:00;7;7;0;1;3;8;0
2020-07-31 04:15:00;10;8;0;2;2;12;3
2020-07-31 04:30:00;11;9;0;0;0;16;5
2020-07-31 04:45:00;11;16;4;2;7;18;10
2020-07-31 05:00:00;22;22;0;2;6;50;42
2020-07-31 05:15:00;42;25;2;14;12;95;85
2020-07-31 05:30:00;38;35;1;10;17;91;79
2020-07-31 05:45:00;69;61;2;8;17;104;85
2020-07-31 06:00:00;87;75;3;5;18;84;78
2020-07-31 06:15:00;82;64;2;5;17;97;101
2020-07-31 06:30:00;69;62;1;10;24;131;124
2020-07-31 06:45:00;68;66;5;9;24;115;125
2020-07-31 07:00:00;43;44;2;6;31;112;109
2020-07-31 07:15:00;74;64;3;10;22;109;162
2020-07-31 07:30:00;60;58;4;10;30;116;132
2020-07-31 07:45:00;97;73;9;11;26;106;133
2020-07-31 08:00:00;89;51;1;11;22;94;98
2020-07-31 08:15:00;64;53;9;17;37;91;107
2020-07-31 08:30:00;79;84;7;13;19;101;104
2020-07-31 08:45:00;99;70;8;17;39;86;82
2020-07-31 09:00:00;81;49;3;17;26;82;77
2020-07-31 09:15:00;79;63;5;10;33;89;84
2020-07-31 09:30:00;113;75;4;14;35;80;87
2020-07-31 09:45:00;111;72;9;17;32;84;87
2020-07-31 10:00:00;105;66;4;17;32;88;69
2020-07-31 10:15:00;120;89;4;24;32;91;80
2020-07-31 10:30:00;121;60;5;16;30;71;72
2020-07-31 10:45:00;100;71;3;16;28;84;80
2020-07-31 11:00:00;117;92;5;18;30;82;80
2020-07-31 11:15:00;123;87;12;10;28;79;76
2020-07-31 11:30:00;138;103;10;23;39;85;84
2020-07-31 11:45:00;127;93;10;20;42;83;80
2020-07-31 12:00:00;158;118;9;20;51;78;87
2020-07-31 12:15:00;137;114;12;26;38;77;68
2020-07-31 12:30:00;124;119;8;20;37;77;89
2020-07-31 12:45:00;162;124;7;16;46;91;97
2020-07-31 13:00:00;147;137;15;26;37;100;106
2020-07-31 13:15:00;136;106;5;15;47;107;100
2020-07-31 13:30:00;142;102;13;19;38;107;100
2020-07-31 13:45:00;165;109;8;13;30;109;114
2020-07-31 14:00:00;141;134;9;14;50;96;96
2020-07-31 14:15:00;190;165;10;29;61;91;65
2020-07-31 14:30:00;168;147;4;23;52;98;99
2020-07-31 14:45:00;169;135;10;26;30;96;83
2020-07-31 15:00:00;139;98;5;20;41;88;81
2020-07-31 15:15:00;157;122;4;15;38;78;73
2020-07-31 15:30:00;145;130;6;22;42;81;77
2020-07-31 15:45:00;136;119;6;40;30;102;82
2020-07-31 16:00:00;134;111;4;16;35;92;84
2020-07-31 16:15:00;130;107;4;16;35;70;78
2020-07-31 16:30:00;129;100;6;16;32;81;89
2020-07-31 16:45:00;109;102;9;14;36;77;73
2020-07-31 17:00:00;100;102;8;18;38;76;77
2020-07-31 17:15:00;94;102;7;10;51;77;87
2020-07-31 17:30:00;129;85;5;17;54;79;72
2020-07-31 17:45:00;103;79;4;16;34;86;74
2020-07-31 18:00:00;116;88;7;17;42;98;81
2020-07-31 18:15:00;107;65;7;11;28;78;81
2020-07-31 18:30:00;94;85;5;15;35;73;62
2020-07-31 18:45:00;93;66;7;16;43;73;64
2020-07-31 19:00:00;79;55;7;13;36;62;62
2020-07-31 19:15:00;87;64;11;11;47;72;63
2020-07-31 19:30:00;86;48;8;17;41;58;55
2020-07-31 19:45:00;86;55;14;20;42;70;44
2020-07-31 20:00:00;71;48;6;12;27;76;57
2020-07-31 20:15:00;80;44;5;11;37;72;39
2020-07-31 20:30:00;61;40;6;17;42;64;50
2020-07-31 20:45:00;60;20;1;15;32;76;52
2020-07-31 21:00:00;49;36;6;17;22;84;69
2020-07-31 21:15:00;42;35;7;22;30;83;66
2020-07-31 21:30:00;57;42;8;16;27;56;45
2020-07-31 21:45:00;86;81;4;11;28;51;29
2020-07-31 22:00:00;95;60;9;10;26;50;25
2020-07-31 22:15:00;50;39;7;10;26;41;19
2020-07-31 22:30:00;39;37;4;10;26;34;27
2020-07-31 22:45:00;34;16;2;10;25;33;21
2020-07-31 23:00:00;31;31;10;9;20;32;21
2020-07-31 23:15:00;27;23;7;7;20;21;12
2020-07-31 23:30:00;18;10;2;12;21;25;21
2020-07-31 23:45:00;34;25;5;4;13;27;13
