DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-04-06 00:00:00;0;1;0;1;1;13;3;3;3;0;0
2020-04-06 00:15:00;1;1;0;4;6;10;3;4;4;0;1
2020-04-06 00:30:00;0;2;0;3;4;40;0;3;1;0;0
2020-04-06 00:45:00;0;0;0;1;3;0;2;2;3;0;0
2020-04-06 01:00:00;0;0;0;3;2;0;0;0;0;0;0
2020-04-06 01:15:00;0;0;0;3;0;1;0;3;2;0;0
2020-04-06 01:30:00;0;1;0;1;2;0;0;1;0;0;0
2020-04-06 01:45:00;0;0;0;0;0;0;2;3;2;0;0
2020-04-06 02:00:00;0;1;0;0;0;0;1;1;0;0;0
2020-04-06 02:15:00;0;1;0;6;1;0;0;1;2;1;1
2020-04-06 02:30:00;0;0;0;2;2;2;0;1;1;1;1
2020-04-06 02:45:00;0;0;0;1;3;20;1;0;0;0;0
2020-04-06 03:00:00;0;0;0;5;1;18;0;0;0;0;0
2020-04-06 03:15:00;0;0;0;1;2;7;1;2;3;0;0
2020-04-06 03:30:00;0;0;0;3;2;3;0;0;2;2;2
2020-04-06 03:45:00;1;4;0;2;0;0;0;0;1;0;0
2020-04-06 04:00:00;0;1;0;6;2;1;0;1;2;2;1
2020-04-06 04:15:00;0;1;0;4;5;3;2;3;3;0;0
2020-04-06 04:30:00;0;0;0;4;3;0;1;2;2;1;1
2020-04-06 04:45:00;0;2;0;3;0;2;1;12;5;3;2
2020-04-06 05:00:00;1;2;0;4;3;0;3;8;5;2;1
2020-04-06 05:15:00;1;5;0;14;11;3;3;16;16;3;1
2020-04-06 05:30:00;4;8;0;17;14;5;6;32;35;9;5
2020-04-06 05:45:00;2;17;0;24;8;4;6;46;52;13;13
2020-04-06 06:00:00;3;10;5;19;13;9;5;26;34;10;8
2020-04-06 06:15:00;2;14;0;29;17;8;10;39;37;10;4
2020-04-06 06:30:00;5;23;2;30;29;12;8;62;77;15;11
2020-04-06 06:45:00;12;22;4;37;27;5;12;68;102;15;9
2020-04-06 07:00:00;5;24;3;41;28;4;22;44;103;11;3
2020-04-06 07:15:00;8;19;0;40;34;13;15;27;129;16;19
2020-04-06 07:30:00;9;19;0;42;36;9;18;26;129;13;11
2020-04-06 07:45:00;12;22;1;57;25;12;20;32;128;35;27
2020-04-06 08:00:00;8;15;4;40;26;13;13;50;47;10;11
2020-04-06 08:15:00;11;18;6;43;25;10;19;53;55;19;17
2020-04-06 08:30:00;4;11;3;45;33;8;20;45;51;16;12
2020-04-06 08:45:00;6;16;5;39;23;6;13;49;41;6;7
2020-04-06 09:00:00;10;21;5;56;37;7;16;59;42;8;6
2020-04-06 09:15:00;8;15;5;38;34;11;14;54;46;15;13
2020-04-06 09:30:00;11;20;6;61;33;6;22;46;38;10;12
2020-04-06 09:45:00;7;15;4;43;30;8;24;48;44;9;4
2020-04-06 10:00:00;11;15;3;42;38;6;20;45;50;9;10
2020-04-06 10:15:00;13;14;0;75;40;7;25;41;40;6;9
2020-04-06 10:30:00;9;15;8;62;27;13;31;65;39;6;5
2020-04-06 10:45:00;10;18;8;63;44;4;22;59;39;8;8
2020-04-06 11:00:00;13;18;2;68;36;7;23;56;31;6;9
2020-04-06 11:15:00;7;14;8;69;51;8;21;64;32;4;3
2020-04-06 11:30:00;7;16;10;67;50;7;28;82;40;11;13
2020-04-06 11:45:00;9;22;5;58;46;12;26;58;43;7;6
2020-04-06 12:00:00;12;24;2;62;48;10;27;62;24;8;6
2020-04-06 12:15:00;8;15;7;69;47;7;35;51;40;5;5
2020-04-06 12:30:00;10;15;5;50;55;9;22;62;51;10;10
2020-04-06 12:45:00;7;14;5;63;40;25;24;40;35;8;5
2020-04-06 13:00:00;12;19;5;70;45;22;29;58;48;10;8
2020-04-06 13:15:00;10;16;5;67;60;18;26;53;54;6;6
2020-04-06 13:30:00;13;20;3;64;40;12;21;41;53;4;6
2020-04-06 13:45:00;5;20;0;60;47;14;15;27;78;15;10
2020-04-06 14:00:00;11;19;1;61;60;15;31;35;85;9;10
2020-04-06 14:15:00;14;14;3;74;50;9;22;56;61;8;7
2020-04-06 14:30:00;14;17;9;63;49;9;28;56;54;17;16
2020-04-06 14:45:00;4;15;3;65;55;9;26;61;43;12;9
2020-04-06 15:00:00;4;21;2;74;47;134;22;59;40;12;12
2020-04-06 15:15:00;9;17;4;86;60;11;26;62;39;3;4
2020-04-06 15:30:00;17;25;5;77;64;9;28;71;52;18;15
2020-04-06 15:45:00;9;20;5;90;66;38;23;53;36;2;2
2020-04-06 16:00:00;5;18;3;107;64;12;31;63;44;10;9
2020-04-06 16:15:00;7;17;7;97;70;8;28;55;42;9;6
2020-04-06 16:30:00;13;17;6;81;68;21;27;62;42;6;5
2020-04-06 16:45:00;5;18;8;100;57;13;32;69;48;15;9
2020-04-06 17:00:00;6;9;5;76;65;15;42;53;45;9;8
2020-04-06 17:15:00;9;18;3;87;60;23;28;65;36;7;6
2020-04-06 17:30:00;7;17;5;62;63;14;18;56;39;7;8
2020-04-06 17:45:00;9;20;3;59;47;11;20;48;44;5;5
2020-04-06 18:00:00;8;12;3;58;42;18;17;45;40;5;8
2020-04-06 18:15:00;6;11;3;57;42;15;24;60;42;11;8
2020-04-06 18:30:00;2;10;4;58;36;29;14;43;30;9;8
2020-04-06 18:45:00;10;13;3;43;24;61;23;41;28;3;2
2020-04-06 19:00:00;5;11;3;44;30;43;13;24;23;2;3
2020-04-06 19:15:00;6;12;4;38;23;5;16;37;19;5;3
2020-04-06 19:30:00;4;13;3;25;16;4;11;38;29;4;1
2020-04-06 19:45:00;8;11;1;36;22;8;13;34;26;5;5
2020-04-06 20:00:00;7;5;7;32;25;5;15;34;22;4;5
2020-04-06 20:15:00;2;4;1;27;19;5;9;30;22;6;4
2020-04-06 20:30:00;4;8;1;24;17;6;11;28;19;1;1
2020-04-06 20:45:00;4;8;5;14;14;19;15;24;18;4;3
2020-04-06 21:00:00;1;3;3;21;13;5;8;17;14;3;1
2020-04-06 21:15:00;2;3;1;14;9;3;6;15;11;0;1
2020-04-06 21:30:00;0;2;0;12;5;4;8;12;12;4;2
2020-04-06 21:45:00;0;5;0;9;3;3;3;8;10;0;0
2020-04-06 22:00:00;0;2;0;18;10;8;7;9;9;0;0
2020-04-06 22:15:00;0;2;1;11;11;7;4;13;5;1;1
2020-04-06 22:30:00;1;2;0;6;5;5;2;2;4;2;2
2020-04-06 22:45:00;4;2;2;5;2;1;4;8;1;1;1
2020-04-06 23:00:00;2;3;0;6;10;4;1;1;0;0;0
2020-04-06 23:15:00;2;1;1;4;2;1;4;9;6;0;0
2020-04-06 23:30:00;2;2;1;4;3;3;4;5;3;2;2
2020-04-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
