DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-04-20 00:00:00;2;4;0;8;2;1;0;2;6;1;1
2020-04-20 00:15:00;0;0;0;2;9;4;4;5;6;1;1
2020-04-20 00:30:00;0;1;0;4;3;0;1;1;3;0;0
2020-04-20 00:45:00;2;1;0;4;0;0;2;2;0;0;0
2020-04-20 01:00:00;0;2;0;3;2;1;1;1;2;1;1
2020-04-20 01:15:00;0;0;0;5;3;0;1;4;2;0;0
2020-04-20 01:30:00;0;0;0;1;1;1;2;3;2;0;0
2020-04-20 01:45:00;0;1;0;0;2;0;0;2;4;0;0
2020-04-20 02:00:00;0;1;0;4;1;1;1;2;2;0;0
2020-04-20 02:15:00;0;0;0;3;2;1;0;2;2;0;0
2020-04-20 02:30:00;0;0;0;7;1;0;0;1;1;0;0
2020-04-20 02:45:00;0;0;0;4;1;1;0;1;1;0;0
2020-04-20 03:00:00;0;0;0;5;3;0;0;2;0;0;0
2020-04-20 03:15:00;0;0;0;2;0;0;1;0;0;0;0
2020-04-20 03:30:00;0;2;0;4;1;0;0;3;0;0;0
2020-04-20 03:45:00;0;1;0;3;1;1;0;0;0;0;0
2020-04-20 04:00:00;0;4;0;4;4;3;0;0;2;2;2
2020-04-20 04:15:00;0;1;0;2;2;1;1;3;0;0;0
2020-04-20 04:30:00;0;2;0;3;3;1;1;4;6;2;3
2020-04-20 04:45:00;0;1;1;2;6;5;1;6;4;1;1
2020-04-20 05:00:00;1;3;0;9;8;2;4;3;5;3;3
2020-04-20 05:15:00;0;6;0;12;8;2;2;11;13;4;2
2020-04-20 05:30:00;4;9;1;25;11;1;8;38;38;11;5
2020-04-20 05:45:00;2;14;1;17;9;5;4;53;59;19;8
2020-04-20 06:00:00;2;23;2;26;14;6;7;33;43;6;1
2020-04-20 06:15:00;1;46;0;28;16;4;8;49;52;11;7
2020-04-20 06:30:00;6;24;2;45;33;9;16;78;84;23;17
2020-04-20 06:45:00;7;34;3;38;31;9;13;72;100;26;22
2020-04-20 07:00:00;6;27;1;43;27;2;12;72;79;12;6
2020-04-20 07:15:00;7;50;3;43;35;7;18;71;93;13;10
2020-04-20 07:30:00;4;26;2;47;34;8;19;74;83;24;19
2020-04-20 07:45:00;10;27;4;61;35;6;27;73;87;19;12
2020-04-20 08:00:00;5;11;5;41;27;7;17;52;61;6;4
2020-04-20 08:15:00;10;15;5;60;22;4;13;70;60;15;11
2020-04-20 08:30:00;11;17;6;51;28;8;20;58;68;19;15
2020-04-20 08:45:00;8;17;3;62;34;7;24;55;54;10;10
2020-04-20 09:00:00;10;21;2;52;33;8;22;60;59;9;8
2020-04-20 09:15:00;4;13;5;58;26;8;19;59;35;6;4
2020-04-20 09:30:00;8;25;7;48;34;10;29;57;46;10;7
2020-04-20 09:45:00;14;17;6;50;30;9;30;60;54;14;12
2020-04-20 10:00:00;10;24;1;64;40;10;17;56;46;7;3
2020-04-20 10:15:00;9;13;6;72;46;10;15;55;50;13;8
2020-04-20 10:30:00;13;22;4;57;39;11;23;71;62;17;15
2020-04-20 10:45:00;10;19;7;67;35;10;26;62;55;8;7
