DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-01-20 00:00:00;4;6;0;4;8;13;4
2020-01-20 00:15:00;9;5;1;3;8;17;6
2020-01-20 00:30:00;7;7;0;1;3;10;7
2020-01-20 00:45:00;10;2;0;2;4;9;3
2020-01-20 01:00:00;6;4;0;1;1;13;3
2020-01-20 01:15:00;5;2;1;1;3;6;4
2020-01-20 01:30:00;4;2;1;0;2;5;0
2020-01-20 01:45:00;8;3;0;1;1;2;3
2020-01-20 02:00:00;6;3;0;2;2;2;1
2020-01-20 02:15:00;9;3;0;2;6;5;1
2020-01-20 02:30:00;5;2;0;3;3;2;1
2020-01-20 02:45:00;2;1;0;0;1;3;0
2020-01-20 03:00:00;0;2;0;1;1;6;3
2020-01-20 03:15:00;4;4;0;1;1;3;1
2020-01-20 03:30:00;6;6;0;0;0;7;2
2020-01-20 03:45:00;5;5;0;1;3;11;4
2020-01-20 04:00:00;7;6;1;2;5;6;5
2020-01-20 04:15:00;11;9;0;4;5;20;8
2020-01-20 04:30:00;19;16;0;6;7;32;16
2020-01-20 04:45:00;20;16;1;3;4;40;25
2020-01-20 05:00:00;25;18;0;9;13;78;60
2020-01-20 05:15:00;44;36;0;12;11;142;130
2020-01-20 05:30:00;48;48;5;14;15;122;127
2020-01-20 05:45:00;65;64;5;10;33;157;144
2020-01-20 06:00:00;52;61;5;7;24;122;140
2020-01-20 06:15:00;70;68;3;12;36;167;173
2020-01-20 06:30:00;80;97;4;10;32;170;170
2020-01-20 06:45:00;71;96;12;14;34;164;166
2020-01-20 07:00:00;58;80;1;16;35;180;197
2020-01-20 07:15:00;69;71;6;9;34;188;218
2020-01-20 07:30:00;80;66;3;16;45;174;200
2020-01-20 07:45:00;100;91;10;18;61;150;183
2020-01-20 08:00:00;69;69;4;22;52;158;182
2020-01-20 08:15:00;97;62;4;11;26;132;141
2020-01-20 08:30:00;69;68;4;18;25;138;160
2020-01-20 08:45:00;79;69;3;13;22;114;136
2020-01-20 09:00:00;80;72;6;5;17;116;139
2020-01-20 09:15:00;89;43;2;9;20;97;122
2020-01-20 09:30:00;87;57;2;19;39;112;108
2020-01-20 09:45:00;70;68;5;16;33;102;92
2020-01-20 10:00:00;101;84;6;17;28;90;94
2020-01-20 10:15:00;105;67;5;12;22;80;79
2020-01-20 10:30:00;99;59;7;16;28;93;84
2020-01-20 10:45:00;113;57;2;17;22;89;97
2020-01-20 11:00:00;91;58;1;13;22;60;62
2020-01-20 11:15:00;127;75;10;12;36;89;84
2020-01-20 11:30:00;107;88;8;23;70;71;72
2020-01-20 11:45:00;113;79;5;21;38;81;65
2020-01-20 12:00:00;96;67;7;12;29;80;76
2020-01-20 12:15:00;134;103;10;26;50;89;89
2020-01-20 12:30:00;109;75;6;15;31;78;67
2020-01-20 12:45:00;115;70;8;9;30;83;85
2020-01-20 13:00:00;107;84;7;15;38;117;129
2020-01-20 13:15:00;120;70;6;15;30;137;140
2020-01-20 13:30:00;90;85;5;13;36;121;103
2020-01-20 13:45:00;113;98;9;9;31;113;111
2020-01-20 14:00:00;142;127;13;20;38;104;98
2020-01-20 14:15:00;204;137;6;18;41;85;90
2020-01-20 14:30:00;177;140;2;12;34;83;101
2020-01-20 14:45:00;215;164;8;22;41;84;72
2020-01-20 15:00:00;184;179;8;18;26;91;91
2020-01-20 15:15:00;179;180;14;23;49;94;104
2020-01-20 15:30:00;193;161;4;24;45;93;106
2020-01-20 15:45:00;193;193;10;18;36;96;96
2020-01-20 16:00:00;184;157;3;10;31;87;95
2020-01-20 16:15:00;217;198;5;22;53;110;116
2020-01-20 16:30:00;205;175;4;22;49;104;117
2020-01-20 16:45:00;187;185;5;12;42;98;113
2020-01-20 17:00:00;194;181;3;15;51;105;101
2020-01-20 17:15:00;198;205;4;9;50;105;112
2020-01-20 17:30:00;174;190;13;15;41;108;114
2020-01-20 17:45:00;153;184;14;20;37;94;110
2020-01-20 18:00:00;164;150;9;21;48;81;93
2020-01-20 18:15:00;132;140;12;27;68;88;99
2020-01-20 18:30:00;124;134;10;21;40;80;81
2020-01-20 18:45:00;107;70;9;12;42;67;58
2020-01-20 19:00:00;95;83;4;13;24;65;60
2020-01-20 19:15:00;71;72;6;9;29;60;43
2020-01-20 19:30:00;62;48;5;7;18;39;28
2020-01-20 19:45:00;59;49;7;9;20;39;25
2020-01-20 20:00:00;63;41;3;6;27;64;36
2020-01-20 20:15:00;54;33;9;12;30;57;44
2020-01-20 20:30:00;45;32;1;7;14;50;33
2020-01-20 20:45:00;44;19;2;11;17;53;33
2020-01-20 21:00:00;46;28;2;3;12;97;101
2020-01-20 21:15:00;37;18;8;8;16;79;70
2020-01-20 21:30:00;56;22;1;12;18;49;39
2020-01-20 21:45:00;107;54;2;3;14;34;22
2020-01-20 22:00:00;153;114;6;8;16;35;15
2020-01-20 22:15:00;111;86;2;5;15;37;21
2020-01-20 22:30:00;35;29;3;6;12;26;14
2020-01-20 22:45:00;25;12;2;4;13;14;7
2020-01-20 23:00:00;17;13;3;8;10;15;10
2020-01-20 23:15:00;9;11;2;4;9;16;2
2020-01-20 23:30:00;12;10;1;3;4;15;7
2020-01-20 23:45:00;7;5;0;2;3;15;3
