DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-06 00:00:00;9;8;0;0;18;4;3;3;3;0;8;10;4;20;4;0;0
2020-01-06 00:15:00;11;18;0;0;19;9;3;3;0;0;9;18;10;27;9;0;0
2020-01-06 00:30:00;11;14;0;0;23;4;1;0;0;1;11;14;5;26;4;0;0
2020-01-06 00:45:00;5;6;0;0;13;7;0;0;0;0;5;6;7;20;8;0;0
2020-01-06 01:00:00;8;6;0;0;5;4;1;1;1;1;7;8;4;7;3;0;0
2020-01-06 01:15:00;8;4;0;0;14;10;1;1;1;0;7;5;10;25;10;0;0
2020-01-06 01:30:00;5;6;0;0;4;4;0;0;0;0;4;6;4;7;3;0;0
2020-01-06 01:45:00;6;1;0;0;11;3;0;0;0;1;6;1;4;13;3;0;0
2020-01-06 02:00:00;7;2;0;0;6;2;2;2;1;0;7;3;2;8;2;0;0
2020-01-06 02:15:00;9;4;0;0;8;4;1;1;0;0;9;4;4;12;4;0;0
2020-01-06 02:30:00;5;5;0;0;9;2;2;2;1;0;6;5;2;11;2;0;0
2020-01-06 02:45:00;3;0;0;0;6;3;2;2;2;0;4;1;3;9;3;0;0
2020-01-06 03:00:00;4;4;0;0;9;6;2;2;0;0;4;4;4;13;4;0;0
2020-01-06 03:15:00;4;3;0;0;3;3;0;0;0;0;2;4;4;7;4;0;0
2020-01-06 03:30:00;5;3;0;0;7;3;0;0;0;0;4;3;3;10;3;0;0
2020-01-06 03:45:00;3;3;0;0;5;3;0;0;0;0;3;3;3;8;3;0;0
2020-01-06 04:00:00;2;1;0;0;5;1;0;0;0;0;2;1;1;7;2;0;0
2020-01-06 04:15:00;1;1;0;0;6;2;0;0;0;0;1;1;3;8;4;0;0
2020-01-06 04:30:00;3;1;0;0;6;1;0;0;0;0;3;1;2;7;2;0;0
2020-01-06 04:45:00;2;3;0;0;10;4;0;0;0;0;2;3;3;14;3;0;0
2020-01-06 05:00:00;6;1;0;0;6;7;0;0;0;0;6;1;7;13;7;0;0
2020-01-06 05:15:00;8;2;0;0;9;4;0;0;0;1;7;2;4;13;4;0;0
2020-01-06 05:30:00;9;2;0;0;8;7;0;0;0;0;9;2;7;14;7;0;0
2020-01-06 05:45:00;7;2;0;0;4;1;1;1;0;0;7;3;1;5;1;0;0
2020-01-06 06:00:00;7;5;0;0;12;0;0;0;0;0;6;5;0;12;0;0;0
2020-01-06 06:15:00;5;2;0;0;7;1;0;0;0;0;5;2;1;8;1;0;0
2020-01-06 06:30:00;4;1;0;0;6;2;0;0;0;0;4;1;2;8;2;0;0
2020-01-06 06:45:00;5;1;0;0;6;1;0;1;0;0;4;1;1;6;1;0;0
2020-01-06 07:00:00;7;4;0;0;5;0;2;2;1;0;7;3;0;5;0;0;0
2020-01-06 07:15:00;6;5;0;0;6;2;0;0;0;0;6;5;3;8;2;0;0
2020-01-06 07:30:00;5;6;0;0;8;1;0;0;0;0;5;6;1;9;1;0;0
2020-01-06 07:45:00;11;9;0;0;15;2;0;0;0;1;9;9;3;17;3;0;0
2020-01-06 08:00:00;9;5;0;0;13;2;0;0;0;0;8;4;2;14;2;0;0
2020-01-06 08:15:00;5;9;0;0;11;7;1;1;1;1;5;9;7;17;7;0;0
