DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-01-27 00:00:00;4;4;0;0;8;4;1;1;0;0;4;4;4;10;3;0;0
2020-01-27 00:15:00;11;6;0;0;12;7;1;1;1;0;9;6;7;19;7;0;0
2020-01-27 00:30:00;5;3;0;0;9;2;1;1;0;0;5;3;2;11;2;0;0
2020-01-27 00:45:00;8;8;0;0;13;5;0;0;0;0;7;7;4;17;5;0;0
2020-01-27 01:00:00;8;4;0;0;7;2;0;0;0;0;8;4;3;9;3;0;0
2020-01-27 01:15:00;4;2;0;0;4;2;1;1;0;0;3;3;2;6;2;0;0
2020-01-27 01:30:00;8;3;0;0;10;1;1;1;0;0;8;4;1;11;1;0;0
2020-01-27 01:45:00;12;2;0;0;5;2;2;2;2;0;12;2;2;7;2;0;0
2020-01-27 02:00:00;5;3;0;0;1;0;0;0;0;0;5;3;0;1;0;0;0
2020-01-27 02:15:00;6;0;0;0;5;1;1;1;2;0;6;0;1;6;1;0;0
2020-01-27 02:30:00;7;2;0;0;5;0;0;0;0;0;7;2;0;5;0;0;0
2020-01-27 02:45:00;9;2;0;0;9;2;2;2;1;2;7;1;3;10;2;0;0
2020-01-27 03:00:00;3;2;0;0;6;6;3;3;2;0;6;2;5;12;5;0;0
2020-01-27 03:15:00;5;1;0;0;6;0;0;0;0;0;4;2;1;4;1;0;0
2020-01-27 03:30:00;7;2;1;0;8;1;0;0;0;0;5;2;1;10;2;0;0
2020-01-27 03:45:00;7;2;1;0;8;3;0;0;0;1;8;2;3;11;3;0;0
2020-01-27 04:00:00;11;2;0;0;9;0;1;1;1;0;9;2;0;9;0;0;0
2020-01-27 04:15:00;17;2;1;2;7;2;0;0;0;0;13;2;2;7;2;0;0
2020-01-27 04:30:00;28;10;1;1;17;4;1;1;1;1;27;10;4;18;4;0;0
2020-01-27 04:45:00;28;5;0;0;25;9;4;5;5;2;26;5;8;30;9;0;0
2020-01-27 05:00:00;31;10;2;0;35;18;5;5;5;0;30;11;18;48;18;0;0
2020-01-27 05:15:00;32;32;1;1;52;23;1;1;1;4;29;33;22;69;22;0;0
2020-01-27 05:30:00;64;30;2;1;52;28;2;2;2;3;59;33;28;74;28;0;0
2020-01-27 05:45:00;75;51;2;1;67;45;4;4;4;4;66;52;42;96;44;0;0
2020-01-27 06:00:00;57;34;3;1;74;30;3;3;0;4;53;33;30;97;32;0;0
2020-01-27 06:15:00;93;70;2;0;87;42;7;8;6;3;83;70;37;118;39;0;0
2020-01-27 06:30:00;117;97;0;0;96;58;9;12;6;1;89;106;58;142;54;0;0
2020-01-27 06:45:00;146;186;0;2;118;69;5;6;1;2;122;191;68;169;67;0;2
2020-01-27 07:00:00;109;130;2;1;109;55;14;13;8;4;96;131;56;148;55;0;0
2020-01-27 07:15:00;142;176;2;1;130;101;12;12;3;4;127;178;102;196;101;0;3
2020-01-27 07:30:00;144;211;1;4;130;59;10;11;5;4;125;212;56;179;56;4;1
2020-01-27 07:45:00;205;267;2;4;117;68;17;20;5;4;169;272;64;159;64;0;9
2020-01-27 08:00:00;145;227;3;2;100;71;19;19;11;5;133;227;75;160;75;0;3
2020-01-27 08:15:00;171;235;4;2;116;78;13;13;7;4;149;238;79;170;78;0;0
2020-01-27 08:30:00;126;194;1;1;93;56;13;14;3;3;115;198;53;136;56;0;0
2020-01-27 08:45:00;127;193;2;2;92;53;9;10;4;4;106;195;53;130;55;0;2
2020-01-27 09:00:00;108;167;5;3;82;50;11;12;2;3;100;167;49;121;48;0;0
2020-01-27 09:15:00;118;116;2;2;110;90;13;13;5;1;101;122;89;173;89;0;2
2020-01-27 09:30:00;107;126;1;1;119;86;14;16;6;3;103;130;84;176;81;8;0
2020-01-27 09:45:00;101;113;0;2;97;66;17;19;10;1;90;119;64;147;64;2;0
2020-01-27 10:00:00;94;113;3;1;110;70;10;10;5;1;84;119;71;161;72;0;0
2020-01-27 10:15:00;124;109;2;0;126;76;10;10;9;6;117;109;83;184;82;0;0
2020-01-27 10:30:00;120;122;3;0;104;77;8;8;2;1;100;123;72;167;75;0;0
2020-01-27 10:45:00;107;126;1;1;115;72;24;24;8;2;98;137;76;171;74;0;9
2020-01-27 11:00:00;97;103;4;0;106;66;24;25;12;1;90;101;65;159;67;5;0
2020-01-27 11:15:00;104;107;0;3;123;78;13;13;6;2;90;115;85;181;81;0;3
2020-01-27 11:30:00;113;114;1;1;136;83;16;17;17;5;110;120;86;196;84;0;2
2020-01-27 11:45:00;97;104;2;2;131;101;20;19;16;6;92;110;97;209;103;1;0
2020-01-27 12:00:00;109;102;4;1;110;107;16;16;13;0;100;113;107;192;108;0;16
2020-01-27 12:15:00;108;118;1;1;133;88;21;23;18;0;108;118;85;197;85;0;2
2020-01-27 12:30:00;97;111;0;2;131;96;18;21;6;2;89;114;107;204;104;2;0
2020-01-27 12:45:00;108;110;2;2;119;79;16;16;14;4;100;114;78;175;80;9;0
2020-01-27 13:00:00;115;113;2;3;68;155;13;14;12;8;106;122;105;208;121;0;3
2020-01-27 13:15:00;116;110;1;4;150;115;15;15;6;3;107;116;120;227;122;1;22
2020-01-27 13:30:00;111;121;5;1;140;111;23;23;6;3;101;122;116;209;116;0;0
2020-01-27 13:45:00;113;115;2;2;129;90;16;16;10;7;103;113;87;190;88;0;1
2020-01-27 14:00:00;106;128;4;2;128;95;16;16;7;4;97;128;97;200;99;0;0
2020-01-27 14:15:00;116;123;2;0;148;104;20;20;13;3;114;123;109;224;106;4;0
2020-01-27 14:30:00;127;141;2;0;125;98;11;12;7;1;114;148;93;203;94;0;0
2020-01-27 14:45:00;111;114;1;0;145;91;14;14;5;1;110;118;94;205;91;3;2
2020-01-27 15:00:00;122;117;0;1;133;102;14;14;7;3;114;119;102;213;104;0;0
2020-01-27 15:15:00;120;118;0;0;148;82;21;21;13;1;109;126;83;205;87;0;0
2020-01-27 15:30:00;128;137;4;0;161;112;21;22;14;2;114;132;109;238;108;4;1
2020-01-27 15:45:00;124;182;2;0;167;108;23;23;8;3;122;168;119;248;121;0;2
2020-01-27 16:00:00;110;157;3;0;204;144;33;33;17;2;105;152;133;300;141;0;0
2020-01-27 16:15:00;130;142;0;2;202;148;36;36;22;3;128;144;144;293;147;0;0
2020-01-27 16:30:00;137;131;1;2;222;152;37;38;24;1;130;134;150;313;152;0;16
2020-01-27 16:45:00;153;151;3;0;223;145;25;26;24;1;144;159;153;322;157;0;6
2020-01-27 17:00:00;138;126;4;0;225;173;30;32;23;5;130;129;175;325;177;0;2
2020-01-27 17:15:00;126;118;0;1;215;148;35;33;20;0;117;122;155;320;155;0;1
2020-01-27 17:30:00;120;115;0;0;209;117;20;21;8;3;114;113;121;286;121;1;0
2020-01-27 17:45:00;113;108;2;0;172;136;17;19;1;1;99;112;142;267;141;2;0
2020-01-27 18:00:00;88;101;3;1;175;117;22;23;13;2;86;106;118;262;118;0;3
2020-01-27 18:15:00;96;91;0;0;155;95;5;5;1;1;88;93;104;224;101;0;4
2020-01-27 18:30:00;79;81;0;1;140;85;11;11;3;2;76;83;84;205;85;1;0
2020-01-27 18:45:00;57;57;1;0;134;80;3;3;1;0;52;58;82;198;79;4;0
2020-01-27 19:00:00;46;55;1;0;105;54;5;5;1;1;42;61;51;147;51;0;0
2020-01-27 19:15:00;61;57;0;0;84;45;6;6;2;0;59;57;46;120;47;10;0
2020-01-27 19:30:00;56;35;0;0;94;40;1;1;2;1;53;37;39;131;38;0;0
2020-01-27 19:45:00;37;30;0;0;102;42;2;2;0;1;36;30;42;140;41;0;0
2020-01-27 20:00:00;43;25;0;0;86;27;4;4;2;0;43;26;29;110;29;0;0
2020-01-27 20:15:00;34;21;0;0;65;31;14;14;9;2;42;19;31;92;30;0;0
2020-01-27 20:30:00;41;29;0;0;50;23;15;15;4;0;42;29;24;71;23;2;0
2020-01-27 20:45:00;22;24;0;0;45;11;9;8;3;1;20;26;12;54;10;0;0
2020-01-27 21:00:00;34;17;0;1;38;16;5;5;2;1;38;18;18;50;17;0;0
2020-01-27 21:15:00;36;14;0;1;41;14;6;6;0;0;32;14;14;54;13;0;0
