DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-04-09 00:00:00;2;4;1;0;2;3;1;14;7;21;14;7;21;0
2020-04-09 00:15:00;4;1;2;0;9;3;2;20;10;30;20;10;30;0
2020-04-09 00:30:00;6;1;5;0;7;1;4;20;10;30;20;10;30;0
2020-04-09 00:45:00;1;4;1;1;3;3;0;20;10;30;20;10;30;0
2020-04-09 01:00:00;3;1;2;0;3;2;1;24;12;35;24;12;35;0
2020-04-09 01:15:00;0;0;1;0;4;1;0;26;13;39;26;13;39;0
2020-04-09 01:30:00;1;2;1;0;7;3;0;26;13;39;26;13;39;0
2020-04-09 01:45:00;0;0;0;0;3;4;0;26;13;39;26;13;39;0
2020-04-09 02:00:00;3;2;3;0;9;1;2;26;13;39;26;13;39;0
2020-04-09 02:15:00;1;0;2;1;4;1;0;24;12;36;24;12;36;0
2020-04-09 02:30:00;1;0;3;1;5;1;0;26;13;39;26;13;39;0
2020-04-09 02:45:00;0;0;0;0;5;1;1;26;13;39;26;13;39;0
2020-04-09 03:00:00;2;0;1;0;5;2;0;26;13;39;26;13;39;0
2020-04-09 03:15:00;1;2;1;1;4;3;0;26;13;39;26;13;39;0
2020-04-09 03:30:00;4;4;3;0;8;3;2;26;13;39;26;13;39;0
2020-04-09 03:45:00;1;2;3;2;7;3;1;26;13;39;26;13;39;0
2020-04-09 04:00:00;4;0;1;0;7;1;0;24;12;36;24;12;36;0
2020-04-09 04:15:00;2;5;1;0;18;2;0;26;13;39;26;13;39;0
2020-04-09 04:30:00;5;4;4;1;11;3;3;26;13;39;26;13;39;0
2020-04-09 04:45:00;9;6;2;2;15;7;4;26;13;39;26;13;39;0
2020-04-09 05:00:00;7;7;1;1;28;9;1;20;10;31;20;10;31;0
2020-04-09 05:15:00;11;12;15;5;36;10;2;20;10;29;20;10;29;0
2020-04-09 05:30:00;28;28;23;22;51;13;4;20;10;30;20;10;30;0
2020-04-09 05:45:00;29;25;34;23;44;24;8;20;10;30;20;10;30;0
2020-04-09 06:00:00;27;31;19;14;52;23;14;20;10;30;20;10;30;0
2020-04-09 06:15:00;52;33;40;32;59;29;19;21;11;29;21;11;29;0
2020-04-09 06:30:00;42;43;39;35;61;22;16;20;10;30;20;10;30;0
2020-04-09 06:45:00;63;47;58;45;64;35;28;20;10;31;20;10;31;0
2020-04-09 07:00:00;68;43;42;40;63;28;20;20;10;29;20;10;29;0
2020-04-09 07:15:00;57;57;41;33;74;44;26;20;10;30;20;10;30;0
2020-04-09 07:30:00;75;60;56;44;59;30;33;20;10;30;20;10;30;0
2020-04-09 07:45:00;66;66;56;31;71;38;25;21;11;30;21;11;30;0
2020-04-09 08:00:00;74;55;47;39;72;35;25;20;10;30;20;10;30;0
2020-04-09 08:15:00;58;41;25;20;73;32;35;20;10;30;20;10;30;0
2020-04-09 08:30:00;45;48;33;26;67;27;37;20;10;30;20;10;30;0
2020-04-09 08:45:00;66;46;37;26;77;38;38;21;11;30;21;11;30;0
2020-04-09 09:00:00;63;41;27;23;83;35;27;20;10;30;20;10;30;0
2020-04-09 09:15:00;58;32;33;24;84;27;36;20;10;30;20;10;30;0
2020-04-09 09:30:00;67;54;42;31;86;48;49;20;10;30;20;10;30;0
2020-04-09 09:45:00;75;56;25;25;89;56;44;20;10;30;20;10;30;0
2020-04-09 10:00:00;62;34;40;30;86;29;56;20;10;30;20;10;30;0
2020-04-09 10:15:00;72;43;32;23;88;30;57;21;11;30;21;11;30;0
2020-04-09 10:30:00;62;45;34;20;106;37;60;20;10;30;20;10;30;0
2020-04-09 10:45:00;77;57;35;28;93;30;68;20;10;30;20;10;30;0
2020-04-09 11:00:00;86;52;33;20;86;34;52;20;10;30;20;10;30;0
2020-04-09 11:15:00;83;57;41;32;84;33;53;20;10;30;20;10;30;0
2020-04-09 11:30:00;72;36;34;19;104;50;57;18;9;27;18;9;27;0
2020-04-09 11:45:00;72;56;36;25;99;43;81;20;10;30;20;10;30;0
2020-04-09 12:00:00;83;42;23;17;98;38;68;20;10;30;20;10;30;0
2020-04-09 12:15:00;76;45;34;29;117;43;75;20;10;31;20;10;31;0
2020-04-09 12:30:00;79;53;28;23;104;39;75;20;10;29;20;10;29;0
2020-04-09 12:45:00;89;55;27;30;102;42;75;20;10;30;20;10;30;0
2020-04-09 13:00:00;96;58;26;21;85;42;66;20;10;30;20;10;30;0
2020-04-09 13:15:00;72;54;41;25;115;39;61;21;11;30;21;11;30;0
2020-04-09 13:30:00;82;46;34;34;105;53;55;20;10;30;20;10;30;0
2020-04-09 13:45:00;77;65;31;29;107;41;59;20;10;30;20;10;30;0
2020-04-09 14:00:00;77;47;30;26;104;33;72;20;10;30;20;10;30;0
2020-04-09 14:15:00;84;42;28;19;116;47;71;20;10;30;20;10;30;0
2020-04-09 14:30:00;81;50;32;23;93;46;82;20;10;30;20;10;30;0
2020-04-09 14:45:00;82;55;32;29;130;43;79;20;10;30;20;10;30;0
2020-04-09 15:00:00;97;45;23;17;103;37;76;20;10;30;20;10;30;0
2020-04-09 15:15:00;79;47;31;26;101;41;90;20;10;30;20;10;30;0
2020-04-09 15:30:00;86;56;36;35;112;36;76;20;10;30;20;10;30;0
2020-04-09 15:45:00;96;48;31;23;105;46;89;20;10;30;20;10;30;0
2020-04-09 16:00:00;90;52;22;19;120;54;82;20;10;30;20;10;30;0
2020-04-09 16:15:00;90;59;37;30;122;39;105;20;10;30;20;10;30;0
2020-04-09 16:30:00;94;60;32;14;131;37;77;20;10;30;20;10;30;0
2020-04-09 16:45:00;99;49;34;22;102;39;84;20;10;30;20;10;30;0
2020-04-09 17:00:00;96;56;30;22;97;45;91;20;10;30;20;10;30;0
2020-04-09 17:15:00;92;45;29;24;103;36;97;21;11;30;21;11;30;0
2020-04-09 17:30:00;89;46;37;24;92;34;61;20;10;30;20;10;30;0
2020-04-09 17:45:00;77;40;23;20;99;38;67;20;10;30;20;10;30;0
2020-04-09 18:00:00;63;29;27;20;85;19;64;18;9;27;18;9;27;0
2020-04-09 18:15:00;62;35;30;20;83;32;72;20;10;30;20;10;30;0
2020-04-09 18:30:00;57;31;21;24;76;35;45;20;10;30;20;10;30;0
2020-04-09 18:45:00;47;35;18;12;73;20;43;20;10;30;20;10;30;0
2020-04-09 19:00:00;52;41;24;13;78;35;44;20;10;30;20;10;30;0
2020-04-09 19:15:00;58;21;16;10;51;20;30;20;10;30;20;10;30;0
2020-04-09 19:30:00;50;22;25;12;47;22;36;20;10;30;20;10;30;0
2020-04-09 19:45:00;44;13;18;10;49;22;36;20;10;30;20;10;30;0
2020-04-09 20:00:00;40;20;16;11;55;17;32;20;10;30;20;10;30;0
2020-04-09 20:15:00;33;15;11;6;46;16;37;20;10;30;20;10;30;0
2020-04-09 20:30:00;33;20;12;6;50;24;25;20;10;30;20;10;30;0
