DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-03-28 00:00:00;0;0;0;2;1;0;3;1;1;0;0
2020-03-28 00:15:00;0;1;0;6;5;3;1;1;3;3;2
2020-03-28 00:30:00;0;1;0;3;2;1;3;1;1;0;0
2020-03-28 00:45:00;0;0;0;0;1;0;0;1;2;0;1
2020-03-28 01:00:00;0;0;0;2;0;0;0;3;4;0;0
2020-03-28 01:15:00;0;0;0;2;1;0;0;2;5;1;1
2020-03-28 01:30:00;0;0;0;0;1;0;0;1;2;1;1
2020-03-28 01:45:00;0;0;0;2;3;0;0;1;1;0;0
2020-03-28 02:00:00;0;0;0;0;0;0;0;1;1;0;0
2020-03-28 02:15:00;1;2;0;2;4;2;2;0;1;0;0
2020-03-28 02:30:00;0;0;0;3;4;0;0;0;0;0;0
2020-03-28 02:45:00;0;2;0;2;2;1;2;1;1;0;0
2020-03-28 03:00:00;0;0;0;1;0;4;0;2;2;1;1
2020-03-28 03:15:00;0;0;0;0;2;30;0;1;3;2;2
2020-03-28 03:30:00;0;0;0;2;2;0;2;0;0;0;0
2020-03-28 03:45:00;0;1;0;3;2;1;0;0;1;0;0
2020-03-28 04:00:00;0;1;0;4;3;2;0;3;2;1;1
2020-03-28 04:15:00;1;1;0;2;2;1;0;0;2;0;0
2020-03-28 04:30:00;0;1;0;0;1;1;1;3;1;0;0
2020-03-28 04:45:00;0;3;0;3;0;0;0;2;1;0;0
2020-03-28 05:00:00;1;2;0;3;3;1;1;3;3;3;3
2020-03-28 05:15:00;0;3;0;4;2;2;2;6;7;2;1
2020-03-28 05:30:00;1;6;0;6;5;1;5;14;10;3;1
2020-03-28 05:45:00;2;5;0;6;5;3;2;8;11;5;5
2020-03-28 06:00:00;1;3;1;13;6;3;5;8;5;1;1
2020-03-28 06:15:00;1;0;0;16;6;2;5;13;7;3;3
2020-03-28 06:30:00;1;2;1;9;8;6;2;12;14;3;4
2020-03-28 06:45:00;1;4;3;16;5;2;6;14;12;3;1
2020-03-28 07:00:00;4;4;0;20;13;5;6;10;7;0;0
2020-03-28 07:15:00;5;5;2;13;9;4;5;9;11;1;0
2020-03-28 07:30:00;2;7;0;17;10;3;14;10;8;2;2
2020-03-28 07:45:00;2;5;3;20;9;2;6;13;10;4;4
2020-03-28 08:00:00;4;8;2;15;9;3;9;17;12;3;3
2020-03-28 08:15:00;1;10;3;18;10;2;9;14;10;4;6
2020-03-28 08:30:00;9;7;2;14;10;2;12;16;9;0;0
2020-03-28 08:45:00;7;10;5;23;15;2;11;23;19;8;5
2020-03-28 09:00:00;5;7;1;33;22;6;12;29;16;1;1
2020-03-28 09:15:00;4;6;5;34;16;4;11;22;17;4;3
2020-03-28 09:30:00;6;17;2;24;18;5;6;35;18;3;2
2020-03-28 09:45:00;6;10;2;39;23;7;20;26;16;2;0
2020-03-28 10:00:00;5;13;1;38;16;3;13;26;18;3;3
2020-03-28 10:15:00;10;8;3;35;28;9;21;32;26;2;3
2020-03-28 10:30:00;4;9;5;30;11;2;13;37;22;7;7
2020-03-28 10:45:00;8;12;7;41;29;11;16;27;22;5;7
2020-03-28 11:00:00;8;16;3;50;24;9;17;30;31;7;6
2020-03-28 11:15:00;6;14;5;52;33;5;14;29;18;3;1
2020-03-28 11:30:00;4;14;2;43;22;6;15;27;23;4;4
2020-03-28 11:45:00;7;12;4;36;24;4;19;42;30;7;4
2020-03-28 12:00:00;6;15;1;48;27;5;9;39;28;6;4
2020-03-28 12:15:00;7;11;3;46;22;5;16;35;26;4;3
2020-03-28 12:30:00;8;13;1;44;15;6;15;27;27;6;2
2020-03-28 12:45:00;5;23;0;39;15;10;23;29;36;9;9
2020-03-28 13:00:00;7;18;2;48;16;11;10;29;29;11;8
2020-03-28 13:15:00;10;14;2;50;26;13;13;30;19;3;2
2020-03-28 13:30:00;8;20;4;39;32;9;16;30;22;4;4
2020-03-28 13:45:00;11;12;3;42;29;4;21;38;20;5;3
2020-03-28 14:00:00;7;12;1;44;30;32;17;27;25;4;3
2020-03-28 14:15:00;6;17;2;48;23;14;8;28;15;8;7
2020-03-28 14:30:00;11;9;3;58;22;7;14;35;26;3;2
2020-03-28 14:45:00;8;20;3;37;20;5;13;41;26;6;5
2020-03-28 15:00:00;7;9;2;43;24;32;17;37;27;5;6
2020-03-28 15:15:00;4;8;2;51;27;14;20;42;21;5;4
2020-03-28 15:30:00;6;11;3;56;28;38;13;46;20;3;5
2020-03-28 15:45:00;5;13;2;41;24;10;17;37;23;5;4
2020-03-28 16:00:00;7;11;2;42;33;19;15;34;33;5;4
2020-03-28 16:15:00;4;11;3;35;25;22;13;31;21;1;1
2020-03-28 16:30:00;7;15;3;34;26;50;25;40;36;3;4
2020-03-28 16:45:00;9;10;2;37;23;43;15;31;17;0;0
2020-03-28 17:00:00;7;18;1;40;29;10;18;26;18;2;2
2020-03-28 17:15:00;4;14;1;46;28;5;16;44;24;4;5
2020-03-28 17:30:00;7;15;2;39;18;47;13;33;26;4;3
2020-03-28 17:45:00;8;12;4;35;21;23;16;35;24;7;5
2020-03-28 18:00:00;7;13;2;42;25;22;12;33;29;6;6
2020-03-28 18:15:00;2;12;1;45;34;10;13;25;25;4;3
2020-03-28 18:30:00;3;8;2;37;28;23;15;37;29;5;4
2020-03-28 18:45:00;7;14;1;26;23;37;19;26;29;2;2
2020-03-28 19:00:00;9;14;12;30;27;53;8;29;15;2;5
2020-03-28 19:15:00;3;10;2;31;20;5;14;18;14;1;2
2020-03-28 19:30:00;4;16;4;27;18;7;10;31;26;3;2
2020-03-28 19:45:00;3;10;2;34;23;9;8;26;16;1;1
2020-03-28 20:00:00;1;8;2;25;17;1;11;15;20;2;2
2020-03-28 20:15:00;3;9;0;27;19;6;10;10;11;0;0
2020-03-28 20:30:00;2;9;1;23;10;2;11;17;8;2;1
2020-03-28 20:45:00;5;5;3;15;12;4;6;9;19;4;2
2020-03-28 21:00:00;1;3;1;13;10;3;7;10;7;1;0
2020-03-28 21:15:00;0;2;1;10;3;3;7;9;9;1;2
2020-03-28 21:30:00;3;4;0;7;5;1;5;8;4;1;1
2020-03-28 21:45:00;0;3;2;7;3;0;4;5;6;2;0
2020-03-28 22:00:00;1;2;0;9;2;1;6;11;6;0;0
2020-03-28 22:15:00;0;2;0;9;5;2;4;4;4;2;2
2020-03-28 22:30:00;0;0;0;9;3;1;6;4;1;1;1
2020-03-28 22:45:00;2;0;7;5;2;0;0;7;6;2;2
2020-03-28 23:00:00;1;1;0;5;3;2;6;4;4;1;1
2020-03-28 23:15:00;0;2;0;7;4;1;3;4;2;0;0
2020-03-28 23:30:00;0;2;0;3;1;0;2;1;1;0;0
2020-03-28 23:45:00;0;0;1;2;2;2;3;5;6;1;1
