2020-03-04 00:00:00;3;9;2;3;0;1;0;1;6;5;2;0;0;3;1;0;0;0;0;0;0
2020-03-04 00:15:00;2;6;3;0;1;5;0;0;0;4;3;2;0;1;1;0;0;0;0;0;0
2020-03-04 00:30:00;5;6;1;0;4;3;2;0;3;4;0;1;0;0;1;0;0;0;0;0;0
2020-03-04 00:45:00;1;2;2;1;3;1;0;0;1;4;2;0;0;0;1;0;0;0;0;0;0
2020-03-04 01:00:00;5;5;3;1;1;3;0;0;3;3;2;1;1;1;0;0;0;0;0;0;0
2020-03-04 01:15:00;7;4;4;1;0;1;0;0;2;3;0;0;1;1;1;0;0;0;0;0;0
2020-03-04 01:30:00;7;3;1;0;1;0;0;0;2;1;1;1;0;2;0;0;0;0;0;0;0
2020-03-04 01:45:00;1;5;0;1;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0
2020-03-04 02:00:00;2;2;0;0;0;0;0;0;3;4;0;1;2;2;0;0;0;0;0;0;0
2020-03-04 02:15:00;0;3;1;1;0;0;1;1;1;1;0;0;3;1;0;0;0;0;0;0;0
2020-03-04 02:30:00;2;6;3;0;0;0;0;0;2;2;0;0;2;5;5;0;0;0;0;0;0
2020-03-04 02:45:00;2;3;0;0;0;0;0;0;3;3;2;0;1;2;0;0;0;0;0;0;0
2020-03-04 03:00:00;4;5;0;0;1;1;0;0;3;1;0;0;0;4;0;0;0;0;0;0;0
2020-03-04 03:15:00;1;2;0;0;0;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0
2020-03-04 03:30:00;4;5;0;2;1;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0
2020-03-04 03:45:00;3;7;2;0;1;1;0;0;1;1;0;1;3;0;2;0;0;0;0;0;0
2020-03-04 04:00:00;2;3;1;1;2;2;0;0;1;2;0;1;3;7;0;0;0;0;0;0;0
2020-03-04 04:15:00;4;9;1;0;1;1;1;0;1;4;1;1;5;3;0;0;0;0;0;0;0
2020-03-04 04:30:00;5;10;1;1;2;4;0;0;5;1;4;1;0;2;2;0;0;0;0;0;0
2020-03-04 04:45:00;3;7;1;1;3;7;1;0;5;9;5;2;4;3;4;0;0;0;0;0;0
2020-03-04 05:00:00;10;16;4;2;11;15;3;0;10;17;9;4;4;5;1;0;0;0;0;0;0
2020-03-04 05:15:00;15;17;8;4;20;10;1;1;20;21;22;1;15;7;3;0;0;0;0;0;0
2020-03-04 05:30:00;44;23;13;5;26;40;4;0;25;19;22;2;18;13;11;0;0;2;0;0;0
2020-03-04 05:45:00;48;41;25;7;18;38;4;5;32;40;8;19;31;17;11;0;0;0;0;0;0
2020-03-04 06:00:00;41;35;31;9;14;32;4;1;29;50;14;25;53;27;19;0;0;0;0;0;0
2020-03-04 06:15:00;51;42;34;9;15;33;7;0;47;60;19;18;39;17;14;0;0;0;0;0;0
2020-03-04 06:30:00;73;52;36;12;21;50;3;5;50;63;35;17;36;23;23;0;0;0;3;0;0
2020-03-04 06:45:00;95;62;59;10;31;57;6;0;63;66;28;11;37;27;27;0;0;0;0;0;0
2020-03-04 07:00:00;68;58;41;10;27;59;5;1;44;67;19;10;39;27;21;0;0;1;0;0;0
2020-03-04 07:15:00;73;67;56;12;42;72;15;2;46;62;28;6;59;38;40;0;0;0;0;0;0
2020-03-04 07:30:00;88;79;70;17;54;79;17;2;66;79;38;18;67;41;48;0;1;0;0;2;0
2020-03-04 07:45:00;65;68;74;19;57;74;19;7;54;54;35;12;59;39;31;0;0;0;0;2;0
2020-03-04 08:00:00;86;69;54;25;60;87;18;4;62;61;26;23;50;36;38;19;0;3;0;0;0
2020-03-04 08:15:00;72;78;60;14;46;71;15;3;55;51;23;15;65;37;38;0;0;0;0;2;0
2020-03-04 08:30:00;65;72;46;15;32;65;10;3;45;47;28;20;44;20;27;0;0;0;0;0;0
2020-03-04 08:45:00;71;90;54;16;32;51;17;3;64;61;27;23;48;27;27;0;0;0;0;0;0
2020-03-04 09:00:00;48;63;42;14;39;48;14;7;37;29;19;15;56;28;16;0;1;0;0;0;0
2020-03-04 09:15:00;41;71;66;15;43;37;19;1;34;37;24;22;72;28;15;2;0;0;0;0;0
2020-03-04 09:30:00;41;70;50;24;37;47;20;5;52;53;18;20;44;22;23;3;0;2;0;0;0
2020-03-04 09:45:00;51;69;56;16;34;39;13;10;46;47;25;27;55;22;23;0;1;0;0;0;0
2020-03-04 10:00:00;43;79;54;14;38;39;13;10;52;54;24;15;58;23;18;0;0;0;0;0;0
2020-03-04 10:15:00;28;76;50;18;42;28;12;13;49;46;20;33;35;19;14;0;0;0;0;0;0
2020-03-04 10:30:00;38;73;45;18;31;29;22;8;57;58;25;28;53;20;21;0;0;0;0;0;0
2020-03-04 10:45:00;35;68;59;14;51;48;15;10;36;48;21;23;25;28;25;0;0;0;0;0;0
2020-03-04 11:00:00;35;78;51;12;51;46;16;16;55;50;24;24;49;29;28;0;0;0;0;0;0
2020-03-04 11:15:00;25;82;58;18;40;36;9;6;51;58;30;24;61;35;22;0;0;0;0;0;0
2020-03-04 11:30:00;33;76;49;23;33;42;11;5;63;54;22;30;58;23;21;0;0;0;0;0;0
2020-03-04 11:45:00;38;82;58;18;38;35;22;8;55;71;21;31;57;27;32;0;0;0;0;8;0
2020-03-04 12:00:00;38;70;40;20;55;71;23;9;51;62;23;27;73;30;31;0;0;0;0;0;0
2020-03-04 12:15:00;37;66;35;23;36;43;14;8;67;56;32;27;55;23;20;0;0;0;0;0;0
2020-03-04 12:30:00;33;69;41;12;41;40;10;17;51;61;21;28;63;34;27;0;0;0;0;0;0
2020-03-04 12:45:00;41;81;51;21;46;55;13;4;61;65;28;29;63;30;24;0;0;0;0;0;0
2020-03-04 13:00:00;41;68;50;13;43;41;16;9;61;69;25;32;66;31;33;0;0;1;0;4;0
2020-03-04 13:15:00;35;81;58;19;49;54;10;18;71;65;31;28;52;21;31;0;0;0;0;0;0
2020-03-04 13:30:00;39;63;43;17;52;49;12;10;58;63;33;32;115;31;15;0;0;2;0;0;0
2020-03-04 13:45:00;33;83;33;16;37;54;10;9;59;53;28;21;61;33;31;0;0;0;0;0;0
2020-03-04 14:00:00;39;78;57;22;44;44;10;16;62;59;22;33;90;32;44;0;0;0;0;1;0
2020-03-04 14:15:00;38;78;57;29;28;34;11;15;62;66;29;37;87;35;33;0;0;1;1;4;0
2020-03-04 14:30:00;38;75;58;30;39;35;13;9;50;50;17;35;78;47;40;4;0;0;0;15;5
2020-03-04 14:45:00;43;84;79;30;36;49;29;14;67;58;27;46;68;31;27;15;0;0;0;0;0
2020-03-04 15:00:00;47;81;58;23;38;41;20;15;68;60;19;31;82;45;50;0;0;10;0;0;0
2020-03-04 15:15:00;54;95;77;23;41;43;14;17;60;72;16;45;101;47;37;0;0;0;0;0;0
2020-03-04 15:30:00;38;101;60;35;44;46;20;12;58;68;19;41;119;54;73;1;0;6;0;0;0
2020-03-04 15:45:00;49;89;75;43;52;53;16;15;61;72;24;48;98;43;53;0;0;1;0;0;0
2020-03-04 16:00:00;45;90;66;26;56;45;22;18;72;63;19;62;98;48;57;1;0;0;0;0;0
2020-03-04 16:15:00;56;95;88;34;60;40;27;16;81;96;22;56;93;52;62;0;1;1;0;0;0
2020-03-04 16:30:00;38;99;80;27;32;56;11;12;68;81;20;37;80;42;96;1;0;4;0;8;0
2020-03-04 16:45:00;48;97;81;19;42;56;14;15;82;88;27;51;66;50;48;0;1;1;0;1;0
2020-03-04 17:00:00;39;93;76;31;50;53;20;18;66;82;25;37;93;56;63;0;6;6;0;0;0
2020-03-04 17:15:00;39;102;84;29;35;55;17;16;71;86;29;49;106;59;52;1;0;1;0;0;0
2020-03-04 17:30:00;32;95;68;30;47;45;20;19;69;77;21;34;90;45;54;2;1;1;0;2;0
2020-03-04 17:45:00;25;88;59;45;33;44;17;27;70;84;15;35;81;39;46;0;0;0;0;4;0
