DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2019-11-11 00:00:00;10;6;0;5;3;12;14;6
2019-11-11 00:15:00;4;10;3;2;1;8;19;5
2019-11-11 00:30:00;6;7;2;0;1;7;9;4
2019-11-11 00:45:00;8;8;4;0;0;4;14;7
2019-11-11 01:00:00;4;5;1;0;0;1;11;3
2019-11-11 01:15:00;7;3;1;0;0;3;5;2
2019-11-11 01:30:00;9;11;1;0;0;2;8;4
2019-11-11 01:45:00;7;4;0;0;0;4;15;7
2019-11-11 02:00:00;4;4;0;0;0;1;8;4
2019-11-11 02:15:00;6;2;0;1;0;1;5;1
2019-11-11 02:30:00;5;4;1;0;0;0;4;1
2019-11-11 02:45:00;5;2;0;0;0;5;8;3
2019-11-11 03:00:00;3;0;0;1;1;2;13;10
2019-11-11 03:15:00;8;7;3;2;2;4;8;4
2019-11-11 03:30:00;10;8;1;1;0;2;11;5
2019-11-11 03:45:00;5;6;4;1;1;5;7;7
2019-11-11 04:00:00;10;5;2;0;0;4;7;7
2019-11-11 04:15:00;13;3;2;3;2;6;12;5
2019-11-11 04:30:00;19;2;1;2;2;8;16;6
2019-11-11 04:45:00;34;13;4;2;2;8;20;14
2019-11-11 05:00:00;25;17;8;4;4;14;39;18
2019-11-11 05:15:00;49;36;6;5;7;20;54;30
2019-11-11 05:30:00;48;31;10;7;9;24;65;28
2019-11-11 05:45:00;95;73;27;11;17;62;86;44
2019-11-11 06:00:00;72;49;25;8;10;62;67;52
2019-11-11 06:15:00;97;97;25;9;11;83;70;56
2019-11-11 06:30:00;137;125;43;14;18;96;86;65
2019-11-11 06:45:00;148;180;37;20;21;131;123;85
2019-11-11 07:00:00;123;137;33;23;26;166;116;97
2019-11-11 07:15:00;173;180;46;24;29;160;138;110
2019-11-11 07:30:00;162;182;44;29;39;177;127;101
2019-11-11 07:45:00;182;242;39;31;38;154;114;82
2019-11-11 08:00:00;160;209;38;33;42;151;112;71
2019-11-11 08:15:00;166;190;32;35;36;134;126;93
2019-11-11 08:30:00;136;159;31;22;28;132;125;92
2019-11-11 08:45:00;149;196;26;27;46;117;124;102
2019-11-11 09:00:00;125;146;31;24;33;106;118;78
