DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-02-20 00:00:00;
2020-02-20 00:15:00;
2020-02-20 00:30:00;
2020-02-20 00:45:00;
2020-02-20 01:00:00;8;19;5;5;2;8;8
2020-02-20 01:15:00;14;21;5;1;0;13;13
2020-02-20 01:30:00;4;30;7;2;1;3;7
2020-02-20 01:45:00;8;18;4;0;1;8;3
2020-02-20 02:00:00;5;13;6;1;1;7;4
2020-02-20 02:15:00;2;7;1;1;0;5;8
2020-02-20 02:30:00;1;8;2;0;0;3;8
2020-02-20 02:45:00;2;4;0;1;1;5;4
2020-02-20 03:00:00;3;6;1;3;0;7;7
2020-02-20 03:15:00;1;5;2;3;0;5;5
2020-02-20 03:30:00;5;5;0;0;1;4;7
2020-02-20 03:45:00;2;7;0;2;0;1;3
2020-02-20 04:00:00;3;9;3;2;0;2;2
2020-02-20 04:15:00;2;12;3;2;0;1;3
2020-02-20 04:30:00;3;10;1;1;0;5;7
2020-02-20 04:45:00;4;16;4;1;1;2;5
2020-02-20 05:00:00;3;6;2;1;0;5;8
2020-02-20 05:15:00;8;12;2;2;2;5;12
2020-02-20 05:30:00;10;21;4;8;1;9;13
2020-02-20 05:45:00;22;32;3;8;4;15;18
2020-02-20 06:00:00;50;70;5;19;6;14;18
2020-02-20 06:15:00;108;135;7;14;7;14;38
2020-02-20 06:30:00;118;165;20;14;16;42;44
2020-02-20 06:45:00;109;146;16;20;23;58;70
2020-02-20 07:00:00;80;112;14;36;27;62;86
2020-02-20 07:15:00;116;177;23;44;25;77;88
2020-02-20 07:30:00;162;213;43;69;42;84;87
2020-02-20 07:45:00;155;223;46;75;45;63;72
2020-02-20 08:00:00;167;251;70;82;54;83;98
2020-02-20 08:15:00;165;250;78;98;66;111;125
2020-02-20 08:30:00;179;246;79;114;72;141;126
2020-02-20 08:45:00;165;220;64;73;46;101;111
2020-02-20 09:00:00;186;249;71;92;56;104;101
2020-02-20 09:15:00;155;231;54;95;39;98;120
2020-02-20 09:30:00;120;191;58;78;34;109;132
2020-02-20 09:45:00;104;218;50;66;33;74;97
2020-02-20 10:00:00;97;204;58;60;28;90;90
2020-02-20 10:15:00;82;186;58;60;20;77;93
2020-02-20 10:30:00;71;213;64;72;21;76;108
2020-02-20 10:45:00;64;167;44;44;9;80;99
2020-02-20 11:00:00;93;195;66;56;22;92;112
2020-02-20 11:15:00;81;204;60;42;17;97;107
2020-02-20 11:30:00;69;191;51;65;21;107;110
2020-02-20 11:45:00;72;173;57;53;25;98;114
2020-02-20 12:00:00;91;165;55;60;18;108;138
2020-02-20 12:15:00;85;208;61;58;17;111;125
2020-02-20 12:30:00;85;199;60;46;18;84;108
2020-02-20 12:45:00;85;154;48;51;31;97;124
2020-02-20 13:00:00;95;179;66;51;21;109;127
2020-02-20 13:15:00;82;161;59;62;15;113;125
2020-02-20 13:30:00;102;219;70;60;19;112;138
2020-02-20 13:45:00;94;177;57;61;18;95;140
2020-02-20 14:00:00;117;244;88;52;13;116;134
2020-02-20 14:15:00;109;223;70;47;18;102;127
2020-02-20 14:30:00;120;219;81;73;17;98;128
2020-02-20 14:45:00;138;208;75;62;20;109;129
2020-02-20 15:00:00;99;214;66;76;20;124;139
2020-02-20 15:15:00;79;162;58;74;21;146;170
2020-02-20 15:30:00;124;204;93;74;24;152;169
2020-02-20 15:45:00;95;169;70;64;27;153;146
2020-02-20 16:00:00;115;171;80;60;25;155;143
2020-02-20 16:15:00;98;192;84;55;25;166;179
2020-02-20 16:30:00;119;181;90;69;21;147;141
2020-02-20 16:45:00;118;170;85;76;29;84;195
2020-02-20 17:00:00;155;197;109;80;24;140;175
2020-02-20 17:15:00;125;210;99;75;31;165;155
2020-02-20 17:30:00;147;167;93;73;30;161;130
2020-02-20 17:45:00;156;180;92;66;34;138;139
2020-02-20 18:00:00;145;203;107;71;20;147;154
2020-02-20 18:15:00;141;209;109;51;20;145;143
2020-02-20 18:30:00;120;208;85;71;34;153;154
2020-02-20 18:45:00;147;190;97;79;33;141;151
2020-02-20 19:00:00;132;203;112;70;20;133;150
2020-02-20 19:15:00;141;185;87;54;27;148;174
2020-02-20 19:30:00;112;196;86;60;14;137;149
2020-02-20 19:45:00;65;183;79;53;13;135;156
2020-02-20 20:00:00;98;213;86;42;19;113;125
2020-02-20 20:15:00;61;173;55;59;18;91;127
2020-02-20 20:30:00;63;159;55;50;17;110;124
2020-02-20 20:45:00;40;133;57;51;16;101;120
2020-02-20 21:00:00;55;135;50;32;17;106;107
2020-02-20 21:15:00;48;128;39;33;13;74;88
2020-02-20 21:30:00;47;98;33;33;6;57;73
2020-02-20 21:45:00;53;103;30;20;9;64;56
2020-02-20 22:00:00;64;124;34;18;5;51;72
2020-02-20 22:15:00;59;127;27;22;7;49;63
2020-02-20 22:30:00;43;109;35;21;7;43;58
2020-02-20 22:45:00;29;76;25;17;6;67;88
2020-02-20 23:00:00;29;75;28;16;4;72;96
2020-02-20 23:15:00;27;73;28;15;4;60;77
2020-02-20 23:30:00;33;90;28;8;2;39;52
2020-02-20 23:45:00;36;73;24;14;1;21;37
