DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-12-25 00:00:00;0;1;2;2;1;0;1;0;0
2020-12-25 00:15:00;2;1;1;1;0;0;0;0;0
2020-12-25 00:30:00;2;3;2;0;0;0;0;0;0
2020-12-25 00:45:00;5;5;4;4;0;4;4;4;4
2020-12-25 01:00:00;14;13;13;13;0;13;13;13;13
2020-12-25 01:15:00;0;1;1;2;0;0;0;0;0
2020-12-25 01:30:00;0;2;1;0;0;0;1;0;1
2020-12-25 01:45:00;0;0;0;0;0;1;0;0;0
2020-12-25 02:00:00;1;1;0;0;0;1;0;0;0
2020-12-25 02:15:00;0;0;0;0;1;1;0;1;1
2020-12-25 02:30:00;0;1;1;1;0;1;1;1;1
2020-12-25 02:45:00;1;0;0;0;0;0;0;0;0
2020-12-25 03:00:00;0;0;0;0;0;0;0;0;0
2020-12-25 03:15:00;0;0;0;0;0;0;0;0;0
2020-12-25 03:30:00;1;0;0;0;0;1;1;0;0
2020-12-25 03:45:00;0;0;0;0;0;0;0;0;0
2020-12-25 04:00:00;0;1;0;0;0;0;0;0;0
2020-12-25 04:15:00;0;0;0;0;0;1;0;0;0
2020-12-25 04:30:00;0;1;1;1;0;0;1;0;0
2020-12-25 04:45:00;0;0;0;0;0;3;1;0;0
2020-12-25 05:00:00;4;2;0;0;0;1;0;0;0
2020-12-25 05:15:00;3;1;3;0;0;2;5;1;1
2020-12-25 05:30:00;2;2;0;0;0;3;1;1;1
2020-12-25 05:45:00;5;9;7;3;2;3;4;2;2
2020-12-25 06:00:00;0;6;4;3;2;7;5;0;0
2020-12-25 06:15:00;4;3;2;1;4;11;3;1;1
2020-12-25 06:30:00;3;3;1;0;0;6;4;0;0
2020-12-25 06:45:00;6;2;1;0;0;8;1;0;0
2020-12-25 07:00:00;3;0;0;0;0;3;3;1;1
2020-12-25 07:15:00;0;1;4;0;0;4;2;0;0
2020-12-25 07:30:00;8;3;1;0;0;8;4;0;0
2020-12-25 07:45:00;5;5;8;3;2;5;4;0;0
2020-12-25 08:00:00;4;3;6;2;0;6;4;2;4
2020-12-25 08:15:00;3;2;3;1;1;5;3;1;2
2020-12-25 08:30:00;12;13;12;7;3;22;9;7;8
2020-12-25 08:45:00;9;5;7;3;2;15;8;0;0
2020-12-25 09:00:00;11;11;9;3;4;13;7;42;4
2020-12-25 09:15:00;6;13;10;5;5;18;8;2;3
2020-12-25 09:30:00;11;5;12;7;7;18;7;39;1
2020-12-25 09:45:00;10;13;12;5;3;26;8;4;8
2020-12-25 10:00:00;5;13;14;5;6;22;9;1;5
2020-12-25 10:15:00;21;13;16;6;6;33;11;2;6
2020-12-25 10:30:00;30;19;21;5;4;29;17;2;9
2020-12-25 10:45:00;37;39;32;11;4;32;21;8;13
2020-12-25 11:00:00;32;34;37;24;6;52;37;24;26
2020-12-25 11:15:00;34;44;39;17;7;60;35;14;18
2020-12-25 11:30:00;46;55;40;16;10;47;31;6;127
2020-12-25 11:45:00;28;39;28;15;12;42;18;10;11
2020-12-25 12:00:00;26;52;35;18;13;32;14;4;6
2020-12-25 12:15:00;28;28;32;10;15;34;20;4;10
2020-12-25 12:30:00;20;34;32;9;11;36;26;5;58
2020-12-25 12:45:00;32;36;20;11;7;38;26;3;4
2020-12-25 13:00:00;29;36;26;7;10;37;28;9;10
2020-12-25 13:15:00;26;26;23;14;7;37;18;0;2
2020-12-25 13:30:00;26;32;29;14;7;27;16;3;4
2020-12-25 13:45:00;35;48;40;17;8;42;27;3;4
2020-12-25 14:00:00;26;42;37;17;9;41;28;3;3
2020-12-25 14:15:00;43;38;34;10;7;38;25;7;10
2020-12-25 14:30:00;32;44;37;16;13;38;24;2;6
2020-12-25 14:45:00;25;31;33;12;14;35;26;2;4
2020-12-25 15:00:00;36;39;23;8;11;39;20;4;8
2020-12-25 15:15:00;29;35;27;13;11;39;26;4;6
2020-12-25 15:30:00;35;39;31;6;9;34;21;2;2
2020-12-25 15:45:00;23;35;33;13;11;41;31;6;8
