DATUM;
2020-10-27 00:00:00;
2020-10-27 00:15:00;
2020-10-27 00:30:00;
2020-10-27 00:45:00;
2020-10-27 01:00:00;
2020-10-27 01:15:00;
2020-10-27 01:30:00;
2020-10-27 01:45:00;
2020-10-27 02:00:00;
2020-10-27 02:15:00;
2020-10-27 02:30:00;
2020-10-27 02:45:00;
2020-10-27 03:00:00;
2020-10-27 03:15:00;
2020-10-27 03:30:00;
2020-10-27 03:45:00;
2020-10-27 04:00:00;
2020-10-27 04:15:00;
2020-10-27 04:30:00;
2020-10-27 04:45:00;
2020-10-27 05:00:00;
2020-10-27 05:15:00;
2020-10-27 05:30:00;
2020-10-27 05:45:00;
2020-10-27 06:00:00;
2020-10-27 06:15:00;
2020-10-27 06:30:00;
2020-10-27 06:45:00;
2020-10-27 07:00:00;
2020-10-27 07:15:00;
2020-10-27 07:30:00;31;25;35;19;30;28;17;20;7;5;8;2;0;0;3;0;0;1
2020-10-27 07:45:00;69;59;65;41;61;47;80;67;27;9;28;12;1;1;0;1;0;0
2020-10-27 08:00:00;53;67;44;31;43;35;62;35;33;14;45;262;4;0;7;0;0;1
2020-10-27 08:15:00;46;46;29;22;33;23;28;25;22;0;23;0;1;1;2;0;1;0
2020-10-27 08:30:00;33;38;32;23;34;28;34;29;15;7;26;0;0;1;0;4;0;0
2020-10-27 08:45:00;35;44;22;13;26;22;30;24;16;13;22;0;1;1;0;0;0;0
2020-10-27 09:00:00;28;41;33;27;38;28;30;21;24;12;31;262;0;0;0;0;0;2
2020-10-27 09:15:00;31;43;21;17;27;25;44;39;12;7;19;0;0;2;0;1;0;1
2020-10-27 09:30:00;19;48;27;19;27;24;35;40;30;7;36;4;0;2;0;0;0;2
2020-10-27 09:45:00;21;36;16;15;16;22;32;30;25;7;33;14;0;0;0;0;0;0
2020-10-27 10:00:00;14;35;17;16;19;20;37;34;30;6;34;15;1;0;0;0;0;5
2020-10-27 10:15:00;21;42;13;15;16;20;39;32;29;10;27;24;1;1;0;2;0;0
2020-10-27 10:30:00;18;37;20;15;24;22;40;35;24;8;28;29;0;1;0;4;0;0
2020-10-27 10:45:00;20;40;20;19;23;27;36;39;24;18;32;30;2;0;1;10;0;3
2020-10-27 11:00:00;19;41;35;21;35;22;34;25;29;13;29;311;0;1;0;1;0;2
2020-10-27 11:15:00;16;29;27;15;30;23;41;38;31;12;37;0;0;2;0;0;2;1
2020-10-27 11:30:00;16;40;24;18;24;24;41;28;24;7;25;0;1;1;0;0;2;0
2020-10-27 11:45:00;13;30;24;26;25;27;39;27;25;7;33;0;0;6;0;2;0;0
2020-10-27 12:00:00;17;56;26;17;29;26;61;44;32;11;38;0;0;1;0;0;0;3
2020-10-27 12:15:00;18;40;22;13;22;19;40;29;23;19;34;0;0;1;0;2;0;1
2020-10-27 12:30:00;22;55;30;26;30;36;46;42;35;10;43;281;0;0;0;0;0;0
2020-10-27 12:45:00;14;48;38;19;38;24;56;67;23;14;28;288;0;1;0;1;1;3
2020-10-27 13:00:00;28;47;14;28;19;33;71;45;50;26;59;41;0;1;0;2;0;0
2020-10-27 13:15:00;17;50;32;20;38;28;52;47;26;16;33;23;2;5;2;3;1;1
2020-10-27 13:30:00;22;29;36;26;36;27;60;36;24;10;28;254;3;0;1;0;0;0
2020-10-27 13:45:00;25;35;30;19;29;25;40;33;23;14;32;0;2;4;0;2;1;7
2020-10-27 14:00:00;17;38;32;26;29;23;43;34;54;17;57;0;1;0;1;2;0;1
2020-10-27 14:15:00;20;41;26;24;30;33;45;36;35;12;38;0;1;2;0;1;0;2
2020-10-27 14:30:00;19;34;33;17;38;26;41;29;40;16;50;0;3;0;0;0;0;0
2020-10-27 14:45:00;17;38;30;25;28;31;57;45;32;10;41;13;1;0;1;2;1;0
2020-10-27 15:00:00;18;36;41;18;38;29;62;42;53;20;57;30;0;0;0;1;0;0
2020-10-27 15:15:00;18;53;21;20;25;25;65;53;36;19;48;26;4;3;0;2;0;0
2020-10-27 15:30:00;9;47;36;22;38;31;53;51;34;16;44;22;0;2;0;7;0;0
2020-10-27 15:45:00;21;59;32;26;28;30;66;65;56;27;79;43;1;0;0;1;0;2
2020-10-27 16:00:00;14;45;26;26;27;31;53;44;54;21;60;37;3;0;13;1;0;0
2020-10-27 16:15:00;16;57;35;16;40;31;58;59;47;21;59;40;1;0;0;0;0;7
2020-10-27 16:30:00;26;54;25;19;27;29;40;38;38;17;58;28;2;1;1;4;0;5
2020-10-27 16:45:00;17;52;20;27;21;26;42;43;28;18;46;30;3;0;0;0;0;0
2020-10-27 17:00:00;12;46;37;25;37;32;60;47;40;13;49;23;2;2;0;16;0;0
2020-10-27 17:15:00;8;53;34;29;31;37;56;43;27;7;38;13;0;0;0;0;0;17
2020-10-27 17:30:00;19;50;20;19;26;28;47;41;25;5;32;16;0;0;0;0;0;1
2020-10-27 17:45:00;14;31;14;20;19;28;35;33;20;5;20;9;0;0;0;1;0;1
2020-10-27 18:00:00;7;36;12;14;15;23;50;53;16;5;21;13;0;0;0;3;0;0
2020-10-27 18:15:00;8;30;13;12;18;17;42;43;15;11;23;16;0;0;0;0;0;1
2020-10-27 18:30:00;13;30;13;19;13;20;32;30;18;13;28;15;1;0;0;0;0;0
2020-10-27 18:45:00;7;20;16;15;18;19;29;24;17;7;27;7;0;0;0;0;0;0
2020-10-27 19:00:00;6;35;15;11;17;16;38;33;12;6;18;6;0;0;0;4;0;0
2020-10-27 19:15:00;9;24;10;7;10;12;20;25;9;4;8;7;0;1;0;0;0;0
2020-10-27 19:30:00;4;21;13;14;15;18;21;23;7;3;7;6;0;0;0;0;0;0
2020-10-27 19:45:00;7;17;12;9;12;19;27;23;11;3;15;4;0;0;0;0;0;0
2020-10-27 20:00:00;6;23;5;11;9;13;30;29;15;7;19;257;2;3;3;0;1;1
2020-10-27 20:15:00;3;22;2;10;2;16;20;24;11;4;14;0;0;0;0;0;0;1
2020-10-27 20:30:00;3;11;7;6;8;8;23;21;5;2;8;0;0;0;0;3;0;0
2020-10-27 20:45:00;6;27;11;5;11;8;14;9;9;5;11;0;0;0;0;0;0;0
2020-10-27 21:00:00;4;17;7;3;6;9;20;16;15;7;20;6;0;0;0;1;0;0
2020-10-27 21:15:00;0;9;3;5;2;10;17;15;4;1;4;259;0;0;0;8;0;0
2020-10-27 21:30:00;2;6;4;1;3;1;8;9;30;6;35;0;0;0;0;0;0;1
2020-10-27 21:45:00;3;11;4;0;4;1;6;8;7;3;7;261;0;0;0;0;0;0
2020-10-27 22:00:00;3;15;3;4;3;5;7;9;4;2;4;16;0;0;0;0;0;0
2020-10-27 22:15:00;2;7;0;1;0;2;6;3;5;0;5;8;0;0;0;0;0;0
2020-10-27 22:30:00;4;6;1;0;1;1;6;10;1;0;1;0;0;0;0;0;0;0
2020-10-27 22:45:00;0;1;3;2;4;3;4;5;3;1;3;3;0;2;0;0;2;0
2020-10-27 23:00:00;2;11;1;0;1;0;1;5;2;2;7;3;0;0;0;0;0;0
2020-10-27 23:15:00;3;6;1;1;1;1;2;2;1;0;1;1;0;0;0;0;0;0
2020-10-27 23:30:00;2;5;0;0;0;0;0;0;3;2;3;5;0;0;0;0;0;0
