DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-06 00:00:00;1;5;0;0;0;0;4;2;2;0;2;1;0;0;0;0;0;0
2020-10-06 00:15:00;1;3;0;1;0;3;1;4;1;0;1;0;0;0;0;0;0;0
2020-10-06 00:30:00;1;5;1;1;1;3;2;3;0;1;0;1;0;0;0;0;0;0
2020-10-06 00:45:00;0;0;0;0;0;1;2;1;1;0;2;0;0;0;0;0;0;0
2020-10-06 01:00:00;1;3;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
2020-10-06 01:15:00;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0
2020-10-06 01:30:00;1;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-06 01:45:00;0;2;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0
2020-10-06 02:00:00;0;3;0;0;0;1;2;2;3;1;3;2;0;0;0;0;0;0
2020-10-06 02:15:00;0;1;0;1;0;2;1;0;0;1;1;1;0;0;0;0;0;0
2020-10-06 02:30:00;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-06 02:45:00;0;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-10-06 03:00:00;2;4;0;0;0;1;1;1;0;1;1;3;0;0;0;0;0;0
2020-10-06 03:15:00;0;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-06 03:30:00;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-06 03:45:00;0;0;1;1;1;1;2;2;1;0;1;0;0;0;0;0;0;0
2020-10-06 04:00:00;0;0;1;1;2;2;1;0;1;0;1;1;0;0;0;0;0;0
2020-10-06 04:15:00;1;2;0;1;0;3;2;1;0;0;0;0;0;0;0;0;0;0
2020-10-06 04:30:00;0;1;0;1;1;3;3;3;0;0;0;0;0;0;0;0;0;0
2020-10-06 04:45:00;0;2;0;4;0;5;2;2;0;2;1;2;0;0;0;0;0;0
2020-10-06 05:00:00;1;2;4;0;2;5;5;8;3;0;2;1;0;0;0;0;0;0
2020-10-06 05:15:00;2;3;0;0;0;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-10-06 05:30:00;7;6;4;4;4;4;4;5;5;4;9;8;0;0;0;0;0;0
2020-10-06 05:45:00;26;35;9;9;18;13;8;10;5;1;6;254;0;1;0;0;1;0
2020-10-06 06:00:00;31;29;11;5;15;16;29;26;7;8;6;8;0;0;0;0;0;1
2020-10-06 06:15:00;39;50;7;8;12;13;23;18;7;4;7;13;0;0;0;0;0;0
2020-10-06 06:30:00;28;19;9;7;12;12;26;26;6;5;5;17;0;0;0;0;0;0
2020-10-06 06:45:00;30;32;14;12;19;15;20;23;10;9;15;15;0;0;0;0;0;0
2020-10-06 07:00:00;30;40;31;9;33;21;31;38;15;8;21;17;0;0;0;0;0;0
2020-10-06 07:15:00;47;55;51;34;60;43;33;30;8;9;18;268;0;1;0;2;0;0
2020-10-06 07:30:00;64;68;24;38;36;47;55;64;15;7;22;4;0;0;0;0;0;2
2020-10-06 07:45:00;32;61;28;34;33;36;52;66;23;12;26;24;0;0;0;5;0;1
