DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-20 00:00:00;1;5;2;1;2;3;2;5;0;0;0;0;0;0;0;0;0;0
2020-10-20 00:15:00;1;3;0;0;0;1;3;5;2;0;2;0;0;0;0;0;0;0
2020-10-20 00:30:00;0;1;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-20 00:45:00;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-10-20 01:00:00;0;0;0;1;0;1;1;2;1;0;1;0;0;0;0;0;0;0
2020-10-20 01:15:00;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0
2020-10-20 01:30:00;0;0;1;0;1;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-10-20 01:45:00;0;2;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
2020-10-20 02:00:00;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-10-20 02:15:00;1;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-20 02:30:00;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0
2020-10-20 02:45:00;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-10-20 03:00:00;2;2;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-20 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-20 03:30:00;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-20 03:45:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-20 04:00:00;0;0;2;1;2;1;0;0;2;0;3;3;0;0;0;0;0;0
2020-10-20 04:15:00;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-10-20 04:30:00;2;4;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0
2020-10-20 04:45:00;0;5;3;3;3;5;0;2;0;0;0;3;0;0;0;0;0;0
2020-10-20 05:00:00;1;8;1;0;1;2;8;9;0;1;0;1;0;0;0;0;0;0
2020-10-20 05:15:00;4;3;1;1;1;2;3;4;2;0;1;0;0;0;0;0;0;0
2020-10-20 05:30:00;21;22;13;4;13;5;8;8;2;3;2;8;0;0;0;0;0;0
2020-10-20 05:45:00;33;37;8;6;11;9;7;11;4;1;5;4;0;0;0;3;0;1
2020-10-20 06:00:00;39;33;7;4;10;11;22;18;14;4;13;15;0;0;0;0;0;0
2020-10-20 06:15:00;30;34;9;11;15;20;21;25;6;2;7;11;0;0;0;0;0;0
2020-10-20 06:30:00;36;27;14;6;15;13;23;19;9;2;10;12;0;0;0;0;0;0
2020-10-20 06:45:00;39;54;16;14;23;18;19;25;9;3;9;10;0;0;0;0;0;0
2020-10-20 07:00:00;37;47;46;8;44;21;23;28;13;4;16;10;0;0;0;0;0;0
2020-10-20 07:15:00;79;55;68;36;60;39;38;40;10;8;17;19;0;1;0;0;0;0
2020-10-20 07:30:00;89;60;85;45;85;44;52;52;13;5;17;18;1;0;0;0;0;1
2020-10-20 07:45:00;58;72;58;33;60;37;44;55;14;10;26;18;4;1;0;3;0;0
2020-10-20 08:00:00;44;45;21;18;22;23;32;31;24;5;37;11;1;0;0;0;0;0
2020-10-20 08:15:00;32;42;37;17;34;17;25;33;16;1;20;3;3;0;0;1;0;2
2020-10-20 08:30:00;34;36;34;18;37;19;37;33;17;8;21;16;1;2;0;0;0;4
2020-10-20 08:45:00;29;45;37;22;38;21;37;37;21;8;26;17;2;2;5;2;0;0
2020-10-20 09:00:00;24;37;22;23;24;25;36;32;19;4;24;7;5;0;0;0;0;0
2020-10-20 09:15:00;25;41;25;17;24;20;31;29;9;6;12;9;6;0;2;0;0;0
2020-10-20 09:30:00;38;54;32;17;39;25;42;46;13;6;24;12;2;2;0;0;1;0
2020-10-20 09:45:00;28;41;12;13;14;19;40;24;12;5;15;7;0;1;0;0;0;2
2020-10-20 10:00:00;16;36;14;18;15;23;41;42;16;5;23;7;2;2;0;0;0;0
2020-10-20 10:15:00;23;37;20;14;20;18;45;35;15;5;19;12;0;0;0;0;0;0
2020-10-20 10:30:00;16;39;33;16;36;20;48;37;24;14;32;20;0;0;0;1;0;0
2020-10-20 10:45:00;25;38;24;21;27;24;46;28;23;4;24;15;2;1;1;0;0;2
2020-10-20 11:00:00;20;49;26;21;24;24;37;38;31;12;35;22;0;1;0;1;0;0
2020-10-20 11:15:00;21;30;21;21;25;27;39;32;26;8;31;15;1;0;0;0;0;2
2020-10-20 11:30:00;17;37;18;14;19;19;31;33;24;10;30;19;3;3;0;2;0;0
2020-10-20 11:45:00;22;36;18;22;21;24;30;36;21;5;24;7;3;0;0;0;0;0
2020-10-20 12:00:00;12;44;18;23;16;21;39;38;24;15;25;17;0;3;0;2;0;0
2020-10-20 12:15:00;25;45;20;11;19;20;42;33;35;14;39;25;0;2;0;0;2;0
2020-10-20 12:30:00;21;50;26;19;26;31;44;43;31;9;37;17;2;0;2;1;0;0
2020-10-20 12:45:00;24;49;26;14;30;22;38;38;45;14;52;16;0;2;0;2;0;0
2020-10-20 13:00:00;18;34;24;19;27;22;59;46;35;19;49;24;1;1;0;9;0;1
