DATUM;1(TAFGA);2(TAFBA)
2019-11-07 00:00:00;0;0
2019-11-07 00:15:00;0;0
2019-11-07 00:30:00;0;0
2019-11-07 00:45:00;0;0
2019-11-07 01:00:00;0;0
2019-11-07 01:15:00;0;0
2019-11-07 01:30:00;0;0
2019-11-07 01:45:00;0;0
2019-11-07 02:00:00;0;0
2019-11-07 02:15:00;0;0
2019-11-07 02:30:00;0;0
2019-11-07 02:45:00;0;0
2019-11-07 03:00:00;0;0
2019-11-07 03:15:00;0;0
2019-11-07 03:30:00;0;0
2019-11-07 03:45:00;0;0
2019-11-07 04:00:00;0;0
2019-11-07 04:15:00;0;0
2019-11-07 04:30:00;0;0
2019-11-07 04:45:00;0;0
2019-11-07 05:00:00;1;0
2019-11-07 05:15:00;0;0
2019-11-07 05:30:00;3;0
2019-11-07 05:45:00;5;3
2019-11-07 06:00:00;5;0
2019-11-07 06:15:00;6;1
2019-11-07 06:30:00;6;0
2019-11-07 06:45:00;14;6
2019-11-07 07:00:00;12;4
2019-11-07 07:15:00;13;1
2019-11-07 07:30:00;15;3
2019-11-07 07:45:00;17;2
2019-11-07 08:00:00;14;5
2019-11-07 08:15:00;15;0
2019-11-07 08:30:00;16;5
2019-11-07 08:45:00;14;6
2019-11-07 09:00:00;14;1
2019-11-07 09:15:00;19;7
2019-11-07 09:30:00;13;1
2019-11-07 09:45:00;21;2
2019-11-07 10:00:00;16;3
2019-11-07 10:15:00;15;3
2019-11-07 10:30:00;15;1
2019-11-07 10:45:00;15;2
2019-11-07 11:00:00;19;3
2019-11-07 11:15:00;19;2
2019-11-07 11:30:00;18;0
2019-11-07 11:45:00;13;7
2019-11-07 12:00:00;20;5
2019-11-07 12:15:00;19;7
2019-11-07 12:30:00;25;3
2019-11-07 12:45:00;15;3
2019-11-07 13:00:00;27;24
2019-11-07 13:15:00;19;20
2019-11-07 13:30:00;24;8
2019-11-07 13:45:00;21;2
2019-11-07 14:00:00;18;20
2019-11-07 14:15:00;14;4
2019-11-07 14:30:00;16;7
2019-11-07 14:45:00;21;5
2019-11-07 15:00:00;18;6
2019-11-07 15:15:00;25;10
2019-11-07 15:30:00;18;3
2019-11-07 15:45:00;18;3
2019-11-07 16:00:00;22;5
2019-11-07 16:15:00;21;4
2019-11-07 16:30:00;24;12
2019-11-07 16:45:00;17;6
2019-11-07 17:00:00;25;9
2019-11-07 17:15:00;19;3
2019-11-07 17:30:00;28;4
2019-11-07 17:45:00;19;7
2019-11-07 18:00:00;26;0
2019-11-07 18:15:00;14;1
2019-11-07 18:30:00;19;6
2019-11-07 18:45:00;20;19
2019-11-07 19:00:00;17;6
2019-11-07 19:15:00;12;5
2019-11-07 19:30:00;13;8
2019-11-07 19:45:00;11;1
2019-11-07 20:00:00;15;6
2019-11-07 20:15:00;11;2
2019-11-07 20:30:00;8;7
2019-11-07 20:45:00;12;0
2019-11-07 21:00:00;4;4
2019-11-07 21:15:00;4;12
2019-11-07 21:30:00;3;1
2019-11-07 21:45:00;7;2
2019-11-07 22:00:00;6;1
2019-11-07 22:15:00;11;0
2019-11-07 22:30:00;2;2
2019-11-07 22:45:00;2;1
2019-11-07 23:00:00;0;0
2019-11-07 23:15:00;0;0
2019-11-07 23:30:00;0;0
2019-11-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
