DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-04-27 00:00:00;1;2;0;2;1;2;0;1;0;0;0
2020-04-27 00:15:00;2;3;0;5;0;0;0;0;0;0;0
2020-04-27 00:30:00;1;3;0;1;0;0;0;0;0;0;0
2020-04-27 00:45:00;1;1;0;3;1;3;0;1;0;0;0
2020-04-27 01:00:00;2;1;0;1;0;1;1;2;0;0;0
2020-04-27 01:15:00;0;2;0;2;0;0;0;0;0;0;0
2020-04-27 01:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-27 01:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 02:00:00;0;0;0;2;0;0;0;0;0;0;0
2020-04-27 02:15:00;0;1;0;1;0;0;0;0;0;0;0
2020-04-27 02:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-04-27 02:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-04-27 03:00:00;1;0;0;1;0;0;0;0;0;0;0
2020-04-27 03:15:00;1;1;0;0;0;0;0;1;0;0;0
2020-04-27 03:30:00;2;3;0;0;0;0;0;1;0;0;0
2020-04-27 03:45:00;1;1;0;0;0;0;0;0;0;0;0
2020-04-27 04:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-04-27 04:15:00;0;1;0;1;0;0;0;0;0;0;0
2020-04-27 04:30:00;1;1;0;1;1;1;0;1;0;0;0
2020-04-27 04:45:00;1;1;0;5;0;2;1;1;0;0;0
2020-04-27 05:00:00;6;4;0;1;1;1;1;2;0;0;0
2020-04-27 05:15:00;9;5;0;4;0;2;1;3;0;0;0
2020-04-27 05:30:00;5;6;0;13;1;5;0;6;0;0;0
2020-04-27 05:45:00;15;16;0;17;2;10;0;6;0;0;0
2020-04-27 06:00:00;18;16;0;20;3;9;2;9;0;0;0
2020-04-27 06:15:00;25;31;0;22;5;14;2;6;0;0;0
2020-04-27 06:30:00;35;37;0;32;10;25;4;16;0;0;0
2020-04-27 06:45:00;43;37;0;26;9;19;4;17;0;0;0
2020-04-27 07:00:00;36;40;0;33;16;24;7;21;1;1;0
2020-04-27 07:15:00;70;63;0;30;7;24;2;25;9;0;0
2020-04-27 07:30:00;82;73;0;42;10;39;7;31;0;0;0
2020-04-27 07:45:00;63;52;0;39;9;30;8;23;0;0;0
2020-04-27 08:00:00;50;40;0;37;6;30;4;19;0;0;0
2020-04-27 08:15:00;35;40;0;41;11;34;3;20;0;4;0
2020-04-27 08:30:00;36;33;0;37;7;32;4;12;0;0;0
2020-04-27 08:45:00;47;43;0;47;1;34;7;12;0;0;0
2020-04-27 09:00:00;30;28;0;39;8;28;2;10;0;0;0
2020-04-27 09:15:00;37;46;0;38;5;26;8;9;0;1;0
2020-04-27 09:30:00;33;31;0;47;5;32;7;15;1;0;0
2020-04-27 09:45:00;42;50;0;35;5;29;3;8;2;0;9
2020-04-27 10:00:00;32;35;0;57;8;41;9;12;0;0;0
2020-04-27 10:15:00;42;37;0;51;6;35;4;12;0;1;0
2020-04-27 10:30:00;29;39;0;53;6;42;11;10;0;0;0
2020-04-27 10:45:00;44;33;0;48;7;37;6;13;0;0;0
2020-04-27 11:00:00;25;35;0;42;8;28;2;10;0;2;0
2020-04-27 11:15:00;43;45;0;53;5;34;7;13;0;0;0
2020-04-27 11:30:00;28;41;0;59;8;50;2;12;0;0;0
2020-04-27 11:45:00;24;36;0;45;12;30;9;11;0;0;0
2020-04-27 12:00:00;15;36;0;56;10;43;7;7;0;0;0
2020-04-27 12:15:00;38;39;0;63;4;50;6;13;0;0;0
2020-04-27 12:30:00;23;33;0;65;11;40;9;18;1;0;0
2020-04-27 12:45:00;33;38;0;71;4;42;10;25;0;0;0
2020-04-27 13:00:00;26;53;0;77;7;57;7;16;0;0;0
2020-04-27 13:15:00;21;41;0;49;7;40;3;10;0;0;0
2020-04-27 13:30:00;25;30;0;57;10;38;4;14;0;2;0
2020-04-27 13:45:00;27;27;0;42;3;31;8;9;0;0;0
2020-04-27 14:00:00;34;30;0;52;6;34;5;15;4;0;0
2020-04-27 14:15:00;29;38;0;51;5;38;4;16;0;6;3
2020-04-27 14:30:00;35;46;0;55;10;38;4;8;0;0;0
2020-04-27 14:45:00;28;38;0;73;14;53;9;20;0;0;0
2020-04-27 15:00:00;30;24;0;64;14;51;8;16;0;2;0
2020-04-27 15:15:00;34;32;0;75;7;53;12;14;0;0;0
2020-04-27 15:30:00;35;33;0;62;8;48;8;23;0;0;0
2020-04-27 15:45:00;31;40;0;70;2;48;10;11;0;0;0
2020-04-27 16:00:00;20;25;0;70;14;53;12;18;0;2;0
2020-04-27 16:15:00;41;45;0;74;12;46;24;38;0;3;0
2020-04-27 16:30:00;28;40;0;63;5;35;13;22;7;0;0
2020-04-27 16:45:00;28;28;0;63;9;47;10;25;0;0;0
2020-04-27 17:00:00;19;27;0;57;11;38;13;26;0;0;0
