DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2019-12-09 00:00:00;14;6;1;1;0;14;2;0;0
2019-12-09 00:15:00;15;7;0;0;0;16;7;0;2
2019-12-09 00:30:00;6;5;0;0;0;8;9;0;0
2019-12-09 00:45:00;5;15;0;0;0;9;7;0;0
2019-12-09 01:00:00;5;4;0;0;0;5;3;0;0
2019-12-09 01:15:00;3;3;0;0;1;7;6;0;0
2019-12-09 01:30:00;5;1;0;1;0;11;2;0;0
2019-12-09 01:45:00;3;1;0;0;0;2;0;0;0
2019-12-09 02:00:00;8;4;0;0;1;7;4;0;0
2019-12-09 02:15:00;7;1;0;0;0;6;3;0;0
2019-12-09 02:30:00;9;2;0;0;0;7;5;0;0
2019-12-09 02:45:00;7;1;0;0;0;10;4;0;0
2019-12-09 03:00:00;6;5;0;0;0;8;5;0;0
2019-12-09 03:15:00;3;2;0;0;0;6;3;0;0
2019-12-09 03:30:00;3;3;0;0;0;8;3;0;0
2019-12-09 03:45:00;14;5;1;0;0;11;1;0;0
2019-12-09 04:00:00;11;5;1;0;0;11;1;0;0
2019-12-09 04:15:00;16;7;0;0;0;25;9;0;0
2019-12-09 04:30:00;20;7;0;0;0;35;12;0;0
2019-12-09 04:45:00;24;16;1;0;0;63;25;1;0
2019-12-09 05:00:00;24;23;0;1;0;95;61;0;0
2019-12-09 05:15:00;63;60;2;1;1;189;156;1;7
2019-12-09 05:30:00;51;55;1;2;0;185;162;0;5
2019-12-09 05:45:00;76;77;6;0;2;203;187;0;9
2019-12-09 06:00:00;87;86;2;1;2;144;141;0;5
2019-12-09 06:15:00;85;97;6;0;4;244;194;0;8
2019-12-09 06:30:00;82;85;1;6;12;238;225;0;5
2019-12-09 06:45:00;73;100;11;3;11;202;233;27;8
2019-12-09 07:00:00;91;108;12;10;19;234;243;6;7
2019-12-09 07:15:00;94;89;7;10;17;240;262;2;8
2019-12-09 07:30:00;136;135;9;6;8;246;268;6;9
2019-12-09 07:45:00;129;149;11;14;18;265;278;5;7
2019-12-09 08:00:00;124;122;5;14;18;235;245;3;7
2019-12-09 08:15:00;107;121;7;15;18;234;240;8;8
2019-12-09 08:30:00;107;103;10;14;8;202;222;14;4
2019-12-09 08:45:00;112;132;16;26;11;190;211;23;4
2019-12-09 09:00:00;108;118;10;17;18;129;190;0;0
2019-12-09 09:15:00;101;110;13;25;18;153;193;67;2
2019-12-09 09:30:00;123;111;11;23;24;137;171;5;7
2019-12-09 09:45:00;121;107;20;19;17;148;175;3;1
2019-12-09 10:00:00;118;108;17;24;15;149;165;9;0
2019-12-09 10:15:00;121;115;12;23;27;141;161;63;1
2019-12-09 10:30:00;133;151;14;40;28;138;158;2;1
2019-12-09 10:45:00;109;124;16;37;25;113;143;19;0
2019-12-09 11:00:00;134;147;19;34;35;133;164;10;1
2019-12-09 11:15:00;131;139;17;34;18;125;164;8;1
2019-12-09 11:30:00;148;144;13;24;20;128;169;9;0
2019-12-09 11:45:00;125;131;12;22;16;114;141;5;2
2019-12-09 12:00:00;143;142;14;44;10;109;160;8;1
2019-12-09 12:15:00;160;172;11;21;14;123;166;4;3
2019-12-09 12:30:00;132;157;11;15;18;120;141;1;0
2019-12-09 12:45:00;163;181;9;23;20;130;134;29;1
2019-12-09 13:00:00;157;180;15;23;24;162;179;35;4
2019-12-09 13:15:00;143;156;13;24;17;158;184;100;0
2019-12-09 13:30:00;181;183;15;25;17;206;224;2;3
2019-12-09 13:45:00;187;180;11;21;20;189;218;11;0
2019-12-09 14:00:00;236;242;21;25;19;185;196;15;4
2019-12-09 14:15:00;272;271;21;20;15;137;179;11;0
2019-12-09 14:30:00;288;259;21;20;14;127;150;7;1
2019-12-09 14:45:00;236;250;16;35;10;114;130;4;2
2019-12-09 15:00:00;235;263;16;27;13;125;177;21;1
2019-12-09 15:15:00;207;231;22;29;21;126;154;7;4
2019-12-09 15:30:00;249;238;12;25;17;132;159;2;2
2019-12-09 15:45:00;274;263;12;26;12;146;179;12;0
2019-12-09 16:00:00;262;243;19;29;13;150;189;10;1
2019-12-09 16:15:00;307;281;15;21;24;141;162;13;1
2019-12-09 16:30:00;284;256;22;29;20;123;158;24;1
2019-12-09 16:45:00;287;261;22;30;18;129;156;15;0
2019-12-09 17:00:00;276;261;17;32;5;120;162;18;2
2019-12-09 17:15:00;236;251;10;19;15;129;179;33;6
2019-12-09 17:30:00;228;239;7;27;12;124;162;29;3
2019-12-09 17:45:00;217;230;12;19;20;131;157;24;7
