DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-12-02 00:00:00;2;2;4;3;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 00:15:00;2;3;3;5;6;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 00:30:00;0;2;1;2;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 00:45:00;1;1;1;0;9;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 01:00:00;2;1;1;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 01:15:00;2;1;1;3;1;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 01:30:00;1;0;2;1;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 01:45:00;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 02:00:00;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 02:15:00;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 02:30:00;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 02:45:00;0;4;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 03:00:00;2;0;0;2;2;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 03:15:00;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 03:30:00;1;1;2;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 03:45:00;3;0;1;1;3;1;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 04:00:00;1;5;3;1;6;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 04:15:00;4;4;0;1;3;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 04:30:00;0;3;2;1;10;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 04:45:00;6;8;0;1;8;5;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 05:00:00;3;6;7;3;28;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 05:15:00;10;10;11;7;65;16;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 05:30:00;13;15;9;6;92;32;4;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 05:45:00;14;21;28;12;83;40;13;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 06:00:00;7;21;22;15;57;28;14;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0
2019-12-02 06:15:00;14;26;32;15;77;20;11;1;0;4;0;0;0;1;1;0;0;0;0;0;0;0
2019-12-02 06:30:00;21;29;35;20;125;43;21;3;0;13;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 06:45:00;18;44;36;23;144;33;21;3;0;12;0;0;0;0;4;0;0;0;0;0;0;0
2019-12-02 07:00:00;19;36;34;18;168;40;26;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-02 07:15:00;27;59;69;37;141;39;25;6;0;10;0;3;0;1;1;0;0;1;0;1;3;0
2019-12-02 07:30:00;44;63;90;39;116;41;44;9;0;23;0;0;0;1;0;0;0;1;0;0;0;0
2019-12-02 07:45:00;49;59;62;39;154;44;62;14;0;13;0;0;0;0;0;0;0;1;2;2;0;0
