DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-03-06 00:00:00;9;4;8;8;2;2
2020-03-06 00:15:00;8;5;4;7;0;2
2020-03-06 00:30:00;12;4;9;8;4;0
2020-03-06 00:45:00;18;1;5;4;2;2
2020-03-06 01:00:00;11;2;3;8;2;0
2020-03-06 01:15:00;5;3;5;8;0;0
2020-03-06 01:30:00;5;2;6;4;0;0
2020-03-06 01:45:00;3;2;2;6;1;1
2020-03-06 02:00:00;8;1;1;2;1;2
2020-03-06 02:15:00;5;0;1;10;1;3
2020-03-06 02:30:00;5;4;3;4;1;0
2020-03-06 02:45:00;5;4;4;4;0;3
2020-03-06 03:00:00;12;3;2;5;0;0
2020-03-06 03:15:00;4;1;5;4;3;2
2020-03-06 03:30:00;8;1;5;7;0;1
2020-03-06 03:45:00;10;0;3;5;0;0
2020-03-06 04:00:00;7;3;5;3;0;0
2020-03-06 04:15:00;10;3;7;16;1;7
2020-03-06 04:30:00;23;15;5;14;1;8
2020-03-06 04:45:00;36;15;6;16;1;8
2020-03-06 05:00:00;62;45;7;18;0;9
2020-03-06 05:15:00;73;88;13;37;2;7
2020-03-06 05:30:00;83;104;31;55;3;12
2020-03-06 05:45:00;87;79;40;99;2;18
2020-03-06 06:00:00;92;83;49;102;5;6
2020-03-06 06:15:00;111;107;34;91;4;19
2020-03-06 06:30:00;136;140;58;90;3;17
2020-03-06 06:45:00;126;150;55;99;8;26
2020-03-06 07:00:00;137;154;53;95;4;30
2020-03-06 07:15:00;144;179;65;105;12;43
2020-03-06 07:30:00;168;178;94;163;7;60
2020-03-06 07:45:00;167;186;97;155;20;55
2020-03-06 08:00:00;127;126;83;147;20;36
2020-03-06 08:15:00;129;116;66;109;9;38
2020-03-06 08:30:00;145;135;63;120;19;39
2020-03-06 08:45:00;131;125;62;122;10;43
2020-03-06 09:00:00;106;88;57;103;13;27
2020-03-06 09:15:00;126;108;66;112;7;35
2020-03-06 09:30:00;129;93;65;93;13;17
2020-03-06 09:45:00;115;114;72;136;14;45
2020-03-06 10:00:00;132;91;59;101;8;36
2020-03-06 10:15:00;121;105;87;134;13;37
2020-03-06 10:30:00;148;118;85;134;16;40
2020-03-06 10:45:00;131;114;88;123;13;29
2020-03-06 11:00:00;128;116;84;123;16;35
2020-03-06 11:15:00;123;102;81;117;12;35
2020-03-06 11:30:00;127;118;68;129;22;46
2020-03-06 11:45:00;127;117;84;133;14;39
2020-03-06 12:00:00;127;109;89;169;15;59
2020-03-06 12:15:00;135;133;109;203;24;42
2020-03-06 12:30:00;157;127;112;197;24;46
2020-03-06 12:45:00;121;116;128;194;22;66
2020-03-06 13:00:00;137;125;136;197;19;55
2020-03-06 13:15:00;146;148;137;208;21;63
2020-03-06 13:30:00;128;121;115;168;18;38
2020-03-06 13:45:00;152;141;126;196;17;56
2020-03-06 14:00:00;152;134;105;198;19;39
2020-03-06 14:15:00;139;132;123;203;27;45
2020-03-06 14:30:00;145;123;121;226;26;43
2020-03-06 14:45:00;151;129;143;223;24;57
2020-03-06 15:00:00;141;119;130;207;22;48
2020-03-06 15:15:00;170;135;124;209;19;58
2020-03-06 15:30:00;136;111;124;203;16;42
2020-03-06 15:45:00;166;154;135;204;24;42
2020-03-06 16:00:00;141;125;117;196;17;48
2020-03-06 16:15:00;146;140;114;201;23;50
2020-03-06 16:30:00;145;113;108;177;17;49
2020-03-06 16:45:00;141;116;116;171;19;51
2020-03-06 17:00:00;169;132;119;193;23;41
2020-03-06 17:15:00;166;142;144;212;25;70
2020-03-06 17:30:00;163;126;103;146;22;65
2020-03-06 17:45:00;150;126;109;174;31;56
2020-03-06 18:00:00;131;106;106;153;20;44
2020-03-06 18:15:00;149;127;98;159;21;42
2020-03-06 18:30:00;158;105;73;150;20;49
2020-03-06 18:45:00;143;109;94;148;17;50
2020-03-06 19:00:00;105;96;61;122;14;44
2020-03-06 19:15:00;109;83;52;118;16;38
2020-03-06 19:30:00;86;88;50;98;14;39
2020-03-06 19:45:00;92;68;55;93;9;32
2020-03-06 20:00:00;74;40;47;76;5;18
2020-03-06 20:15:00;76;70;44;87;8;17
2020-03-06 20:30:00;86;60;50;70;8;27
2020-03-06 20:45:00;88;62;37;64;9;15
2020-03-06 21:00:00;91;73;50;71;3;13
2020-03-06 21:15:00;93;65;38;54;3;12
2020-03-06 21:30:00;73;47;43;55;4;9
2020-03-06 21:45:00;66;34;55;86;3;13
2020-03-06 22:00:00;60;35;65;94;4;10
2020-03-06 22:15:00;62;27;41;84;7;9
2020-03-06 22:30:00;67;27;29;69;5;8
2020-03-06 22:45:00;55;23;36;52;4;4
2020-03-06 23:00:00;54;28;15;43;3;10
2020-03-06 23:15:00;46;14;17;39;3;5
2020-03-06 23:30:00;32;7;13;30;4;8
2020-03-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
