DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-12-04 00:00:00;7;1;0;0;1;10;3;0;0
2020-12-04 00:15:00;13;7;0;0;0;10;11;0;0
2020-12-04 00:30:00;8;9;0;0;0;9;4;0;0
2020-12-04 00:45:00;11;7;1;0;0;10;4;0;2
2020-12-04 01:00:00;12;4;0;1;0;7;5;0;0
2020-12-04 01:15:00;12;1;0;0;0;11;8;0;0
2020-12-04 01:30:00;6;5;0;0;0;9;4;0;0
2020-12-04 01:45:00;11;2;0;0;0;8;0;0;0
2020-12-04 02:00:00;8;4;0;0;0;8;2;0;0
2020-12-04 02:15:00;12;4;0;0;0;6;1;0;0
2020-12-04 02:30:00;5;2;0;0;0;10;1;0;0
2020-12-04 02:45:00;8;2;0;0;0;10;0;0;0
2020-12-04 03:00:00;7;3;0;0;0;6;0;0;0
2020-12-04 03:15:00;3;2;0;0;0;8;0;0;0
2020-12-04 03:30:00;10;2;0;0;0;10;3;0;0
2020-12-04 03:45:00;9;2;0;0;0;12;0;0;0
2020-12-04 04:00:00;8;2;0;0;0;4;3;0;0
2020-12-04 04:15:00;15;7;0;0;0;14;6;0;0
2020-12-04 04:30:00;16;8;1;1;0;25;12;0;0
2020-12-04 04:45:00;28;20;0;1;2;52;18;0;0
2020-12-04 05:00:00;27;18;1;0;2;105;68;0;0
2020-12-04 05:15:00;41;48;1;0;1;214;147;0;0
2020-12-04 05:30:00;55;53;4;1;1;194;143;0;4
2020-12-04 05:45:00;158;161;8;2;3;162;119;0;5
2020-12-04 06:00:00;171;166;1;2;4;112;90;0;6
2020-12-04 06:15:00;128;130;6;1;3;173;140;0;7
2020-12-04 06:30:00;102;102;5;2;8;183;171;1;7
2020-12-04 06:45:00;84;103;6;4;14;168;177;4;8
2020-12-04 07:00:00;96;96;4;12;8;136;142;7;5
2020-12-04 07:15:00;84;75;6;10;21;180;196;0;8
2020-12-04 07:30:00;123;121;6;8;10;195;242;2;7
2020-12-04 07:45:00;128;128;9;8;18;160;178;5;3
2020-12-04 08:00:00;111;113;7;11;12;147;155;0;3
2020-12-04 08:15:00;99;108;8;7;5;144;143;9;4
2020-12-04 08:30:00;104;95;5;13;16;108;129;5;4
2020-12-04 08:45:00;103;97;13;16;20;108;152;5;2
2020-12-04 09:00:00;96;88;10;14;22;104;125;1;2
2020-12-04 09:15:00;103;92;13;11;13;98;121;5;1
2020-12-04 09:30:00;92;98;7;24;22;107;159;12;1
2020-12-04 09:45:00;122;127;18;24;21;106;138;10;1
2020-12-04 10:00:00;119;102;12;22;20;118;145;0;4
2020-12-04 10:15:00;120;114;21;28;15;105;139;4;0
2020-12-04 10:30:00;109;130;10;28;21;96;143;5;1
2020-12-04 10:45:00;144;139;13;37;23;89;138;2;0
2020-12-04 11:00:00;114;127;10;24;24;109;127;7;0
2020-12-04 11:15:00;147;144;18;23;16;126;146;0;3
2020-12-04 11:30:00;129;164;21;33;19;109;132;18;1
2020-12-04 11:45:00;134;150;17;29;30;128;162;5;1
2020-12-04 12:00:00;181;190;16;35;19;118;163;17;3
2020-12-04 12:15:00;172;194;18;34;23;123;157;21;1
2020-12-04 12:30:00;190;200;15;32;15;113;155;3;3
2020-12-04 12:45:00;152;172;9;32;24;111;140;106;1
2020-12-04 13:00:00;202;221;25;33;26;145;171;29;2
2020-12-04 13:15:00;250;191;30;39;33;149;177;17;2
2020-12-04 13:30:00;198;179;23;28;20;188;184;4;1
2020-12-04 13:45:00;219;172;25;22;18;164;205;19;2
2020-12-04 14:00:00;244;209;20;39;22;173;192;0;1
2020-12-04 14:15:00;265;260;26;29;20;140;162;9;1
2020-12-04 14:30:00;276;266;35;45;26;144;177;12;1
2020-12-04 14:45:00;275;283;25;36;17;140;160;13;0
2020-12-04 15:00:00;230;234;16;30;20;128;162;12;4
2020-12-04 15:15:00;224;256;15;35;17;128;165;24;1
2020-12-04 15:30:00;189;207;16;38;17;112;149;3;2
2020-12-04 15:45:00;206;209;14;28;23;131;173;7;0
2020-12-04 16:00:00;191;201;22;25;18;118;159;4;3
2020-12-04 16:15:00;180;179;15;27;16;120;138;0;2
2020-12-04 16:30:00;168;177;15;28;21;125;160;1;6
2020-12-04 16:45:00;165;201;11;40;33;110;147;0;6
2020-12-04 17:00:00;169;155;10;53;21;123;164;15;7
2020-12-04 17:15:00;158;175;14;33;16;117;137;5;2
2020-12-04 17:30:00;134;154;10;29;20;123;142;5;8
2020-12-04 17:45:00;145;132;6;32;14;113;134;1;0
2020-12-04 18:00:00;121;144;8;30;14;95;116;0;6
2020-12-04 18:15:00;137;138;6;21;13;114;130;10;3
2020-12-04 18:30:00;104;122;5;18;6;84;98;5;6
2020-12-04 18:45:00;111;107;4;16;5;85;86;4;8
2020-12-04 19:00:00;105;95;7;33;4;78;82;4;0
2020-12-04 19:15:00;109;95;3;15;4;65;75;3;3
2020-12-04 19:30:00;87;89;1;4;2;66;64;0;0
2020-12-04 19:45:00;83;70;2;1;1;56;62;0;0
2020-12-04 20:00:00;80;78;1;2;1;56;63;0;12
2020-12-04 20:15:00;70;67;1;6;4;57;51;0;0
2020-12-04 20:30:00;59;48;0;6;0;68;66;0;0
2020-12-04 20:45:00;58;41;2;1;2;121;74;0;4
2020-12-04 21:00:00;41;48;2;2;2;126;88;0;1
2020-12-04 21:15:00;52;44;0;2;3;178;127;0;2
2020-12-04 21:30:00;72;49;1;2;2;106;71;1;2
2020-12-04 21:45:00;107;115;0;0;2;80;44;0;0
2020-12-04 22:00:00;155;155;1;2;0;46;36;0;2
2020-12-04 22:15:00;108;76;1;2;0;57;45;0;0
2020-12-04 22:30:00;37;27;0;2;2;42;31;0;4
2020-12-04 22:45:00;40;18;0;0;0;32;30;0;1
2020-12-04 23:00:00;38;25;0;0;0;28;20;0;0
2020-12-04 23:15:00;31;26;2;0;0;23;31;0;2
2020-12-04 23:30:00;28;18;2;2;0;30;23;0;0
2020-12-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
