DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-11-24 00:00:00;2;3;6;0;0;0;0;0;0
2020-11-24 00:15:00;9;4;14;0;0;0;0;0;0
2020-11-24 00:30:00;1;4;5;1;1;0;0;0;0
2020-11-24 00:45:00;2;1;7;1;1;0;0;0;0
2020-11-24 01:00:00;4;2;9;0;0;0;0;0;0
2020-11-24 01:15:00;6;4;5;0;0;0;0;0;0
2020-11-24 01:30:00;9;3;6;0;0;0;0;0;0
2020-11-24 01:45:00;5;1;2;0;0;0;0;0;0
2020-11-24 02:00:00;6;5;6;0;0;0;0;0;0
2020-11-24 02:15:00;6;3;7;0;0;0;0;0;0
2020-11-24 02:30:00;0;0;1;0;0;0;0;0;0
2020-11-24 02:45:00;5;2;8;0;0;0;0;0;0
2020-11-24 03:00:00;7;2;4;0;0;0;0;0;0
2020-11-24 03:15:00;8;4;6;1;1;0;0;0;0
2020-11-24 03:30:00;9;2;6;0;0;0;0;0;0
2020-11-24 03:45:00;5;2;3;0;0;0;0;0;0
2020-11-24 04:00:00;3;3;6;0;0;0;0;0;0
2020-11-24 04:15:00;9;5;19;0;0;0;0;0;0
2020-11-24 04:30:00;18;6;18;0;0;0;0;0;0
2020-11-24 04:45:00;27;11;39;0;0;0;0;0;0
2020-11-24 05:00:00;37;13;90;0;0;0;0;0;0
2020-11-24 05:15:00;44;12;142;1;1;0;0;0;0
2020-11-24 05:30:00;62;17;94;1;2;0;0;0;0
2020-11-24 05:45:00;63;17;100;1;1;0;0;0;0
2020-11-24 06:00:00;104;32;94;2;1;0;0;0;0
2020-11-24 06:15:00;103;42;137;1;1;1;0;0;0
2020-11-24 06:30:00;93;48;178;1;1;0;0;0;0
2020-11-24 06:45:00;83;47;184;1;1;0;0;0;0
2020-11-24 07:00:00;90;54;211;1;1;0;0;0;0
2020-11-24 07:15:00;99;59;237;4;4;0;0;0;0
2020-11-24 07:30:00;110;70;236;2;2;1;0;0;0
2020-11-24 07:45:00;111;90;211;1;1;2;0;0;0
2020-11-24 08:00:00;107;47;181;1;1;2;0;0;0
2020-11-24 08:15:00;95;48;190;3;3;0;0;0;0
2020-11-24 08:30:00;99;62;195;1;1;1;0;0;0
2020-11-24 08:45:00;92;57;160;2;1;0;0;0;0
2020-11-24 09:00:00;89;48;149;1;1;1;0;0;0
2020-11-24 09:15:00;112;53;174;3;2;2;0;0;0
2020-11-24 09:30:00;107;71;193;2;2;1;0;0;0
2020-11-24 09:45:00;123;72;157;1;1;0;0;0;0
2020-11-24 10:00:00;104;66;170;2;2;2;0;0;0
2020-11-24 10:15:00;115;65;195;1;1;2;0;0;0
2020-11-24 10:30:00;123;56;183;3;2;2;0;0;0
2020-11-24 10:45:00;126;73;193;1;2;2;0;0;0
2020-11-24 11:00:00;115;74;165;3;3;0;0;0;0
2020-11-24 11:15:00;138;76;166;2;2;0;0;0;0
2020-11-24 11:30:00;129;73;163;1;1;2;0;0;0
2020-11-24 11:45:00;123;52;179;2;2;1;0;0;0
2020-11-24 12:00:00;135;69;183;2;2;0;0;0;0
2020-11-24 12:15:00;148;78;165;0;0;4;0;0;0
2020-11-24 12:30:00;128;69;184;1;1;1;0;0;0
2020-11-24 12:45:00;153;78;179;2;2;1;0;0;0
2020-11-24 13:00:00;133;79;180;4;3;2;0;0;0
2020-11-24 13:15:00;77;40;88;1;1;0;0;0;0
2020-11-24 13:30:00;
2020-11-24 13:45:00;
2020-11-24 14:00:00;66;32;75;1;1;2;0;0;0
2020-11-24 14:15:00;160;80;214;3;3;1;0;0;0
2020-11-24 14:30:00;175;64;205;1;1;2;0;0;0
2020-11-24 14:45:00;175;81;207;1;1;1;0;0;0
2020-11-24 15:00:00;172;76;200;1;1;2;0;0;0
2020-11-24 15:15:00;174;97;188;2;2;3;0;0;0
2020-11-24 15:30:00;162;90;196;0;0;1;0;0;0
2020-11-24 15:45:00;163;86;196;2;3;1;0;0;0
2020-11-24 16:00:00;188;76;194;2;2;0;0;0;0
2020-11-24 16:15:00;200;103;226;3;3;1;0;0;0
2020-11-24 16:30:00;162;69;216;1;1;0;0;0;0
2020-11-24 16:45:00;172;65;203;3;3;0;0;0;0
2020-11-24 17:00:00;194;90;191;1;1;9;0;0;0
2020-11-24 17:15:00;168;95;200;3;3;0;0;0;0
2020-11-24 17:30:00;158;78;191;1;1;2;0;0;0
2020-11-24 17:45:00;130;62;193;2;2;1;0;0;0
2020-11-24 18:00:00;134;67;142;2;2;0;0;0;0
2020-11-24 18:15:00;149;72;145;2;2;5;0;0;0
2020-11-24 18:30:00;114;49;131;5;5;3;0;0;0
2020-11-24 18:45:00;104;51;137;1;1;0;0;0;0
2020-11-24 19:00:00;100;41;106;1;1;4;0;0;0
2020-11-24 19:15:00;72;43;94;0;0;0;0;0;0
2020-11-24 19:30:00;74;43;82;2;2;0;0;0;0
2020-11-24 19:45:00;64;28;60;2;2;0;0;0;0
2020-11-24 20:00:00;62;26;62;1;1;0;0;0;0
2020-11-24 20:15:00;65;27;71;4;4;0;0;0;0
2020-11-24 20:30:00;73;25;76;1;1;0;0;0;0
2020-11-24 20:45:00;43;24;71;1;1;0;0;0;0
2020-11-24 21:00:00;34;13;89;0;0;0;0;0;0
2020-11-24 21:15:00;45;23;67;2;2;0;0;0;0
2020-11-24 21:30:00;30;14;30;1;1;0;0;0;0
2020-11-24 21:45:00;50;10;28;0;0;0;0;0;0
2020-11-24 22:00:00;78;16;37;1;1;0;0;0;0
2020-11-24 22:15:00;72;17;38;1;1;0;0;0;0
2020-11-24 22:30:00;23;12;29;1;1;0;0;0;0
2020-11-24 22:45:00;22;9;21;0;0;0;0;0;0
2020-11-24 23:00:00;16;7;23;2;2;0;0;0;0
2020-11-24 23:15:00;8;6;30;0;0;0;0;0;0
2020-11-24 23:30:00;5;2;13;0;0;0;0;0;0
