DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-05-15 00:00:00;6;8;8;0;0;0;0;0
2020-05-15 00:15:00;8;14;8;0;0;0;0;0
2020-05-15 00:30:00;11;14;7;0;0;0;0;0
2020-05-15 00:45:00;5;16;5;0;0;0;0;0
2020-05-15 01:00:00;10;8;4;0;0;0;0;0
2020-05-15 01:15:00;3;4;8;0;0;0;0;0
2020-05-15 01:30:00;5;7;5;0;0;0;0;0
2020-05-15 01:45:00;5;8;6;0;0;0;0;0
2020-05-15 02:00:00;2;9;3;0;0;0;0;0
2020-05-15 02:15:00;8;5;6;0;0;0;0;0
2020-05-15 02:30:00;5;8;4;0;0;0;0;0
2020-05-15 02:45:00;3;2;10;0;0;0;0;0
2020-05-15 03:00:00;2;5;0;0;0;0;0;0
2020-05-15 03:15:00;2;0;1;0;0;0;0;0
2020-05-15 03:30:00;2;5;1;0;0;0;0;0
2020-05-15 03:45:00;7;5;6;0;0;0;0;0
2020-05-15 04:00:00;3;10;7;0;0;0;0;0
2020-05-15 04:15:00;6;11;3;0;0;0;0;0
2020-05-15 04:30:00;5;13;6;0;0;0;0;0
2020-05-15 04:45:00;16;19;13;0;0;0;0;0
2020-05-15 05:00:00;60;61;24;0;0;0;0;0
2020-05-15 05:15:00;45;57;46;0;0;0;0;0
2020-05-15 05:30:00;30;53;56;0;0;0;0;0
2020-05-15 05:45:00;44;70;52;0;0;0;0;0
2020-05-15 06:00:00;45;70;20;0;0;0;0;0
2020-05-15 06:15:00;28;81;40;0;0;0;0;0
2020-05-15 06:30:00;58;121;61;0;0;0;0;1
2020-05-15 06:45:00;48;106;62;0;0;0;0;0
2020-05-15 07:00:00;41;95;35;0;0;0;15;0
2020-05-15 07:15:00;44;107;57;0;3;0;2;1
2020-05-15 07:30:00;54;113;52;0;2;4;6;1
2020-05-15 07:45:00;53;129;64;0;0;0;7;0
2020-05-15 08:00:00;46;117;54;0;6;0;11;13
2020-05-15 08:15:00;62;100;48;0;4;1;2;0
2020-05-15 08:30:00;42;76;55;0;1;0;1;1
2020-05-15 08:45:00;50;100;45;0;3;0;0;0
2020-05-15 09:00:00;47;123;41;0;23;4;0;12
2020-05-15 09:15:00;53;107;51;0;5;0;0;2
2020-05-15 09:30:00;47;101;51;0;4;2;16;0
2020-05-15 09:45:00;61;138;62;0;3;1;3;0
2020-05-15 10:00:00;62;105;64;0;9;1;6;8
2020-05-15 10:15:00;60;135;70;0;2;6;5;0
2020-05-15 10:30:00;53;141;65;0;4;0;1;2
2020-05-15 10:45:00;71;138;72;0;1;2;0;3
2020-05-15 11:00:00;70;135;59;0;3;1;12;3
2020-05-15 11:15:00;66;132;52;0;3;0;14;1
2020-05-15 11:30:00;72;178;67;0;2;0;1;2
2020-05-15 11:45:00;77;161;77;0;1;1;4;0
2020-05-15 12:00:00;102;184;74;0;8;0;3;15
2020-05-15 12:15:00;89;208;73;0;5;6;7;7
2020-05-15 12:30:00;95;164;82;0;12;2;14;4
2020-05-15 12:45:00;97;212;64;0;11;2;1;8
2020-05-15 13:00:00;70;155;91;0;11;6;0;6
2020-05-15 13:15:00;72;190;73;0;6;2;4;14
2020-05-15 13:30:00;120;204;86;0;1;6;39;0
2020-05-15 13:45:00;143;196;104;0;7;7;13;3
2020-05-15 14:00:00;90;157;93;0;32;0;1;9
2020-05-15 14:15:00;52;131;49;0;3;0;0;0
2020-05-15 14:30:00;92;186;82;0;6;3;24;41
2020-05-15 14:45:00;102;187;72;0;8;6;1;12
2020-05-15 15:00:00;96;200;84;0;16;4;15;7
2020-05-15 15:15:00;106;208;88;0;1;7;22;1
2020-05-15 15:30:00;97;199;80;0;3;2;0;4
2020-05-15 15:45:00;108;188;62;0;19;5;1;5
2020-05-15 16:00:00;85;197;84;0;46;6;63;19
2020-05-15 16:15:00;95;196;82;0;12;9;4;13
2020-05-15 16:30:00;86;190;93;0;5;8;1;6
2020-05-15 16:45:00;92;191;76;0;9;3;2;4
2020-05-15 17:00:00;80;180;85;0;23;0;0;41
2020-05-15 17:15:00;85;183;65;0;7;4;3;16
2020-05-15 17:30:00;17;74;39;0;2;0;0;0
2020-05-15 17:45:00;
2020-05-15 18:00:00;
2020-05-15 18:15:00;
2020-05-15 18:30:00;
2020-05-15 18:45:00;36;93;58;0;5;0;2;5
2020-05-15 19:00:00;46;114;74;0;0;3;11;0
2020-05-15 19:15:00;52;130;49;0;1;0;1;0
2020-05-15 19:30:00;54;110;47;0;36;1;0;0
2020-05-15 19:45:00;64;100;42;0;1;0;14;6
2020-05-15 20:00:00;41;105;35;0;1;2;11;0
2020-05-15 20:15:00;42;99;43;0;8;0;0;0
2020-05-15 20:30:00;47;71;44;0;0;1;0;0
2020-05-15 20:45:00;33;68;49;0;0;0;0;0
2020-05-15 21:00:00;91;101;45;0;3;0;0;11
2020-05-15 21:15:00;42;59;43;0;0;0;0;0
2020-05-15 21:30:00;26;44;48;0;0;0;0;0
2020-05-15 21:45:00;27;33;35;0;0;0;0;0
2020-05-15 22:00:00;27;52;38;0;0;0;0;4
2020-05-15 22:15:00;28;64;25;0;0;0;0;0
2020-05-15 22:30:00;25;59;16;0;0;0;0;0
2020-05-15 22:45:00;18;32;19;0;0;0;0;0
2020-05-15 23:00:00;17;40;26;0;0;0;0;0
2020-05-15 23:15:00;13;29;16;0;0;0;0;0
2020-05-15 23:30:00;16;21;17;0;0;0;0;0
2020-05-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
