DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-03-03 00:00:00;0;8;0;5;6;0;0;0;0;0;0;0;0
2020-03-03 00:15:00;0;5;2;8;8;1;0;0;0;0;0;0;0
2020-03-03 00:30:00;0;12;1;10;2;0;0;0;0;0;0;0;0
2020-03-03 00:45:00;1;6;2;7;3;0;0;1;0;0;0;0;0
2020-03-03 01:00:00;0;3;1;5;2;0;0;0;0;0;0;0;0
2020-03-03 01:15:00;1;4;2;11;4;0;0;0;0;0;0;0;0
2020-03-03 01:30:00;0;3;1;5;2;0;0;0;0;0;0;0;0
2020-03-03 01:45:00;0;6;4;1;0;0;0;0;0;0;0;0;0
2020-03-03 02:00:00;0;11;0;1;1;0;0;1;0;0;0;0;0
2020-03-03 02:15:00;0;5;2;6;0;0;0;0;0;0;0;0;0
2020-03-03 02:30:00;0;9;0;6;2;0;0;0;0;0;0;0;0
2020-03-03 02:45:00;0;4;0;5;0;1;0;1;0;0;0;0;0
2020-03-03 03:00:00;0;3;2;5;0;0;0;0;0;0;0;0;0
2020-03-03 03:15:00;0;6;1;7;4;0;0;0;0;0;0;0;0
2020-03-03 03:30:00;0;9;0;2;3;0;0;0;0;0;0;0;0
2020-03-03 03:45:00;0;7;1;14;1;1;0;0;0;0;0;0;0
2020-03-03 04:00:00;1;14;5;1;5;0;0;1;0;0;0;0;0
2020-03-03 04:15:00;1;13;2;11;2;4;0;0;0;0;0;0;0
2020-03-03 04:30:00;4;17;5;20;8;0;2;3;0;0;0;0;0
2020-03-03 04:45:00;0;20;10;39;15;0;1;1;0;0;0;0;0
2020-03-03 05:00:00;1;30;15;94;64;0;0;2;0;0;0;0;0
2020-03-03 05:15:00;0;48;33;134;125;2;2;3;0;0;0;0;0
2020-03-03 05:30:00;4;69;51;120;113;2;0;1;0;0;0;0;0
2020-03-03 05:45:00;13;101;77;128;134;7;2;2;0;0;0;0;0
2020-03-03 06:00:00;13;135;120;118;133;4;11;14;0;0;0;0;0
2020-03-03 06:15:00;17;116;95;157;182;10;6;14;0;0;0;0;0
2020-03-03 06:30:00;11;83;78;138;135;13;14;11;4;0;0;0;0
2020-03-03 06:45:00;17;80;80;146;169;8;10;7;1;5;2;0;0
2020-03-03 07:00:00;14;81;62;147;162;24;11;11;6;0;0;0;0
2020-03-03 07:15:00;16;73;74;144;168;26;9;16;3;0;0;2;0
2020-03-03 07:30:00;30;76;63;151;170;43;9;17;0;0;0;2;0
2020-03-03 07:45:00;50;76;79;110;138;50;6;9;9;0;19;0;0
2020-03-03 08:00:00;42;65;69;111;130;38;12;16;3;0;4;0;0
2020-03-03 08:15:00;29;77;47;120;104;31;12;19;9;0;0;0;0
2020-03-03 08:30:00;40;71;70;118;118;22;17;13;3;0;1;0;0
2020-03-03 08:45:00;38;64;67;107;118;22;19;28;1;0;4;0;0
2020-03-03 09:00:00;33;74;65;98;77;26;12;22;0;0;3;1;0
2020-03-03 09:15:00;25;60;49;92;90;14;18;28;8;1;5;0;0
2020-03-03 09:30:00;36;74;48;103;70;16;15;28;2;0;0;0;0
2020-03-03 09:45:00;37;74;78;84;75;21;15;32;0;0;15;0;0
2020-03-03 10:00:00;26;70;63;89;84;20;22;26;0;0;3;0;0
2020-03-03 10:15:00;35;71;58;92;62;18;23;21;5;0;7;0;0
2020-03-03 10:30:00;40;80;77;82;61;21;21;27;8;0;3;0;0
2020-03-03 10:45:00;32;60;51;76;66;9;28;38;1;0;0;0;0
2020-03-03 11:00:00;32;72;63;74;43;18;27;31;10;0;1;0;0
2020-03-03 11:15:00;35;70;58;75;59;27;30;44;4;14;1;0;0
2020-03-03 11:30:00;35;77;86;86;63;18;30;37;7;2;11;1;0
2020-03-03 11:45:00;38;88;68;72;46;17;16;27;10;0;2;0;0
2020-03-03 12:00:00;35;79;79;72;53;15;27;35;5;0;1;0;0
2020-03-03 12:15:00;37;91;93;79;62;23;28;37;7;0;10;0;0
2020-03-03 12:30:00;28;86;66;83;65;29;30;36;4;0;2;0;0
2020-03-03 12:45:00;30;72;71;97;69;31;34;37;0;0;2;3;0
2020-03-03 13:00:00;27;94;94;100;111;26;34;44;8;0;2;0;0
2020-03-03 13:15:00;26;114;108;123;120;19;17;28;8;0;9;7;0
2020-03-03 13:30:00;23;103;95;128;132;9;31;29;6;0;3;0;0
