DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-03-17 00:00:00;1;7;3;8;5;0;0;0;0;0;0;0;0
2020-03-17 00:15:00;0;11;1;10;7;0;0;0;0;0;0;0;0
2020-03-17 00:30:00;0;8;5;9;1;0;0;0;0;0;0;0;0
2020-03-17 00:45:00;1;9;1;10;1;0;0;0;0;0;0;0;0
2020-03-17 01:00:00;0;4;1;8;0;0;0;0;0;0;0;0;0
2020-03-17 01:15:00;0;6;1;10;4;0;1;0;0;0;0;0;0
2020-03-17 01:30:00;0;3;3;9;2;0;0;0;0;0;0;0;0
2020-03-17 01:45:00;0;3;0;9;3;0;0;0;0;0;0;0;0
2020-03-17 02:00:00;0;6;4;2;1;0;0;0;0;0;0;0;0
2020-03-17 02:15:00;1;9;0;6;3;0;0;0;0;0;0;0;0
2020-03-17 02:30:00;0;9;1;3;2;0;0;0;0;0;0;0;0
2020-03-17 02:45:00;0;5;3;4;0;0;0;0;0;0;0;0;0
2020-03-17 03:00:00;0;10;2;7;1;1;0;0;0;0;0;0;0
2020-03-17 03:15:00;0;2;3;5;4;1;0;1;0;0;0;0;0
2020-03-17 03:30:00;0;9;2;12;7;0;0;0;0;0;0;0;0
2020-03-17 03:45:00;0;6;1;13;5;1;0;1;0;0;0;0;0
2020-03-17 04:00:00;0;12;4;4;2;0;0;0;0;0;0;0;0
2020-03-17 04:15:00;3;14;3;8;4;1;0;0;0;0;0;0;0
2020-03-17 04:30:00;1;14;6;18;9;1;0;1;0;0;0;0;0
2020-03-17 04:45:00;2;28;6;24;18;0;0;2;0;0;0;0;0
2020-03-17 05:00:00;1;25;17;91;63;2;1;2;0;0;0;0;0
2020-03-17 05:15:00;0;44;17;113;122;2;1;3;0;0;0;0;0
2020-03-17 05:30:00;4;56;54;96;111;1;0;1;0;0;0;0;0
2020-03-17 05:45:00;17;97;87;96;130;7;1;3;0;0;0;0;0
2020-03-17 06:00:00;28;116;93;94;102;7;10;13;0;0;0;0;0
2020-03-17 06:15:00;21;95;84;121;160;9;19;21;0;0;0;0;0
2020-03-17 06:30:00;21;77;74;137;152;13;18;19;0;0;2;0;0
2020-03-17 06:45:00;13;80;86;112;124;18;12;17;2;0;0;0;0
2020-03-17 07:00:00;18;67;71;121;130;17;15;18;3;0;0;0;0
2020-03-17 07:15:00;19;67;56;111;120;14;11;9;4;0;4;0;0
