DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-01-16 00:00:00;2;1;1;5;1;0;0;0
2020-01-16 00:15:00;3;1;0;15;0;0;0;0
2020-01-16 00:30:00;2;1;0;4;0;0;0;0
2020-01-16 00:45:00;1;1;0;6;4;0;0;0
2020-01-16 01:00:00;1;0;0;3;0;0;0;0
2020-01-16 01:15:00;1;1;0;1;1;0;0;0
2020-01-16 01:30:00;0;0;1;3;0;0;0;0
2020-01-16 01:45:00;4;1;0;0;1;0;0;0
2020-01-16 02:00:00;1;1;1;1;1;0;0;0
2020-01-16 02:15:00;1;2;1;3;0;0;0;0
2020-01-16 02:30:00;2;0;0;2;0;0;0;0
2020-01-16 02:45:00;2;1;0;1;0;0;0;0
2020-01-16 03:00:00;2;0;0;2;0;0;0;0
2020-01-16 03:15:00;3;1;0;0;1;0;0;0
2020-01-16 03:30:00;1;0;1;2;1;0;0;0
2020-01-16 03:45:00;1;0;0;1;0;0;0;0
2020-01-16 04:00:00;5;1;1;1;1;0;0;0
2020-01-16 04:15:00;6;1;1;2;0;0;0;0
2020-01-16 04:30:00;3;0;0;4;0;0;0;0
2020-01-16 04:45:00;14;1;1;1;0;0;0;0
2020-01-16 05:00:00;21;3;1;4;2;0;0;0
2020-01-16 05:15:00;35;7;2;10;2;0;0;0
2020-01-16 05:30:00;62;7;4;26;2;0;0;0
2020-01-16 05:45:00;68;7;8;36;6;0;0;0
2020-01-16 06:00:00;64;6;11;22;4;0;0;0
2020-01-16 06:15:00;99;10;7;37;3;0;0;0
2020-01-16 06:30:00;134;13;9;57;9;5;0;3
2020-01-16 06:45:00;148;17;15;84;9;13;0;0
2020-01-16 07:00:00;199;19;14;75;16;12;0;0
2020-01-16 07:15:00;242;26;18;99;18;9;0;0
2020-01-16 07:30:00;214;20;33;112;61;19;0;0
2020-01-16 07:45:00;182;25;39;158;54;11;0;0
2020-01-16 08:00:00;142;22;37;109;30;7;0;0
2020-01-16 08:15:00;152;22;33;112;30;7;0;0
2020-01-16 08:30:00;140;12;28;91;33;2;0;0
2020-01-16 08:45:00;105;24;33;76;20;10;0;0
2020-01-16 09:00:00;99;19;26;71;11;4;0;0
2020-01-16 09:15:00;91;15;29;57;16;14;0;0
2020-01-16 09:30:00;85;13;39;74;16;17;0;0
2020-01-16 09:45:00;78;16;17;90;14;5;0;0
2020-01-16 10:00:00;87;12;29;87;14;4;0;0
2020-01-16 10:15:00;83;11;29;85;18;8;0;0
2020-01-16 10:30:00;97;22;43;89;23;4;0;0
2020-01-16 10:45:00;93;14;42;94;17;0;0;0
2020-01-16 11:00:00;82;20;35;68;9;4;0;0
2020-01-16 11:15:00;81;18;35;102;10;3;0;0
2020-01-16 11:30:00;80;17;35;93;15;0;0;0
2020-01-16 11:45:00;83;9;42;93;21;4;0;0
2020-01-16 12:00:00;86;16;35;109;29;2;0;0
2020-01-16 12:15:00;79;12;37;89;25;5;0;0
2020-01-16 12:30:00;96;17;33;105;27;12;0;0
2020-01-16 12:45:00;97;12;46;114;19;14;0;0
2020-01-16 13:00:00;111;14;40;97;28;0;0;0
2020-01-16 13:15:00;81;13;53;131;20;10;0;0
2020-01-16 13:30:00;90;20;43;116;20;9;0;0
2020-01-16 13:45:00;100;14;45;151;16;3;0;0
2020-01-16 14:00:00;114;16;51;122;13;3;0;0
2020-01-16 14:15:00;124;20;73;107;23;7;0;0
2020-01-16 14:30:00;109;17;61;110;22;2;0;0
2020-01-16 14:45:00;134;19;51;115;30;12;0;0
2020-01-16 15:00:00;113;14;59;113;18;5;0;0
2020-01-16 15:15:00;127;18;72;134;19;10;0;0
2020-01-16 15:30:00;132;21;65;122;29;14;0;0
2020-01-16 15:45:00;132;7;66;164;28;13;0;0
2020-01-16 16:00:00;138;11;68;176;26;10;0;0
