DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-11-07 00:00:00;5;2;1;1;1;9;8;3;7;1;0;0
2019-11-07 00:15:00;13;9;2;2;4;9;6;3;4;4;0;0
2019-11-07 00:30:00;4;7;0;0;3;10;5;4;1;1;0;0
2019-11-07 00:45:00;4;2;0;0;2;7;8;5;5;5;0;0
2019-11-07 01:00:00;4;2;2;0;2;7;6;0;4;1;0;0
2019-11-07 01:15:00;2;1;2;2;4;8;8;3;2;2;0;0
2019-11-07 01:30:00;3;5;2;1;1;4;1;1;1;0;0;0
2019-11-07 01:45:00;2;1;1;1;2;3;10;5;1;0;0;0
2019-11-07 02:00:00;1;1;2;0;0;2;2;2;3;1;0;0
2019-11-07 02:15:00;2;5;0;0;1;2;2;1;4;4;0;0
2019-11-07 02:30:00;2;3;1;0;1;4;3;0;1;0;0;0
2019-11-07 02:45:00;6;1;0;3;4;7;5;1;0;0;0;0
2019-11-07 03:00:00;6;5;0;2;2;0;6;3;1;2;0;0
2019-11-07 03:15:00;0;1;1;0;2;2;1;0;2;2;0;0
2019-11-07 03:30:00;1;0;0;0;0;2;5;3;0;1;0;0
2019-11-07 03:45:00;5;4;1;2;4;3;1;0;1;0;0;0
2019-11-07 04:00:00;6;1;0;0;0;4;2;0;4;3;0;0
2019-11-07 04:15:00;9;8;1;1;1;2;4;1;3;0;0;0
2019-11-07 04:30:00;7;2;0;1;2;8;6;3;7;4;0;0
2019-11-07 04:45:00;15;5;0;4;3;7;11;5;14;6;0;0
2019-11-07 05:00:00;18;15;1;4;5;17;15;6;13;8;0;0
2019-11-07 05:15:00;48;25;2;6;9;40;35;6;23;4;0;2
2019-11-07 05:30:00;51;20;5;6;8;55;53;16;44;9;1;0
2019-11-07 05:45:00;55;21;7;14;19;64;62;28;34;7;4;4
2019-11-07 06:00:00;64;24;3;7;10;67;73;30;24;10;3;0
2019-11-07 06:15:00;69;32;6;6;12;106;112;58;42;31;3;54
2019-11-07 06:30:00;65;37;3;11;16;153;155;68;65;15;1;8
2019-11-07 06:45:00;81;45;2;16;20;168;180;59;84;20;4;15
2019-11-07 07:00:00;76;27;3;21;22;213;210;105;63;29;5;30
2019-11-07 07:15:00;86;37;7;38;43;253;168;104;83;40;6;12
2019-11-07 07:30:00;92;40;5;32;33;208;146;130;94;47;4;13
2019-11-07 07:45:00;112;68;11;26;28;161;110;74;106;21;7;8
2019-11-07 08:00:00;76;49;8;33;33;158;119;93;75;18;4;11
2019-11-07 08:15:00;87;49;13;16;18;158;144;86;76;16;2;8
2019-11-07 08:30:00;76;43;6;21;21;144;124;62;69;28;6;48
2019-11-07 08:45:00;62;48;9;8;8;123;109;85;79;19;5;11
2019-11-07 09:00:00;71;46;4;19;19;81;68;58;57;13;6;1
2019-11-07 09:15:00;68;41;6;19;25;91;81;55;68;28;0;1
2019-11-07 09:30:00;57;38;5;14;16;72;87;59;49;18;3;0
2019-11-07 09:45:00;82;41;7;19;16;81;73;72;54;22;5;0
2019-11-07 10:00:00;68;35;4;14;10;75;78;56;52;24;5;5
2019-11-07 10:15:00;80;36;9;17;14;67;64;41;59;31;8;4
2019-11-07 10:30:00;77;40;7;9;8;60;62;40;66;13;3;9
2019-11-07 10:45:00;64;39;4;15;17;81;77;66;66;21;5;6
2019-11-07 11:00:00;71;47;3;12;12;78;79;49;70;19;3;32
2019-11-07 11:15:00;91;51;4;13;18;68;58;41;82;18;3;6
2019-11-07 11:30:00;63;46;6;17;20;59;64;57;57;22;10;25
2019-11-07 11:45:00;89;55;6;12;16;82;74;57;77;18;2;5
2019-11-07 12:00:00;90;54;5;21;22;76;68;48;64;23;6;9
2019-11-07 12:15:00;104;63;11;14;20;76;72;44;69;16;6;12
2019-11-07 12:30:00;85;63;8;15;13;66;71;46;62;16;6;3
2019-11-07 12:45:00;110;64;9;14;17;79;74;47;90;16;0;3
2019-11-07 13:00:00;121;73;7;17;17;71;81;49;79;17;7;12
2019-11-07 13:15:00;140;90;3;14;16;87;83;57;91;28;6;2
2019-11-07 13:30:00;121;75;7;19;22;86;77;57;78;20;7;20
2019-11-07 13:45:00;102;69;9;10;15;67;68;62;107;27;4;4
2019-11-07 14:00:00;112;78;7;22;22;81;88;67;73;40;4;2
2019-11-07 14:15:00;111;73;6;12;14;120;80;54;71;32;4;32
2019-11-07 14:30:00;134;92;14;19;20;110;48;68;86;23;4;3
2019-11-07 14:45:00;135;90;11;16;18;118;71;71;91;23;11;11
2019-11-07 15:00:00;131;77;6;16;18;100;67;70;89;22;5;13
2019-11-07 15:15:00;143;107;5;24;21;102;78;64;88;23;5;53
2019-11-07 15:30:00;130;86;10;17;15;104;74;71;119;20;8;6
2019-11-07 15:45:00;141;111;10;26;25;126;82;74;116;20;11;12
2019-11-07 16:00:00;173;127;15;23;32;138;98;67;119;23;5;21
2019-11-07 16:15:00;175;140;11;26;36;162;62;57;107;19;12;106
2019-11-07 16:30:00;161;135;10;24;28;146;74;68;119;35;8;13
2019-11-07 16:45:00;156;102;5;33;34;154;88;72;119;16;7;12
2019-11-07 17:00:00;184;131;13;23;40;167;77;51;130;21;8;41
2019-11-07 17:15:00;189;134;13;25;28;172;83;57;135;18;6;17
2019-11-07 17:30:00;160;106;9;13;17;108;75;69;100;21;6;7
2019-11-07 17:45:00;130;92;10;18;22;105;88;61;93;16;18;20
2019-11-07 18:00:00;130;75;10;18;21;86;81;54;81;13;3;17
2019-11-07 18:15:00;108;84;7;16;18;88;93;68;103;15;6;58
2019-11-07 18:30:00;77;60;9;12;22;76;78;61;60;18;4;0
2019-11-07 18:45:00;79;39;13;10;23;70;71;72;74;10;7;3
2019-11-07 19:00:00;88;43;9;7;21;61;62;58;61;20;1;6
2019-11-07 19:15:00;66;47;5;8;15;71;71;53;57;25;4;0
2019-11-07 19:30:00;59;32;9;6;14;61;62;43;43;12;1;7
2019-11-07 19:45:00;61;38;6;8;13;39;52;31;45;14;3;6
2019-11-07 20:00:00;54;39;9;4;15;55;56;45;49;14;3;7
2019-11-07 20:15:00;60;40;5;6;15;45;47;41;50;6;2;11
2019-11-07 20:30:00;49;15;8;19;25;30;33;22;44;15;0;0
2019-11-07 20:45:00;50;32;7;8;12;33;34;22;28;13;0;5
2019-11-07 21:00:00;38;23;7;7;19;37;26;14;35;15;0;0
2019-11-07 21:15:00;48;30;2;2;4;37;33;23;47;12;0;4
2019-11-07 21:30:00;57;24;7;7;13;21;26;13;41;8;0;0
2019-11-07 21:45:00;48;24;3;8;15;36;32;19;33;15;0;0
2019-11-07 22:00:00;38;27;7;10;18;38;30;22;27;14;3;0
2019-11-07 22:15:00;50;20;6;8;21;47;53;41;24;20;0;0
2019-11-07 22:30:00;24;16;4;2;7;19;25;11;21;9;0;0
2019-11-07 22:45:00;36;10;4;5;9;24;25;15;21;7;0;0
