DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-10-16 00:00:00;6;4;1;0;0;0;20;4;0;0;0
2020-10-16 00:15:00;8;3;0;2;0;3;12;8;1;0;0
2020-10-16 00:30:00;11;6;3;1;2;5;13;5;0;0;0
2020-10-16 00:45:00;8;4;2;0;1;1;10;6;0;2;0
2020-10-16 01:00:00;1;4;1;1;0;1;8;2;0;1;0
2020-10-16 01:15:00;6;3;0;0;0;1;11;2;0;2;0
2020-10-16 01:30:00;6;3;5;1;0;4;13;3;0;0;0
2020-10-16 01:45:00;4;1;1;0;0;0;4;1;0;0;0
2020-10-16 02:00:00;7;10;2;1;0;2;5;2;0;0;0
2020-10-16 02:15:00;4;7;3;0;0;0;6;3;0;1;0
2020-10-16 02:30:00;6;4;0;0;0;0;2;0;0;0;0
2020-10-16 02:45:00;2;3;0;0;0;0;6;2;0;0;0
2020-10-16 03:00:00;5;3;2;2;1;3;9;1;0;0;0
2020-10-16 03:15:00;6;3;0;1;0;2;11;3;0;0;0
2020-10-16 03:30:00;4;6;0;2;1;3;10;1;0;1;0
2020-10-16 03:45:00;5;3;1;1;0;4;12;5;0;1;0
2020-10-16 04:00:00;6;6;1;2;1;4;14;4;0;1;0
2020-10-16 04:15:00;2;2;2;0;0;1;20;1;0;0;0
2020-10-16 04:30:00;19;10;2;1;0;3;21;9;0;2;0
2020-10-16 04:45:00;16;17;3;3;2;4;35;10;0;1;0
2020-10-16 05:00:00;29;10;9;2;0;3;74;51;0;4;0
2020-10-16 05:15:00;34;17;10;3;0;6;97;94;0;2;0
2020-10-16 05:30:00;52;29;20;6;0;12;108;85;0;4;0
2020-10-16 05:45:00;93;40;28;21;4;27;85;82;0;3;0
2020-10-16 06:00:00;123;49;41;11;0;14;82;70;0;4;1
2020-10-16 06:15:00;115;46;43;25;8;37;95;95;0;10;0
2020-10-16 06:30:00;73;47;34;20;8;31;104;110;0;6;1
2020-10-16 06:45:00;78;40;42;25;13;49;100;120;2;5;1
2020-10-16 07:00:00;75;42;30;35;12;51;94;101;1;14;1
2020-10-16 07:15:00;80;41;36;62;19;80;107;129;3;15;0
2020-10-16 07:30:00;74;46;52;47;24;69;92;116;1;9;1
2020-10-16 07:45:00;99;36;46;43;14;56;103;112;8;1;4
2020-10-16 08:00:00;83;30;28;44;17;61;111;101;5;0;2
2020-10-16 08:15:00;49;18;20;15;7;23;49;51;1;2;1
2020-10-16 08:30:00;
2020-10-16 08:45:00;
2020-10-16 09:00:00;
2020-10-16 09:15:00;
2020-10-16 09:30:00;
2020-10-16 09:45:00;
2020-10-16 10:00:00;
2020-10-16 10:15:00;
2020-10-16 10:30:00;
2020-10-16 10:45:00;
2020-10-16 11:00:00;
2020-10-16 11:15:00;
2020-10-16 11:30:00;
2020-10-16 11:45:00;
2020-10-16 12:00:00;
2020-10-16 12:15:00;
2020-10-16 12:30:00;
2020-10-16 12:45:00;137;44;56;16;6;23;85;72;0;15;1
2020-10-16 13:00:00;171;60;59;16;8;21;110;105;3;12;0
2020-10-16 13:15:00;150;44;57;11;9;21;117;119;2;7;0
2020-10-16 13:30:00;165;63;70;19;7;25;137;133;0;7;0
2020-10-16 13:45:00;181;66;77;18;7;26;119;106;2;8;0
2020-10-16 14:00:00;185;70;60;30;6;34;123;105;5;11;6
2020-10-16 14:15:00;239;89;78;35;9;42;104;110;0;15;4
2020-10-16 14:30:00;191;90;91;34;16;47;94;88;0;10;0
2020-10-16 14:45:00;199;69;65;26;10;31;119;96;0;8;0
2020-10-16 15:00:00;199;62;62;23;7;28;101;95;3;14;5
2020-10-16 15:15:00;184;92;78;22;11;32;94;76;4;13;0
2020-10-16 15:30:00;181;81;65;29;6;29;96;85;2;13;1
2020-10-16 15:45:00;179;88;73;29;6;32;110;92;0;15;0
2020-10-16 16:00:00;152;85;87;25;8;33;107;90;0;15;1
2020-10-16 16:15:00;170;83;72;27;9;34;107;86;6;10;3
2020-10-16 16:30:00;146;71;62;25;10;35;90;86;2;11;3
2020-10-16 16:45:00;161;68;57;23;4;21;118;113;2;12;1
2020-10-16 17:00:00;159;74;64;24;5;30;102;89;2;17;0
2020-10-16 17:15:00;131;62;44;19;4;22;105;74;0;12;2
2020-10-16 17:30:00;155;66;52;28;10;39;105;94;1;13;1
2020-10-16 17:45:00;122;59;53;20;4;25;97;82;3;20;1
2020-10-16 18:00:00;144;52;39;29;6;33;93;69;1;13;0
2020-10-16 18:15:00;137;55;37;24;4;27;90;80;2;9;1
2020-10-16 18:30:00;121;34;33;21;1;22;111;80;1;9;0
2020-10-16 18:45:00;136;63;42;16;4;21;92;68;4;14;0
2020-10-16 19:00:00;107;45;30;17;3;16;86;67;2;18;0
2020-10-16 19:15:00;89;39;28;13;1;13;96;61;1;11;0
2020-10-16 19:30:00;75;34;24;20;7;24;71;44;0;10;0
2020-10-16 19:45:00;81;40;26;12;3;14;83;45;0;7;0
2020-10-16 20:00:00;83;35;27;13;3;14;92;34;1;8;0
2020-10-16 20:15:00;66;26;21;10;3;11;63;40;1;4;1
2020-10-16 20:30:00;60;26;17;8;0;6;63;31;4;5;2
2020-10-16 20:45:00;63;24;8;4;1;6;77;53;0;4;0
2020-10-16 21:00:00;49;20;11;5;1;7;88;81;0;9;0
2020-10-16 21:15:00;59;19;7;10;1;13;92;64;1;5;0
2020-10-16 21:30:00;55;26;17;6;0;9;75;41;1;8;1
2020-10-16 21:45:00;114;44;31;8;1;8;53;20;0;5;0
2020-10-16 22:00:00;162;70;42;7;0;7;55;25;1;6;1
