DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-03-17 00:00:00;0;2;2;1;1;0;1;1;0;2;1
2020-03-17 00:15:00;0;2;2;0;0;1;7;0;1;2;0
2020-03-17 00:30:00;1;2;5;0;1;1;1;1;0;2;1
2020-03-17 00:45:00;0;3;3;0;0;1;4;1;0;2;2
2020-03-17 01:00:00;0;3;1;1;1;0;3;0;0;0;1
2020-03-17 01:15:00;1;0;2;0;0;2;2;0;3;4;0
2020-03-17 01:30:00;1;0;1;0;1;0;0;0;1;1;0
2020-03-17 01:45:00;0;0;1;0;0;0;0;0;0;3;0
2020-03-17 02:00:00;0;0;0;0;0;0;1;0;1;2;0
2020-03-17 02:15:00;0;0;0;0;0;0;0;0;0;1;2
2020-03-17 02:30:00;0;0;0;0;0;0;0;0;0;1;1
2020-03-17 02:45:00;0;0;1;0;0;1;0;0;1;2;0
2020-03-17 03:00:00;0;2;1;1;1;0;2;0;0;0;1
2020-03-17 03:15:00;0;1;1;0;0;0;0;0;0;1;0
2020-03-17 03:30:00;0;0;0;0;0;0;0;0;3;1;0
2020-03-17 03:45:00;0;0;0;0;0;0;0;0;0;1;1
2020-03-17 04:00:00;0;0;1;0;0;1;1;2;1;3;1
2020-03-17 04:15:00;0;2;2;1;1;1;1;0;0;3;2
2020-03-17 04:30:00;0;4;2;0;0;0;1;0;0;2;0
2020-03-17 04:45:00;2;6;6;1;2;1;0;0;1;2;0
2020-03-17 05:00:00;2;12;3;0;0;1;0;0;1;2;4
2020-03-17 05:15:00;3;36;18;2;3;0;9;2;3;4;9
2020-03-17 05:30:00;2;41;17;2;3;6;12;2;4;14;12
2020-03-17 05:45:00;3;34;22;2;4;2;9;1;9;22;24
2020-03-17 06:00:00;2;20;16;7;9;2;8;4;8;12;12
2020-03-17 06:15:00;3;24;17;4;6;5;16;2;7;20;18
2020-03-17 06:30:00;6;42;33;5;9;4;19;2;10;12;27
2020-03-17 06:45:00;2;38;35;12;14;6;13;5;19;24;26
2020-03-17 07:00:00;5;33;37;13;17;2;19;9;18;29;24
2020-03-17 07:15:00;3;28;31;11;11;10;24;9;17;36;19
2020-03-17 07:30:00;5;43;40;18;20;10;31;15;18;29;21
2020-03-17 07:45:00;9;28;40;7;10;17;33;10;20;28;32
2020-03-17 08:00:00;4;26;36;14;15;15;25;14;21;36;19
2020-03-17 08:15:00;6;23;25;11;12;12;18;10;18;26;16
