DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2020-06-01 00:00:00;0;0;0;0;6
2020-06-01 00:15:00;0;0;0;0;16
2020-06-01 00:30:00;0;0;0;0;6
2020-06-01 00:45:00;0;0;0;0;2
2020-06-01 01:00:00;0;0;0;0;3
2020-06-01 01:15:00;0;0;0;0;10
2020-06-01 01:30:00;0;0;0;0;2
2020-06-01 01:45:00;0;0;0;0;12
2020-06-01 02:00:00;0;0;0;0;6
2020-06-01 02:15:00;0;0;0;0;8
2020-06-01 02:30:00;0;0;0;0;4
2020-06-01 02:45:00;0;0;0;0;2
2020-06-01 03:00:00;0;0;0;0;3
2020-06-01 03:15:00;0;0;0;0;5
2020-06-01 03:30:00;0;0;0;0;0
2020-06-01 03:45:00;0;0;0;0;0
2020-06-01 04:00:00;0;0;0;0;3
2020-06-01 04:15:00;0;0;0;0;0
2020-06-01 04:30:00;0;0;0;0;3
2020-06-01 04:45:00;0;0;0;0;0
2020-06-01 05:00:00;0;0;0;0;6
2020-06-01 05:15:00;0;0;0;0;3
2020-06-01 05:30:00;0;0;0;0;4
2020-06-01 05:45:00;0;0;0;0;3
2020-06-01 06:00:00;0;0;0;0;2
2020-06-01 06:15:00;0;0;0;0;1
2020-06-01 06:30:00;0;0;0;0;7
2020-06-01 06:45:00;0;0;0;0;9
2020-06-01 07:00:00;0;0;0;0;5
2020-06-01 07:15:00;0;0;0;0;5
2020-06-01 07:30:00;0;0;0;0;4
2020-06-01 07:45:00;0;0;0;0;9
2020-06-01 08:00:00;0;0;0;0;6
2020-06-01 08:15:00;0;0;0;0;6
2020-06-01 08:30:00;0;0;0;0;14
2020-06-01 08:45:00;0;0;0;0;11
2020-06-01 09:00:00;0;0;0;0;11
2020-06-01 09:15:00;0;0;0;0;27
2020-06-01 09:30:00;0;0;0;0;22
2020-06-01 09:45:00;0;0;0;0;18
2020-06-01 10:00:00;0;0;0;0;36
2020-06-01 10:15:00;0;0;0;0;25
2020-06-01 10:30:00;0;0;0;0;40
2020-06-01 10:45:00;0;0;0;0;28
2020-06-01 11:00:00;0;0;0;0;33
2020-06-01 11:15:00;0;0;0;0;40
2020-06-01 11:30:00;0;0;0;0;37
2020-06-01 11:45:00;0;0;0;0;40
2020-06-01 12:00:00;0;0;0;0;43
2020-06-01 12:15:00;0;0;0;0;39
2020-06-01 12:30:00;0;0;0;0;32
2020-06-01 12:45:00;0;0;0;0;37
2020-06-01 13:00:00;0;0;0;0;37
2020-06-01 13:15:00;0;0;0;0;41
2020-06-01 13:30:00;0;0;0;0;31
2020-06-01 13:45:00;0;0;0;0;39
2020-06-01 14:00:00;0;0;0;0;44
2020-06-01 14:15:00;0;0;0;0;42
2020-06-01 14:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 14:45:00;0;0;0;0;38
2020-06-01 15:00:00;0;0;0;0;36
2020-06-01 15:15:00;0;0;0;0;46
2020-06-01 15:30:00;0;0;0;0;31
2020-06-01 15:45:00;0;0;0;0;40
2020-06-01 16:00:00;0;0;0;0;37
2020-06-01 16:15:00;0;0;0;0;40
2020-06-01 16:30:00;0;0;0;0;47
2020-06-01 16:45:00;0;0;0;0;40
2020-06-01 17:00:00;0;0;0;0;39
2020-06-01 17:15:00;0;0;0;0;46
2020-06-01 17:30:00;0;0;0;0;36
2020-06-01 17:45:00;0;0;0;0;50
2020-06-01 18:00:00;0;0;0;0;36
2020-06-01 18:15:00;0;0;0;0;42
2020-06-01 18:30:00;0;0;0;0;34
2020-06-01 18:45:00;0;0;0;0;32
2020-06-01 19:00:00;0;0;0;0;33
2020-06-01 19:15:00;0;0;0;0;36
2020-06-01 19:30:00;0;0;0;0;28
2020-06-01 19:45:00;0;0;0;0;30
2020-06-01 20:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 20:15:00;0;0;0;0;31
2020-06-01 20:30:00;0;0;0;0;25
2020-06-01 20:45:00;0;0;0;0;25
2020-06-01 21:00:00;0;0;0;0;16
2020-06-01 21:15:00;0;0;0;0;33
2020-06-01 21:30:00;0;0;0;0;33
2020-06-01 21:45:00;0;0;0;0;16
2020-06-01 22:00:00;0;0;0;0;21
2020-06-01 22:15:00;0;0;0;0;29
2020-06-01 22:30:00;0;0;0;0;8
2020-06-01 22:45:00;0;0;0;0;7
2020-06-01 23:00:00;0;0;0;0;12
2020-06-01 23:15:00;0;0;0;0;13
2020-06-01 23:30:00;0;0;0;0;11
2020-06-01 23:45:00;0;0;0;0;12
