DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-08-27 00:00:00;0;11;0;0;0;1;15;6;2;0
2020-08-27 00:15:00;0;17;0;0;1;2;10;3;2;2
2020-08-27 00:30:00;0;15;0;1;0;2;19;11;1;0
2020-08-27 00:45:00;0;18;0;0;2;1;15;6;0;0
2020-08-27 01:00:00;0;13;0;1;1;1;14;6;1;1
2020-08-27 01:15:00;0;14;1;1;0;0;8;1;1;0
2020-08-27 01:30:00;0;5;0;0;3;1;12;6;0;0
2020-08-27 01:45:00;0;4;1;1;0;0;13;3;0;0
2020-08-27 02:00:00;0;13;0;1;0;0;6;4;0;0
2020-08-27 02:15:00;0;7;0;0;0;0;6;3;0;0
2020-08-27 02:30:00;0;8;0;1;1;0;7;4;0;0
2020-08-27 02:45:00;0;4;0;0;0;0;3;1;0;0
2020-08-27 03:00:00;0;4;0;1;1;2;8;6;1;1
2020-08-27 03:15:00;0;8;0;1;0;2;14;5;0;0
2020-08-27 03:30:00;0;9;0;0;0;0;11;9;0;0
2020-08-27 03:45:00;0;9;0;0;0;1;10;1;0;0
2020-08-27 04:00:00;0;10;0;0;0;3;7;3;0;1
2020-08-27 04:15:00;0;17;0;1;1;4;9;2;0;0
2020-08-27 04:30:00;0;20;0;1;1;12;10;3;2;1
2020-08-27 04:45:00;0;24;0;0;1;13;20;13;1;2
2020-08-27 05:00:00;0;30;0;4;5;51;46;30;3;1
2020-08-27 05:15:00;0;48;0;1;0;154;61;87;3;8
2020-08-27 05:30:00;0;62;1;4;10;126;72;98;7;12
2020-08-27 05:45:00;0;75;8;32;29;112;46;93;7;13
2020-08-27 06:00:00;0;96;7;41;51;86;42;78;6;7
2020-08-27 06:15:00;0;89;8;25;25;146;59;102;14;18
2020-08-27 06:30:00;0;111;5;12;8;152;64;113;23;27
2020-08-27 06:45:00;0;101;2;10;11;186;58;134;20;35
2020-08-27 07:00:00;0;71;7;18;14;154;77;138;21;27
2020-08-27 07:15:00;0;98;8;23;12;121;61;115;13;22
2020-08-27 07:30:00;0;97;8;17;16;136;74;135;6;13
2020-08-27 07:45:00;0;91;7;23;16;156;87;142;20;20
2020-08-27 08:00:00;0;103;9;13;11;123;76;132;11;12
2020-08-27 08:15:00;0;100;5;12;11;114;59;127;8;10
2020-08-27 08:30:00;0;87;4;15;7;99;73;145;8;4
2020-08-27 08:45:00;0;109;9;25;12;69;89;120;7;9
2020-08-27 09:00:00;0;82;7;22;15;52;82;93;10;7
2020-08-27 09:15:00;0;86;6;17;13;51;59;91;11;9
2020-08-27 09:30:00;0;125;10;19;12;45;82;114;10;7
2020-08-27 09:45:00;0;106;12;24;17;53;74;124;7;3
2020-08-27 10:00:00;0;98;5;11;11;33;79;99;17;7
2020-08-27 10:15:00;0;98;12;25;18;41;70;105;4;5
2020-08-27 10:30:00;0;129;8;21;18;46;92;128;7;4
2020-08-27 10:45:00;0;120;14;27;17;38;84;117;8;2
2020-08-27 11:00:00;0;116;27;32;19;43;70;117;10;7
2020-08-27 11:15:00;0;126;40;76;47;11;95;138;15;4
2020-08-27 11:30:00;0;141;37;68;50;7;107;134;4;5
2020-08-27 11:45:00;0;155;14;28;14;1;107;118;7;3
2020-08-27 12:00:00;0;140;2;4;4;2;101;100;3;0
2020-08-27 12:15:00;0;112;2;4;2;0;68;79;7;2
2020-08-27 12:30:00;0;84;0;1;2;0;32;38;8;2
2020-08-27 12:45:00;0;87;1;2;2;0;22;38;12;9
2020-08-27 13:00:00;0;129;10;24;19;43;88;110;12;7
2020-08-27 13:15:00;0;111;5;14;23;60;87;118;12;7
2020-08-27 13:30:00;0;143;8;21;16;88;77;128;8;4
2020-08-27 13:45:00;0;125;10;31;28;83;93;136;13;9
2020-08-27 14:00:00;0;161;18;58;53;61;91;122;8;5
2020-08-27 14:15:00;0;186;12;62;72;39;103;134;8;4
2020-08-27 14:30:00;0;168;20;82;79;33;107;148;10;10
2020-08-27 14:45:00;0;162;12;36;45;41;96;152;15;9
2020-08-27 15:00:00;0;164;20;59;62;31;99;143;9;7
2020-08-27 15:15:00;0;180;18;66;78;31;87;125;14;6
2020-08-27 15:30:00;0;161;17;62;69;27;105;141;16;3
2020-08-27 15:45:00;0;179;10;41;59;24;113;141;10;2
2020-08-27 16:00:00;0;178;15;51;51;11;92;132;8;1
2020-08-27 16:15:00;0;204;8;36;39;23;113;155;7;1
2020-08-27 16:30:00;0;194;9;39;50;27;98;159;6;1
2020-08-27 16:45:00;0;164;17;52;55;20;108;154;12;4
2020-08-27 17:00:00;0;186;15;46;52;12;124;180;9;1
2020-08-27 17:15:00;0;171;20;45;37;17;89;152;8;4
2020-08-27 17:30:00;0;161;12;32;40;25;110;139;13;2
2020-08-27 17:45:00;0;178;8;29;42;24;99;137;8;4
2020-08-27 18:00:00;0;144;15;30;37;19;97;135;8;1
2020-08-27 18:15:00;0;156;8;23;35;18;89;133;7;1
