DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-08-06 00:00:00;0;12;0;0;0;3;21;12;2;0
2020-08-06 00:15:00;0;18;0;2;1;4;16;11;0;0
2020-08-06 00:30:00;0;15;0;4;3;1;15;4;2;2
2020-08-06 00:45:00;0;9;0;0;3;2;17;13;1;0
2020-08-06 01:00:00;0;13;0;0;1;3;14;6;1;1
2020-08-06 01:15:00;0;9;0;0;1;1;4;5;0;0
2020-08-06 01:30:00;0;10;0;0;0;0;14;4;0;0
2020-08-06 01:45:00;0;5;0;0;0;0;4;5;0;0
2020-08-06 02:00:00;0;13;0;0;0;0;8;4;1;0
2020-08-06 02:15:00;0;3;0;0;0;0;8;1;0;0
2020-08-06 02:30:00;0;6;0;0;0;0;6;2;2;2
2020-08-06 02:45:00;0;10;0;0;0;0;7;4;0;0
2020-08-06 03:00:00;0;8;0;1;0;0;9;4;0;0
2020-08-06 03:15:00;0;4;1;0;0;0;4;4;0;0
2020-08-06 03:30:00;0;6;0;0;0;0;3;1;0;0
2020-08-06 03:45:00;0;4;0;0;0;0;4;1;0;0
2020-08-06 04:00:00;0;8;0;0;0;1;9;2;0;0
2020-08-06 04:15:00;0;10;0;0;0;2;4;1;0;0
2020-08-06 04:30:00;0;13;0;0;0;5;12;6;3;3
2020-08-06 04:45:00;0;21;0;0;2;8;13;6;0;0
2020-08-06 05:00:00;0;21;3;3;3;17;17;14;1;1
2020-08-06 05:15:00;0;36;1;5;1;38;29;33;4;8
2020-08-06 05:30:00;0;51;2;5;3;72;31;62;8;13
2020-08-06 05:45:00;0;53;2;4;6;123;36;78;9;18
2020-08-06 06:00:00;0;57;12;31;22;97;47;74;11;13
2020-08-06 06:15:00;0;69;3;10;4;110;38;78;20;22
2020-08-06 06:30:00;0;86;3;7;4;134;53;114;17;30
2020-08-06 06:45:00;0;81;3;7;6;141;56;112;18;18
2020-08-06 07:00:00;0;69;6;18;14;122;46;114;16;19
2020-08-06 07:15:00;0;72;5;10;11;117;54;131;8;11
2020-08-06 07:30:00;0;75;13;18;11;120;74;146;7;9
2020-08-06 07:45:00;0;101;14;23;10;124;63;112;14;22
2020-08-06 08:00:00;0;76;7;16;13;130;79;140;10;9
2020-08-06 08:15:00;0;98;8;15;7;104;76;114;13;14
2020-08-06 08:30:00;0;94;5;13;10;75;63;117;9;8
2020-08-06 08:45:00;0;102;5;17;13;69;76;119;3;3
2020-08-06 09:00:00;0;92;8;13;19;57;68;104;6;3
2020-08-06 09:15:00;0;91;8;16;14;50;73;100;14;3
2020-08-06 09:30:00;0;102;10;26;24;40;75;98;10;6
2020-08-06 09:45:00;0;116;10;21;17;47;73;130;7;7
2020-08-06 10:00:00;0;102;11;22;12;37;78;85;4;3
2020-08-06 10:15:00;0;107;7;16;16;34;85;133;5;5
2020-08-06 10:30:00;0;118;10;19;18;37;101;113;10;4
2020-08-06 10:45:00;0;120;7;14;13;50;88;118;8;3
2020-08-06 11:00:00;0;153;11;23;22;38;88;117;10;5
2020-08-06 11:15:00;0;134;7;24;17;40;86;106;5;1
