DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-27 00:00:00;2;8;8;0;3;0;5;6
2020-02-27 00:15:00;3;5;5;1;2;0;9;4
2020-02-27 00:30:00;5;9;10;0;4;0;8;8
2020-02-27 00:45:00;1;4;4;1;3;0;6;4
2020-02-27 01:00:00;1;1;1;1;3;0;4;3
2020-02-27 01:15:00;1;4;4;0;0;0;1;0
2020-02-27 01:30:00;3;1;1;1;1;0;2;2
2020-02-27 01:45:00;0;2;2;1;1;0;4;2
2020-02-27 02:00:00;2;5;5;3;3;0;3;2
2020-02-27 02:15:00;1;3;3;2;3;0;0;0
2020-02-27 02:30:00;0;1;1;1;2;0;1;0
2020-02-27 02:45:00;0;2;2;1;1;0;1;0
2020-02-27 03:00:00;1;5;5;2;2;0;1;0
2020-02-27 03:15:00;2;3;3;1;1;0;1;0
2020-02-27 03:30:00;1;3;3;2;1;0;3;1
2020-02-27 03:45:00;3;3;3;1;1;0;0;2
2020-02-27 04:00:00;6;5;5;1;2;0;2;0
2020-02-27 04:15:00;2;2;2;5;6;0;2;3
2020-02-27 04:30:00;6;5;5;3;4;0;6;3
2020-02-27 04:45:00;4;14;12;5;9;0;4;4
2020-02-27 05:00:00;17;33;35;11;16;0;21;13
2020-02-27 05:15:00;59;60;60;7;13;0;25;12
2020-02-27 05:30:00;95;90;94;15;25;0;55;22
2020-02-27 05:45:00;86;89;90;24;33;0;48;30
2020-02-27 06:00:00;88;77;77;28;35;0;50;32
2020-02-27 06:15:00;101;79;80;13;23;0;38;21
2020-02-27 06:30:00;127;88;95;11;18;0;51;21
2020-02-27 06:45:00;139;105;109;7;12;0;60;36
2020-02-27 07:00:00;148;122;125;14;19;0;53;40
2020-02-27 07:15:00;149;126;123;7;17;0;73;46
2020-02-27 07:30:00;142;112;109;15;24;0;63;50
2020-02-27 07:45:00;178;118;116;17;21;0;74;57
2020-02-27 08:00:00;126;98;95;14;32;0;64;53
2020-02-27 08:15:00;112;79;80;14;23;0;70;46
2020-02-27 08:30:00;117;83;86;18;23;0;67;43
2020-02-27 08:45:00;99;86;89;9;22;0;62;42
2020-02-27 09:00:00;98;76;74;9;16;0;77;37
2020-02-27 09:15:00;69;73;73;14;16;0;50;43
2020-02-27 09:30:00;66;57;55;13;20;0;66;48
2020-02-27 09:45:00;70;62;59;11;21;0;71;51
2020-02-27 10:00:00;79;76;71;18;14;0;68;38
2020-02-27 10:15:00;58;58;57;16;25;0;64;45
2020-02-27 10:30:00;80;64;62;12;20;0;66;49
2020-02-27 10:45:00;78;71;71;20;30;0;73;60
2020-02-27 11:00:00;73;65;65;8;18;0;57;43
2020-02-27 11:15:00;94;77;79;15;31;0;91;60
2020-02-27 11:30:00;69;54;52;21;25;0;71;51
2020-02-27 11:45:00;82;51;49;23;39;0;71;46
2020-02-27 12:00:00;84;66;63;20;21;0;86;54
2020-02-27 12:15:00;79;57;54;21;28;0;83;63
2020-02-27 12:30:00;94;70;68;10;21;0;73;55
2020-02-27 12:45:00;70;48;47;14;20;0;91;58
2020-02-27 13:00:00;72;77;77;20;26;0;77;45
2020-02-27 13:15:00;83;78;76;19;25;0;86;59
2020-02-27 13:30:00;91;86;83;15;24;0;84;51
2020-02-27 13:45:00;120;94;96;20;32;0;80;57
2020-02-27 14:00:00;84;66;64;29;47;0;87;60
2020-02-27 14:15:00;95;81;76;33;48;0;108;78
2020-02-27 14:30:00;80;50;47;26;49;0;90;69
2020-02-27 14:45:00;89;84;83;18;33;0;92;69
