DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-02-20 00:00:00;5;7;7;1;3;0;11;4
2020-02-20 00:15:00;2;6;6;1;1;0;13;7
2020-02-20 00:30:00;11;6;6;2;5;0;11;4
2020-02-20 00:45:00;7;8;8;0;1;0;6;1
2020-02-20 01:00:00;0;4;4;4;2;0;8;3
2020-02-20 01:15:00;3;2;3;0;2;0;5;2
2020-02-20 01:30:00;0;3;3;3;4;0;3;2
2020-02-20 01:45:00;0;3;3;0;1;0;3;0
2020-02-20 02:00:00;2;2;2;0;1;0;3;2
2020-02-20 02:15:00;4;2;2;3;4;0;2;1
2020-02-20 02:30:00;1;4;4;0;0;0;0;2
2020-02-20 02:45:00;1;5;5;0;0;0;4;3
2020-02-20 03:00:00;1;2;2;1;1;0;4;1
2020-02-20 03:15:00;1;2;2;0;0;0;1;1
2020-02-20 03:30:00;2;3;4;0;0;0;2;2
2020-02-20 03:45:00;4;4;5;1;1;0;1;1
2020-02-20 04:00:00;4;3;3;1;5;0;0;2
2020-02-20 04:15:00;4;6;6;2;3;0;3;0
2020-02-20 04:30:00;5;12;12;6;7;0;9;3
2020-02-20 04:45:00;6;28;26;6;7;0;10;7
2020-02-20 05:00:00;34;63;62;7;11;0;21;11
2020-02-20 05:15:00;83;102;103;10;14;0;32;10
2020-02-20 05:30:00;122;105;104;15;17;0;57;18
2020-02-20 05:45:00;124;89;92;26;40;0;63;41
2020-02-20 06:00:00;113;78;81;30;55;0;44;36
2020-02-20 06:15:00;121;81;86;16;24;0;40;22
2020-02-20 06:30:00;160;100;96;14;27;0;55;32
2020-02-20 06:45:00;170;102;100;6;22;0;63;45
2020-02-20 07:00:00;205;126;127;18;24;0;94;61
2020-02-20 07:15:00;188;106;108;16;31;0;65;59
2020-02-20 07:30:00;237;144;141;25;38;0;114;85
2020-02-20 07:45:00;228;129;125;17;33;0;92;77
2020-02-20 08:00:00;232;130;128;21;27;0;92;54
2020-02-20 08:15:00;183;116;117;22;27;0;77;61
2020-02-20 08:30:00;138;95;90;21;32;0;68;50
2020-02-20 08:45:00;131;105;106;8;22;0;81;52
2020-02-20 09:00:00;105;69;65;16;31;0;75;48
2020-02-20 09:15:00;81;59;55;19;30;0;65;52
2020-02-20 09:30:00;61;44;42;15;17;0;57;40
2020-02-20 09:45:00;78;60;59;15;29;0;74;49
2020-02-20 10:00:00;82;70;66;16;19;0;90;63
2020-02-20 10:15:00;76;65;64;17;19;0;77;43
2020-02-20 10:30:00;69;60;63;16;28;0;76;46
2020-02-20 10:45:00;80;60;61;23;28;0;74;45
2020-02-20 11:00:00;95;81;81;22;42;0;93;66
2020-02-20 11:15:00;75;69;66;22;29;0;78;59
2020-02-20 11:30:00;78;66;60;19;26;0;78;57
2020-02-20 11:45:00;81;60;61;17;24;0;89;53
2020-02-20 12:00:00;84;67;64;8;31;0;86;60
2020-02-20 12:15:00;86;47;45;17;19;0;89;63
2020-02-20 12:30:00;99;67;66;20;32;0;97;61
2020-02-20 12:45:00;84;57;56;22;34;0;81;78
2020-02-20 13:00:00;99;90;90;18;23;0;70;54
2020-02-20 13:15:00;123;103;98;15;25;0;109;81
2020-02-20 13:30:00;94;79;79;15;29;0;73;53
2020-02-20 13:45:00;129;112;110;18;26;0;94;60
2020-02-20 14:00:00;97;83;79;28;35;0;83;55
2020-02-20 14:15:00;91;57;56;40;56;0;100;69
2020-02-20 14:30:00;98;75;71;27;39;0;102;91
2020-02-20 14:45:00;102;77;79;31;52;0;102;86
2020-02-20 15:00:00;101;63;58;33;48;0;105;91
2020-02-20 15:15:00;100;62;65;28;41;0;111;114
2020-02-20 15:30:00;99;57;57;20;46;0;130;107
2020-02-20 15:45:00;120;71;68;24;57;0;101;109
2020-02-20 16:00:00;133;86;80;21;58;0;128;109
2020-02-20 16:15:00;119;63;60;32;47;0;127;109
2020-02-20 16:30:00;109;70;64;22;32;0;111;104
2020-02-20 16:45:00;116;81;79;21;39;0;110;93
2020-02-20 17:00:00;125;86;82;18;37;0;129;97
2020-02-20 17:15:00;123;73;71;25;21;0;125;92
2020-02-20 17:30:00;118;78;75;26;37;0;115;96
2020-02-20 17:45:00;123;79;76;24;28;0;112;84
2020-02-20 18:00:00;113;69;69;20;38;0;107;80
2020-02-20 18:15:00;122;73;71;25;38;0;93;79
2020-02-20 18:30:00;88;64;60;13;19;0;85;80
2020-02-20 18:45:00;60;52;49;13;24;0;79;60
2020-02-20 19:00:00;68;55;53;12;23;0;72;59
2020-02-20 19:15:00;69;54;54;11;16;0;75;57
2020-02-20 19:30:00;59;41;41;10;18;0;63;47
2020-02-20 19:45:00;59;43;39;8;21;0;59;46
2020-02-20 20:00:00;71;43;44;11;12;0;58;38
2020-02-20 20:15:00;52;47;44;5;10;0;57;26
2020-02-20 20:30:00;41;51;51;12;13;0;45;27
2020-02-20 20:45:00;47;46;45;5;9;0;43;19
2020-02-20 21:00:00;65;69;70;6;6;0;52;37
2020-02-20 21:15:00;41;75;72;10;7;0;43;19
2020-02-20 21:30:00;50;54;52;7;8;0;40;22
2020-02-20 21:45:00;38;38;35;18;27;0;46;33
2020-02-20 22:00:00;33;29;26;18;31;0;47;40
2020-02-20 22:15:00;30;33;35;10;15;0;49;39
2020-02-20 22:30:00;28;31;29;6;14;0;29;16
2020-02-20 22:45:00;33;24;24;1;2;0;25;13
2020-02-20 23:00:00;17;15;16;2;10;0;21;19
2020-02-20 23:15:00;19;25;26;2;3;0;15;11
2020-02-20 23:30:00;8;19;19;1;2;0;13;12
2020-02-20 23:45:00;19;18;17;6;8;0;26;12
