DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-27 07:00:00;5;0;4;4;3;0;3;3;0;0;0;0;0;0
2020-12-27 07:15:00;9;0;3;3;1;0;2;2;0;0;0;0;0;0
2020-12-27 07:30:00;6;0;2;2;3;0;2;2;0;0;0;0;0;0
2020-12-27 07:45:00;4;0;0;0;4;0;2;3;0;0;0;0;0;0
2020-12-27 08:00:00;2;0;4;4;3;0;3;4;0;0;0;0;0;0
2020-12-27 08:15:00;5;0;3;3;1;0;1;2;0;0;0;0;0;0
2020-12-27 08:30:00;9;0;4;6;7;0;4;4;0;0;0;0;0;0
2020-12-27 08:45:00;8;0;4;5;12;0;2;3;0;0;0;0;0;0
2020-12-27 09:00:00;14;0;2;2;3;0;0;1;0;0;0;0;0;0
2020-12-27 09:15:00;11;0;6;5;7;0;5;4;0;0;0;0;0;0
2020-12-27 09:30:00;16;0;4;5;12;0;4;5;0;0;0;0;0;0
2020-12-27 09:45:00;20;0;11;10;10;0;8;9;0;0;0;0;0;0
2020-12-27 10:00:00;20;0;14;14;12;0;4;5;0;0;0;0;0;0
2020-12-27 10:15:00;17;0;5;3;14;0;5;4;0;0;0;0;0;0
2020-12-27 10:30:00;19;0;13;13;18;0;4;3;0;0;0;2;0;0
2020-12-27 10:45:00;25;0;13;15;15;0;9;11;1;2;0;0;0;0
2020-12-27 11:00:00;33;0;15;13;15;0;5;6;1;2;0;0;0;0
2020-12-27 11:15:00;30;0;9;8;15;0;1;1;0;0;0;0;0;0
2020-12-27 11:30:00;27;0;10;10;19;0;5;7;0;0;0;0;0;0
2020-12-27 11:45:00;34;0;15;12;23;0;6;6;0;0;0;0;0;0
2020-12-27 12:00:00;26;0;14;14;21;0;3;4;0;0;0;0;0;0
2020-12-27 12:15:00;26;0;10;9;27;0;6;6;0;0;0;0;0;0
2020-12-27 12:30:00;23;0;20;15;18;0;8;6;0;0;0;1;1;0
2020-12-27 12:45:00;45;0;11;11;11;0;9;9;0;0;0;0;0;0
2020-12-27 13:00:00;29;0;18;17;17;0;6;5;1;0;0;0;0;0
2020-12-27 13:15:00;27;0;13;8;12;0;6;7;3;0;0;1;0;0
2020-12-27 13:30:00;31;0;15;17;17;0;5;5;5;0;0;0;0;0
2020-12-27 13:45:00;31;0;13;12;17;0;12;13;0;0;0;1;0;0
2020-12-27 14:00:00;33;0;11;10;12;0;11;11;1;2;0;0;0;0
2020-12-27 14:15:00;37;0;11;12;30;0;7;9;0;0;0;0;0;0
2020-12-27 14:30:00;37;0;11;14;27;0;7;8;0;0;0;2;0;0
2020-12-27 14:45:00;43;0;19;19;15;0;8;9;1;0;0;0;0;0
2020-12-27 15:00:00;27;0;12;11;18;0;10;10;0;0;0;0;0;0
2020-12-27 15:15:00;30;0;17;16;20;0;3;3;0;0;0;0;0;0
2020-12-27 15:30:00;36;0;11;10;25;0;7;6;1;0;0;0;0;0
2020-12-27 15:45:00;32;0;14;11;24;0;12;12;0;0;0;0;0;0
2020-12-27 16:00:00;31;0;11;13;21;0;6;8;0;2;0;0;0;0
2020-12-27 16:15:00;34;0;13;12;24;0;11;10;0;0;0;0;0;0
2020-12-27 16:30:00;35;0;11;13;22;0;4;5;0;0;1;1;2;0
2020-12-27 16:45:00;38;0;8;7;25;0;8;7;0;0;0;1;0;0
2020-12-27 17:00:00;37;0;10;10;22;0;1;1;0;0;0;0;0;0
2020-12-27 17:15:00;31;0;12;11;16;0;6;7;0;0;0;0;0;0
2020-12-27 17:30:00;32;0;13;13;10;0;8;7;0;0;0;0;0;0
2020-12-27 17:45:00;32;0;14;13;15;0;7;7;0;0;0;0;0;0
2020-12-27 18:00:00;36;0;8;6;23;0;7;8;0;0;0;0;0;0
2020-12-27 18:15:00;18;0;4;4;17;0;4;5;0;0;0;0;0;0
2020-12-27 18:30:00;23;0;7;5;12;0;6;6;0;0;0;0;0;0
2020-12-27 18:45:00;23;0;4;4;7;0;1;1;0;0;0;0;0;0
2020-12-27 19:00:00;27;0;27;3;21;0;1;2;0;0;0;5;13;0
2020-12-27 19:15:00;21;0;9;9;6;0;2;2;0;0;0;0;0;0
2020-12-27 19:30:00;23;0;2;3;14;0;7;7;0;0;0;0;0;0
2020-12-27 19:45:00;17;0;1;1;10;0;0;0;0;0;0;0;0;0
2020-12-27 20:00:00;24;0;4;5;17;0;1;1;0;0;0;0;0;0
2020-12-27 20:15:00;22;0;4;5;9;0;3;3;0;0;0;0;0;0
2020-12-27 20:30:00;19;0;6;5;12;0;9;7;0;0;0;0;0;0
2020-12-27 20:45:00;26;0;4;7;17;0;6;6;0;0;0;0;0;0
2020-12-27 21:00:00;6;0;3;2;6;0;2;2;0;0;0;4;0;0
2020-12-27 21:15:00;5;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-27 21:30:00;6;0;1;1;4;0;1;1;0;0;0;0;0;0
2020-12-27 21:45:00;3;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-12-27 22:00:00;7;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-12-27 22:15:00;2;0;2;0;2;0;3;3;0;0;0;0;0;0
2020-12-27 22:30:00;3;0;1;1;3;0;7;6;0;0;0;0;0;0
2020-12-27 22:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-27 23:00:00;3;0;1;1;0;0;4;4;0;0;0;0;0;0
2020-12-27 23:15:00;3;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-27 23:30:00;2;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-27 23:45:00;1;0;0;0;1;0;2;1;0;0;0;0;0;0
