DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-19 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 00:15:00;1;0;1;0;0;0;1;1;0;0;0;0;0;0
2020-12-19 00:30:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-19 00:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 01:15:00;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-19 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 01:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 02:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-19 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-19 02:30:00;1;0;0;0;3;0;1;1;0;0;0;0;0;0
2020-12-19 02:45:00;2;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-12-19 03:00:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 03:15:00;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-19 03:30:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 03:45:00;3;0;1;1;1;0;0;1;0;0;0;0;0;0
2020-12-19 04:00:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-19 04:15:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-19 04:30:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-19 04:45:00;2;0;1;1;5;0;1;1;0;0;0;0;0;0
2020-12-19 05:00:00;2;0;3;3;7;0;0;0;0;0;0;0;0;0
2020-12-19 05:15:00;8;0;0;0;4;0;1;3;0;0;0;0;0;0
2020-12-19 05:30:00;7;0;5;5;11;0;5;5;0;0;0;0;0;0
2020-12-19 05:45:00;17;0;5;4;7;0;3;3;0;0;0;0;0;0
2020-12-19 06:00:00;9;0;2;1;5;0;3;3;0;0;0;0;0;0
2020-12-19 06:15:00;6;0;4;3;9;0;6;6;0;0;0;0;0;0
2020-12-19 06:30:00;9;0;5;4;11;0;7;5;0;0;0;0;0;0
2020-12-19 06:45:00;7;0;3;4;16;0;3;3;0;0;0;0;0;0
2020-12-19 07:00:00;13;0;9;8;7;0;5;4;0;0;0;0;0;0
2020-12-19 07:15:00;10;0;8;8;8;0;1;1;0;0;0;0;0;0
2020-12-19 07:30:00;11;0;6;7;5;0;4;4;0;0;0;0;0;0
2020-12-19 07:45:00;17;0;12;10;11;0;5;4;0;0;0;0;0;0
2020-12-19 08:00:00;17;0;19;12;17;0;6;6;0;0;0;0;0;0
2020-12-19 08:15:00;17;0;9;7;11;0;7;7;0;0;0;2;0;0
2020-12-19 08:30:00;20;0;10;8;15;0;13;13;0;0;0;0;0;0
2020-12-19 08:45:00;28;0;9;8;21;0;9;9;0;0;0;0;0;0
2020-12-19 09:00:00;32;0;10;5;21;0;7;7;0;0;0;0;0;0
2020-12-19 09:15:00;32;0;18;14;24;0;9;9;0;0;0;2;0;0
2020-12-19 09:30:00;41;0;11;7;20;0;8;10;1;0;0;0;0;0
2020-12-19 09:45:00;38;0;21;12;29;0;12;12;0;0;0;0;0;0
2020-12-19 10:00:00;38;0;18;14;32;0;11;9;0;0;0;0;0;0
2020-12-19 10:15:00;31;0;20;12;28;0;12;13;0;0;0;0;0;0
2020-12-19 10:30:00;41;0;18;11;36;0;7;9;0;0;0;0;0;0
2020-12-19 10:45:00;58;0;14;12;31;0;15;18;0;0;0;0;0;0
2020-12-19 11:00:00;47;0;23;18;32;0;8;9;0;0;0;0;0;0
2020-12-19 11:15:00;55;0;26;20;31;0;10;11;1;0;0;0;0;0
2020-12-19 11:30:00;52;0;21;16;32;0;7;8;0;0;0;0;0;0
2020-12-19 11:45:00;35;0;16;12;30;0;9;13;0;0;0;0;0;0
2020-12-19 12:00:00;53;0;21;15;39;0;15;15;5;0;0;0;0;0
2020-12-19 12:15:00;51;0;18;8;18;0;12;14;3;3;0;0;0;0
2020-12-19 12:30:00;40;0;12;8;34;0;10;12;0;0;0;0;0;0
2020-12-19 12:45:00;48;0;25;15;22;0;8;12;0;0;0;2;1;0
2020-12-19 13:00:00;39;0;13;0;21;0;11;12;0;0;3;0;0;0
2020-12-19 13:15:00;56;0;15;2;16;0;9;9;0;0;0;2;1;0
2020-12-19 13:30:00;42;0;21;5;21;0;9;9;2;0;0;0;0;0
2020-12-19 13:45:00;53;0;11;1;34;0;8;7;1;0;0;0;0;0
2020-12-19 14:00:00;36;0;21;3;38;0;7;9;1;0;0;0;0;0
2020-12-19 14:15:00;53;0;14;6;25;0;7;8;0;0;0;0;0;0
2020-12-19 14:30:00;43;0;22;3;24;0;7;8;3;2;0;0;0;0
2020-12-19 14:45:00;45;0;17;11;35;0;12;14;0;0;0;0;0;0
2020-12-19 15:00:00;56;0;18;13;31;0;13;11;0;0;0;0;0;0
2020-12-19 15:15:00;49;0;15;12;24;0;9;8;0;0;0;0;0;0
2020-12-19 15:30:00;41;0;19;18;24;0;6;1;0;0;0;0;0;0
2020-12-19 15:45:00;40;0;19;19;35;0;33;14;1;0;0;0;0;0
2020-12-19 16:00:00;47;0;19;17;24;0;16;13;0;0;0;0;0;0
2020-12-19 16:15:00;36;0;23;21;34;0;9;11;0;2;0;0;0;0
2020-12-19 16:30:00;49;0;10;8;31;0;7;9;0;0;0;0;0;0
2020-12-19 16:45:00;39;0;13;11;19;0;11;11;0;0;0;0;0;0
2020-12-19 17:00:00;34;0;14;8;21;0;8;6;0;0;0;0;0;0
2020-12-19 17:15:00;42;0;12;10;25;0;6;7;0;0;0;0;0;0
2020-12-19 17:30:00;42;0;13;12;25;0;10;10;0;0;0;5;0;0
2020-12-19 17:45:00;44;0;18;14;30;0;7;9;0;0;0;0;0;0
2020-12-19 18:00:00;43;0;6;6;18;0;8;12;0;0;0;0;0;0
2020-12-19 18:15:00;44;0;18;17;16;0;5;6;0;0;0;0;0;0
2020-12-19 18:30:00;36;0;14;13;22;0;13;11;0;0;0;0;0;0
2020-12-19 18:45:00;31;0;19;12;7;0;6;7;0;0;0;0;0;0
2020-12-19 19:00:00;37;0;14;13;21;0;10;9;0;0;0;0;0;0
2020-12-19 19:15:00;22;0;9;10;14;0;9;12;1;0;0;0;0;0
2020-12-19 19:30:00;26;0;7;5;9;0;7;6;0;0;0;0;0;0
2020-12-19 19:45:00;22;0;4;4;8;0;2;1;0;0;0;0;0;0
2020-12-19 20:00:00;22;0;4;4;9;0;8;9;0;0;0;0;0;0
2020-12-19 20:15:00;27;0;5;4;13;0;2;3;0;1;0;0;0;0
2020-12-19 20:30:00;28;0;12;11;14;0;10;6;0;0;0;0;0;0
2020-12-19 20:45:00;32;0;5;5;12;0;4;4;0;0;0;0;0;1
2020-12-19 21:00:00;18;0;2;1;11;0;3;2;1;0;0;0;0;0
2020-12-19 21:15:00;7;0;4;3;2;0;0;0;0;0;0;0;0;0
2020-12-19 21:30:00;2;0;2;1;4;0;1;1;0;0;0;0;0;0
2020-12-19 21:45:00;3;0;0;0;3;0;2;4;0;0;0;0;0;0
2020-12-19 22:00:00;5;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-12-19 22:15:00;5;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-19 22:30:00;5;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-19 22:45:00;1;0;1;1;0;0;4;3;0;0;0;0;0;0
2020-12-19 23:00:00;7;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 23:15:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-19 23:30:00;4;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-19 23:45:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
