DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-26 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 00:15:00;1;0;1;1;1;0;2;1;0;0;0;0;0;0
2020-12-26 00:30:00;0;0;0;0;2;0;3;3;0;0;0;0;0;0
2020-12-26 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:00:00;1;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 03:30:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-26 03:45:00;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-26 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-26 04:45:00;2;0;1;1;0;0;1;2;0;0;0;0;0;0
2020-12-26 05:00:00;0;0;0;0;0;0;2;0;0;0;0;0;0;0
2020-12-26 05:15:00;1;0;0;0;2;0;3;3;0;0;0;0;0;0
2020-12-26 05:30:00;2;0;0;0;4;0;1;1;0;0;0;0;0;0
2020-12-26 05:45:00;5;0;3;2;2;0;0;0;0;0;0;0;0;0
2020-12-26 06:00:00;5;0;1;1;0;0;3;3;0;0;0;0;0;0
2020-12-26 06:15:00;6;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-26 06:30:00;2;0;0;0;1;0;2;2;0;0;0;0;0;0
2020-12-26 06:45:00;4;0;0;0;1;0;2;2;0;0;0;0;0;0
2020-12-26 07:00:00;3;0;1;1;0;0;1;2;0;0;0;0;0;0
2020-12-26 07:15:00;4;0;2;1;3;0;0;0;0;0;0;0;0;0
2020-12-26 07:30:00;4;0;2;2;4;0;2;2;0;0;0;0;0;0
2020-12-26 07:45:00;4;0;3;1;3;0;2;2;0;0;0;0;0;0
2020-12-26 08:00:00;9;0;3;2;4;0;1;1;0;0;0;0;0;0
2020-12-26 08:15:00;10;0;5;5;4;0;1;1;0;0;0;0;0;0
2020-12-26 08:30:00;7;0;4;3;3;0;5;5;0;0;0;0;0;0
2020-12-26 08:45:00;4;0;3;3;6;0;3;2;0;0;0;0;0;0
2020-12-26 09:00:00;5;0;7;7;8;0;3;3;0;0;0;0;0;0
2020-12-26 09:15:00;13;0;7;6;6;0;3;3;0;0;0;0;0;0
2020-12-26 09:30:00;18;0;4;6;8;0;5;4;0;0;0;0;0;0
2020-12-26 09:45:00;24;0;6;8;8;0;7;10;0;0;0;0;0;0
2020-12-26 10:00:00;19;0;9;9;12;0;8;7;0;0;0;0;0;0
2020-12-26 10:15:00;19;0;19;15;12;0;7;9;0;0;0;0;0;0
2020-12-26 10:30:00;24;0;12;13;11;0;8;6;0;0;0;0;0;0
2020-12-26 10:45:00;35;0;20;15;20;0;6;5;0;0;0;0;0;0
2020-12-26 11:00:00;22;0;14;12;20;0;5;6;0;0;0;1;0;0
2020-12-26 11:15:00;35;0;8;9;14;0;5;6;0;0;0;0;0;0
2020-12-26 11:30:00;37;0;23;24;34;0;9;9;1;0;0;0;0;0
2020-12-26 11:45:00;40;0;20;19;21;0;12;8;0;0;0;1;0;0
2020-12-26 12:00:00;33;0;13;14;19;0;21;6;0;0;0;1;0;0
2020-12-26 12:15:00;47;0;13;13;25;0;8;6;0;0;0;0;0;0
2020-12-26 12:30:00;43;0;10;10;24;0;9;9;0;0;0;0;0;0
2020-12-26 12:45:00;24;0;7;7;20;0;4;6;3;0;0;5;8;0
2020-12-26 13:00:00;33;0;13;12;22;0;6;7;1;0;0;0;0;0
2020-12-26 13:15:00;41;0;11;10;20;0;6;8;1;1;0;0;0;0
2020-12-26 13:30:00;27;0;22;18;23;0;9;7;3;0;0;2;0;0
2020-12-26 13:45:00;34;0;19;16;15;0;9;10;0;1;1;3;6;0
2020-12-26 14:00:00;41;0;12;13;25;0;5;3;1;0;0;1;0;0
2020-12-26 14:15:00;35;0;11;10;17;0;8;8;1;0;0;1;0;0
2020-12-26 14:30:00;29;0;13;9;25;0;5;5;1;0;0;2;0;0
2020-12-26 14:45:00;48;0;17;17;27;0;5;7;0;0;0;1;0;0
