DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-12 00:00:00;2;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-12-12 00:15:00;10;0;1;1;5;0;2;2;0;0;0;0;0;0
2020-12-12 00:30:00;1;0;2;2;6;0;2;4;0;0;0;0;0;0
2020-12-12 00:45:00;2;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-12 01:00:00;6;0;3;3;4;0;1;1;0;0;0;0;0;0
2020-12-12 01:15:00;5;0;0;0;2;0;2;2;0;0;0;0;0;0
2020-12-12 01:30:00;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-12 01:45:00;3;0;2;2;3;0;0;0;0;0;0;0;0;0
2020-12-12 02:00:00;0;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-12 02:15:00;4;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-12 02:30:00;1;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-12-12 02:45:00;3;0;1;1;0;0;4;4;0;0;0;0;0;0
2020-12-12 03:00:00;2;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-12-12 03:15:00;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-12 03:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-12 03:45:00;3;0;0;0;2;0;1;1;0;0;0;0;0;0
2020-12-12 04:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-12 04:15:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-12 04:30:00;1;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-12 04:45:00;2;0;2;3;4;0;1;1;0;0;0;0;0;0
2020-12-12 05:00:00;3;0;1;1;6;0;1;1;0;0;0;0;0;0
2020-12-12 05:15:00;5;0;0;1;9;0;4;3;0;0;0;0;0;0
2020-12-12 05:30:00;15;0;4;4;10;0;2;2;0;0;0;0;0;0
2020-12-12 05:45:00;17;0;16;10;12;0;1;2;0;0;0;0;0;0
2020-12-12 06:00:00;10;0;6;5;7;0;3;3;0;0;0;0;0;0
2020-12-12 06:15:00;17;0;7;7;10;0;0;2;0;0;0;0;0;0
2020-12-12 06:30:00;8;0;3;4;8;0;5;7;0;0;0;0;0;0
2020-12-12 06:45:00;9;0;5;5;6;0;1;2;0;0;0;0;0;0
2020-12-12 07:00:00;8;0;5;5;6;0;7;6;0;0;0;0;0;0
2020-12-12 07:15:00;19;0;5;4;9;0;5;5;0;0;0;0;0;0
2020-12-12 07:30:00;15;0;8;8;18;0;4;3;0;0;0;0;0;0
2020-12-12 07:45:00;21;0;6;7;15;0;8;6;0;0;0;0;0;0
2020-12-12 08:00:00;24;0;6;8;20;0;6;7;0;0;0;0;0;0
2020-12-12 08:15:00;23;0;6;6;19;0;8;8;0;0;0;0;0;0
2020-12-12 08:30:00;25;0;13;11;22;0;9;9;0;0;0;0;0;0
2020-12-12 08:45:00;30;0;17;14;32;0;16;17;0;0;0;0;0;0
2020-12-12 09:00:00;26;0;23;22;20;0;9;10;0;0;2;0;0;0
2020-12-12 09:15:00;29;0;22;21;39;0;15;16;0;0;1;1;0;0
2020-12-12 09:30:00;41;0;18;18;23;0;17;15;0;0;1;0;0;0
2020-12-12 09:45:00;48;0;24;21;32;0;8;10;0;0;0;0;0;0
2020-12-12 10:00:00;56;0;25;22;44;0;21;21;1;0;0;1;1;0
2020-12-12 10:15:00;63;0;20;17;31;0;11;11;0;0;0;0;0;0
2020-12-12 10:30:00;58;0;22;19;41;0;14;20;0;0;0;0;0;0
2020-12-12 10:45:00;61;0;17;17;28;0;16;18;0;0;0;0;0;0
2020-12-12 11:00:00;57;0;23;19;38;0;16;16;0;0;0;2;0;0
2020-12-12 11:15:00;55;0;20;20;39;0;13;11;0;0;0;0;0;0
2020-12-12 11:30:00;52;0;26;21;47;0;12;13;3;0;0;0;0;0
2020-12-12 11:45:00;56;0;20;18;45;0;9;8;2;0;0;0;0;0
2020-12-12 12:00:00;63;0;20;15;39;0;13;12;0;0;2;0;0;0
2020-12-12 12:15:00;51;0;23;19;43;0;11;11;0;0;0;0;0;0
2020-12-12 12:30:00;73;0;22;22;39;0;8;9;0;0;0;0;0;0
2020-12-12 12:45:00;57;0;13;10;27;0;11;10;0;0;0;0;0;0
2020-12-12 13:00:00;48;0;19;19;30;0;10;14;2;0;0;1;0;0
2020-12-12 13:15:00;55;0;17;15;28;0;7;9;0;0;0;0;0;0
2020-12-12 13:30:00;67;0;26;22;38;0;12;11;0;0;0;0;0;0
2020-12-12 13:45:00;55;0;22;19;42;0;14;15;0;0;0;0;0;0
2020-12-12 14:00:00;59;0;22;19;41;0;16;17;0;0;0;0;0;0
2020-12-12 14:15:00;61;0;23;19;37;0;13;13;0;0;0;1;0;0
2020-12-12 14:30:00;50;0;23;21;35;0;12;13;0;0;0;0;0;0
2020-12-12 14:45:00;54;0;24;22;39;0;10;10;0;0;0;0;0;0
2020-12-12 15:00:00;62;0;21;20;25;0;16;15;0;0;0;0;0;0
2020-12-12 15:15:00;57;0;21;18;39;0;19;15;3;3;0;0;0;0
2020-12-12 15:30:00;41;0;14;11;16;0;13;13;2;1;0;1;0;0
2020-12-12 15:45:00;51;0;21;20;33;0;15;14;0;0;0;0;0;0
2020-12-12 16:00:00;43;0;17;15;29;0;8;8;0;0;0;1;0;0
2020-12-12 16:15:00;47;0;18;18;31;0;9;10;1;0;0;6;2;0
2020-12-12 16:30:00;50;0;12;10;39;0;9;10;1;0;0;0;0;0
2020-12-12 16:45:00;53;0;18;17;26;0;20;21;0;0;1;0;0;0
2020-12-12 17:00:00;52;0;11;13;21;0;18;18;0;0;0;0;0;0
2020-12-12 17:15:00;53;0;15;15;24;0;8;9;0;0;0;0;0;0
2020-12-12 17:30:00;51;0;11;12;22;0;13;11;0;0;0;0;0;0
2020-12-12 17:45:00;41;0;13;10;27;0;12;11;0;0;0;1;0;0
2020-12-12 18:00:00;43;0;11;12;20;0;5;5;0;0;0;0;0;0
2020-12-12 18:15:00;43;0;5;5;16;0;6;6;0;0;0;0;0;0
2020-12-12 18:30:00;45;0;9;9;13;0;7;7;0;0;0;0;0;0
2020-12-12 18:45:00;37;0;13;10;13;0;11;11;0;0;0;1;0;0
2020-12-12 19:00:00;37;0;9;9;20;0;9;9;0;0;0;0;0;0
2020-12-12 19:15:00;35;0;14;12;23;0;6;6;1;0;0;1;0;0
2020-12-12 19:30:00;32;0;4;3;17;0;7;7;0;0;0;0;0;0
2020-12-12 19:45:00;30;0;9;7;14;0;7;5;0;0;0;0;0;0
2020-12-12 20:00:00;34;0;3;3;14;0;6;7;0;0;0;0;0;0
2020-12-12 20:15:00;25;0;5;5;10;0;1;3;0;0;0;0;0;0
2020-12-12 20:30:00;23;0;10;8;9;0;4;4;0;0;0;0;0;0
2020-12-12 20:45:00;19;0;3;3;10;0;6;4;0;0;0;0;0;0
2020-12-12 21:00:00;22;0;3;3;12;0;1;1;0;0;0;0;0;0
2020-12-12 21:15:00;14;0;4;4;7;0;1;1;0;0;0;0;0;0
2020-12-12 21:30:00;10;0;1;1;3;0;1;1;0;0;0;0;0;0
2020-12-12 21:45:00;11;0;4;5;5;0;5;5;0;0;0;0;0;0
2020-12-12 22:00:00;12;0;1;1;10;0;2;2;0;0;0;0;0;0
2020-12-12 22:15:00;8;0;1;1;9;0;2;2;0;0;0;0;0;0
2020-12-12 22:30:00;12;0;3;3;1;0;1;1;0;0;0;0;0;0
2020-12-12 22:45:00;5;0;1;1;4;0;6;7;0;0;0;0;0;0
2020-12-12 23:00:00;11;0;6;6;12;0;0;0;0;0;0;0;0;0
2020-12-12 23:15:00;11;0;1;1;7;0;4;4;0;0;0;0;0;0
2020-12-12 23:30:00;7;0;2;1;4;0;3;3;0;0;0;0;0;0
2020-12-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
