DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-05 00:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-05 00:15:00;0;0;4;1;0;0;1;1;0;0;0;0;0;0
2020-12-05 00:30:00;0;0;5;2;0;0;0;0;0;0;0;0;0;0
2020-12-05 00:45:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-05 01:00:00;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2020-12-05 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 02:00:00;0;0;2;1;0;0;1;1;0;0;0;0;0;0
2020-12-05 02:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-05 02:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-05 02:45:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-12-05 03:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-05 03:15:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-05 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-05 03:45:00;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2020-12-05 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-05 04:30:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-05 04:45:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-12-05 05:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-05 05:15:00;0;0;1;1;0;0;1;2;0;0;0;0;0;0
2020-12-05 05:30:00;0;0;7;5;0;0;3;5;0;0;0;0;0;0
2020-12-05 05:45:00;0;0;8;5;0;0;1;1;0;0;0;0;0;0
2020-12-05 06:00:00;0;0;6;5;0;0;2;2;0;0;0;0;0;0
2020-12-05 06:15:00;0;0;4;3;0;0;3;3;0;0;0;0;0;0
2020-12-05 06:30:00;0;0;1;1;0;0;5;4;0;0;0;0;0;0
2020-12-05 06:45:00;0;0;5;5;0;0;4;5;0;0;0;0;0;0
2020-12-05 07:00:00;0;0;7;4;0;0;4;5;0;0;0;0;0;0
2020-12-05 07:15:00;0;0;5;5;0;0;4;4;0;0;0;0;0;0
2020-12-05 07:30:00;0;0;7;6;0;0;8;8;1;0;0;0;0;0
2020-12-05 07:45:00;0;0;7;8;0;0;8;8;0;0;0;0;0;0
2020-12-05 08:00:00;0;0;9;9;0;0;8;9;0;0;0;0;0;0
2020-12-05 08:15:00;0;0;16;14;0;0;10;8;0;0;0;0;0;0
2020-12-05 08:30:00;0;0;8;8;0;0;15;16;0;0;0;0;0;0
2020-12-05 08:45:00;0;0;20;14;0;0;6;8;0;0;1;0;0;0
