DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-04-09 00:00:00;1;4;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-09 00:15:00;3;2;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-09 00:30:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-09 00:45:00;2;1;0;0;0;0;0;0;4;0;0;0;0;0
2020-04-09 01:00:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-09 01:15:00;0;0;0;0;0;0;0;1;2;0;0;0;0;0
2020-04-09 01:30:00;1;0;0;0;0;0;0;1;3;0;0;0;0;0
2020-04-09 01:45:00;1;4;2;1;0;0;0;0;1;0;0;0;0;0
2020-04-09 02:00:00;1;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-04-09 02:15:00;1;0;0;0;0;0;0;2;0;0;0;0;0;0
2020-04-09 02:30:00;2;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-04-09 02:45:00;1;1;1;1;0;0;0;1;1;0;0;0;0;0
2020-04-09 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;1;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-09 03:45:00;0;1;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-09 04:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-09 04:15:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-09 04:30:00;1;1;0;0;0;0;1;2;6;0;0;0;0;0
2020-04-09 04:45:00;2;1;1;1;0;0;0;1;0;0;0;0;0;0
2020-04-09 05:00:00;2;4;0;0;0;0;0;3;3;0;0;0;0;0
2020-04-09 05:15:00;0;3;3;4;0;0;0;3;3;0;0;0;0;0
2020-04-09 05:30:00;3;6;2;3;2;0;0;17;21;0;0;0;0;0
2020-04-09 05:45:00;4;13;3;2;1;0;0;22;13;0;0;0;0;0
2020-04-09 06:00:00;4;7;8;11;3;0;2;17;14;0;0;0;0;0
2020-04-09 06:15:00;6;4;5;4;2;1;0;13;11;0;0;0;0;0
2020-04-09 06:30:00;11;11;13;16;3;0;0;34;30;0;0;0;0;0
2020-04-09 06:45:00;12;17;3;3;4;0;0;28;33;0;0;0;1;0
2020-04-09 07:00:00;11;8;7;8;3;0;0;22;29;0;0;0;1;0
2020-04-09 07:15:00;13;16;11;12;3;0;0;33;33;0;0;0;1;0
2020-04-09 07:30:00;17;16;12;12;2;0;0;36;30;0;0;0;0;0
2020-04-09 07:45:00;22;21;11;11;4;1;0;29;36;0;0;0;0;0
2020-04-09 08:00:00;19;15;2;7;6;1;0;33;25;0;0;0;1;0
2020-04-09 08:15:00;24;23;3;4;11;2;0;23;22;0;0;0;1;0
2020-04-09 08:30:00;17;21;5;9;1;1;0;23;30;0;0;0;0;0
2020-04-09 08:45:00;17;16;6;7;4;1;0;22;18;0;0;0;0;2
2020-04-09 09:00:00;7;17;7;8;2;2;1;19;24;1;0;0;2;7
2020-04-09 09:15:00;18;22;5;4;8;3;0;24;20;0;0;0;2;2
2020-04-09 09:30:00;21;29;6;9;4;2;0;26;29;0;0;0;0;0
2020-04-09 09:45:00;22;16;7;9;6;3;0;27;22;0;0;0;1;0
2020-04-09 10:00:00;14;26;5;5;9;2;0;19;23;0;0;0;2;12
2020-04-09 10:15:00;17;17;6;9;7;2;1;22;12;0;0;0;1;0
2020-04-09 10:30:00;25;21;5;7;7;1;0;16;24;0;0;0;0;0
2020-04-09 10:45:00;26;20;5;9;7;5;3;17;19;0;0;0;2;0
2020-04-09 11:00:00;21;15;11;10;5;3;1;21;25;0;0;0;0;0
2020-04-09 11:15:00;14;22;6;6;8;2;1;20;20;0;0;0;0;0
2020-04-09 11:30:00;25;27;4;6;7;2;0;21;62;0;0;0;2;0
2020-04-09 11:45:00;16;19;6;6;8;6;1;20;21;0;0;0;0;0
2020-04-09 12:00:00;30;21;8;6;8;9;0;19;22;4;0;0;0;0
2020-04-09 12:15:00;17;21;6;11;12;2;0;26;32;0;0;0;3;1
2020-04-09 12:30:00;15;19;2;1;8;6;2;32;26;0;0;0;1;0
2020-04-09 12:45:00;25;23;5;8;6;2;0;14;14;0;0;0;0;0
2020-04-09 13:00:00;14;24;2;3;8;0;3;22;31;0;0;0;0;0
2020-04-09 13:15:00;19;23;7;8;7;1;1;19;21;0;0;0;1;0
2020-04-09 13:30:00;22;21;6;6;5;2;0;18;19;0;0;0;1;0
2020-04-09 13:45:00;31;29;9;12;5;5;0;17;32;0;0;0;2;0
2020-04-09 14:00:00;28;30;9;12;10;3;3;25;24;0;0;0;2;2
2020-04-09 14:15:00;26;32;3;2;11;2;1;26;28;0;0;0;4;3
2020-04-09 14:30:00;29;26;5;8;4;8;2;19;26;0;0;0;4;2
2020-04-09 14:45:00;11;15;5;3;4;7;2;21;23;0;0;0;1;0
2020-04-09 15:00:00;26;21;5;5;5;3;1;19;23;0;0;0;0;0
2020-04-09 15:15:00;33;35;3;4;9;4;0;14;21;1;0;0;1;0
2020-04-09 15:30:00;20;23;1;2;5;4;2;13;18;0;0;0;3;0
2020-04-09 15:45:00;31;32;13;7;12;6;1;19;20;0;0;0;1;0
2020-04-09 16:00:00;25;31;25;7;11;7;2;14;28;0;0;0;0;1
2020-04-09 16:15:00;19;22;1;2;8;3;0;23;15;0;0;0;0;0
2020-04-09 16:30:00;21;28;2;2;6;8;0;20;24;0;0;0;2;1
2020-04-09 16:45:00;22;30;5;3;5;6;1;23;25;0;0;0;0;0
2020-04-09 17:00:00;17;26;5;6;4;5;0;17;24;0;0;0;5;4
2020-04-09 17:15:00;23;34;4;5;3;7;0;18;32;0;0;0;0;0
2020-04-09 17:30:00;15;31;2;3;6;4;0;15;22;0;0;0;5;0
2020-04-09 17:45:00;23;27;1;2;4;3;2;14;16;1;0;0;1;0
2020-04-09 18:00:00;16;16;0;1;1;2;0;10;22;0;0;0;1;0
2020-04-09 18:15:00;15;22;3;5;4;0;0;12;21;0;0;0;6;0
2020-04-09 18:30:00;24;21;7;8;8;1;0;12;24;0;0;0;0;0
2020-04-09 18:45:00;14;16;3;4;3;9;1;14;21;0;0;0;2;0
2020-04-09 19:00:00;10;19;1;1;4;6;1;12;21;0;0;2;2;0
2020-04-09 19:15:00;8;22;2;3;1;3;0;6;17;0;0;0;0;0
2020-04-09 19:30:00;11;13;3;6;1;0;0;14;25;0;0;0;1;0
2020-04-09 19:45:00;11;21;0;3;0;3;1;6;14;0;0;0;0;0
2020-04-09 20:00:00;257;10;0;1;4;0;0;10;21;0;0;0;1;0
2020-04-09 20:15:00;6;12;1;2;2;0;0;7;9;0;0;0;0;0
2020-04-09 20:30:00;5;8;1;1;1;0;0;2;6;0;0;0;0;0
2020-04-09 20:45:00;5;10;2;2;2;4;0;3;6;0;0;0;0;0
2020-04-09 21:00:00;0;4;1;2;1;2;1;8;11;0;0;0;0;0
2020-04-09 21:15:00;4;8;2;1;1;0;1;4;11;0;0;0;0;0
2020-04-09 21:30:00;4;8;2;3;1;0;0;6;5;0;0;0;0;0
2020-04-09 21:45:00;5;10;1;1;1;2;0;2;6;0;0;0;0;0
2020-04-09 22:00:00;3;3;0;0;6;3;0;2;2;0;0;0;0;0
2020-04-09 22:15:00;1;4;0;3;0;2;0;1;3;0;0;0;0;0
2020-04-09 22:30:00;0;3;0;0;0;0;0;1;4;0;0;0;0;0
2020-04-09 22:45:00;2;5;0;0;0;0;0;1;4;0;0;0;0;0
2020-04-09 23:00:00;1;0;0;0;1;0;0;3;6;0;0;0;0;0
2020-04-09 23:15:00;0;0;0;0;0;0;0;2;1;0;0;0;0;0
2020-04-09 23:30:00;0;3;0;0;0;1;0;0;1;0;0;0;0;0
2020-04-09 23:45:00;0;5;0;0;0;0;0;0;1;0;0;0;0;0
