DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-09-17 00:00:00;0;2;1;2;14;0;5;1;0;0;0;0;0;0;0
2020-09-17 00:15:00;5;0;2;1;13;1;1;4;0;0;0;0;0;0;0
2020-09-17 00:30:00;11;1;0;4;12;1;3;3;0;0;0;0;0;0;0
2020-09-17 00:45:00;8;0;2;3;6;0;2;5;0;0;0;0;0;0;0
2020-09-17 01:00:00;1;0;1;0;5;0;0;2;0;0;0;0;0;0;0
2020-09-17 01:15:00;7;2;2;6;6;0;3;8;0;0;0;0;0;0;0
2020-09-17 01:30:00;2;0;5;2;3;1;1;5;0;0;0;0;0;0;0
2020-09-17 01:45:00;2;0;5;1;1;0;0;4;0;0;0;0;0;0;0
2020-09-17 02:00:00;3;1;2;0;0;1;2;1;0;0;0;0;0;0;0
2020-09-17 02:15:00;5;0;2;0;3;1;2;3;0;0;2;0;0;0;0
2020-09-17 02:30:00;1;2;4;5;6;0;0;7;0;0;0;0;0;0;0
2020-09-17 02:45:00;0;1;3;4;4;1;0;7;0;0;0;0;0;0;0
2020-09-17 03:00:00;4;0;2;4;2;0;1;6;0;0;0;0;0;0;0
2020-09-17 03:15:00;4;0;1;2;1;2;3;2;0;0;0;0;0;0;0
2020-09-17 03:30:00;4;1;1;1;5;1;1;2;0;0;0;0;0;0;0
2020-09-17 03:45:00;2;0;4;4;4;0;1;6;0;0;0;0;0;0;0
2020-09-17 04:00:00;4;0;2;2;4;0;3;5;0;0;0;0;0;0;0
2020-09-17 04:15:00;7;0;5;5;4;1;4;8;0;0;0;0;0;0;0
2020-09-17 04:30:00;15;3;3;2;4;0;3;5;0;0;0;0;0;0;0
2020-09-17 04:45:00;11;2;2;6;6;0;4;7;0;0;0;0;0;0;0
2020-09-17 05:00:00;28;5;2;2;16;4;3;9;0;0;0;0;0;0;0
2020-09-17 05:15:00;38;6;6;10;27;1;14;17;0;0;1;0;0;4;0
2020-09-17 05:30:00;71;10;13;17;21;0;24;27;0;0;1;0;0;0;0
2020-09-17 05:45:00;93;18;16;37;23;3;23;37;0;2;2;0;0;0;0
2020-09-17 06:00:00;80;19;18;27;39;3;20;24;0;0;0;0;0;0;0
2020-09-17 06:15:00;94;12;18;29;35;6;28;31;0;2;0;27;0;0;0
2020-09-17 06:30:00;115;26;15;41;51;3;35;40;0;0;0;0;0;0;0
2020-09-17 06:45:00;132;34;18;52;53;5;45;33;0;0;0;0;0;0;0
2020-09-17 07:00:00;187;21;36;50;53;4;38;35;0;0;0;0;0;0;0
2020-09-17 07:15:00;191;17;37;36;50;7;44;35;0;0;1;0;0;4;0
2020-09-17 07:30:00;165;32;52;33;50;10;57;35;0;0;1;0;0;0;0
2020-09-17 07:45:00;171;26;54;41;49;11;61;40;0;0;0;0;0;0;0
2020-09-17 08:00:00;151;22;37;36;69;7;52;42;0;1;0;0;0;0;0
2020-09-17 08:15:00;158;11;39;31;68;11;54;31;0;2;0;1;0;0;0
2020-09-17 08:30:00;149;16;31;46;57;5;47;30;0;0;3;0;0;0;0
2020-09-17 08:45:00;138;11;31;35;57;7;50;30;0;1;2;6;0;1;4
2020-09-17 09:00:00;99;8;28;18;60;5;42;29;0;1;0;0;0;0;0
2020-09-17 09:15:00;142;8;46;42;59;6;49;41;0;0;0;0;0;0;0
2020-09-17 09:30:00;107;10;33;26;40;5;39;38;0;2;2;0;0;5;0
2020-09-17 09:45:00;127;8;34;31;54;11;45;35;0;0;0;0;0;0;0
2020-09-17 10:00:00;96;8;52;30;100;14;47;46;0;0;0;0;0;0;0
2020-09-17 10:15:00;93;7;38;31;69;4;43;27;0;3;1;0;0;0;0
2020-09-17 10:30:00;110;7;32;26;97;17;43;30;0;0;0;0;0;0;0
2020-09-17 10:45:00;102;10;40;36;85;8;51;30;0;0;0;0;0;0;0
2020-09-17 11:00:00;89;15;45;29;76;19;62;39;0;0;0;3;0;0;0
2020-09-17 11:15:00;108;7;43;46;87;9;47;33;0;0;1;0;0;0;0
2020-09-17 11:30:00;92;8;43;44;88;10;44;40;0;0;1;14;0;0;0
2020-09-17 11:45:00;87;12;42;34;80;11;44;33;0;0;1;0;0;0;0
2020-09-17 12:00:00;93;10;49;34;91;17;60;39;0;0;0;0;0;0;0
2020-09-17 12:15:00;107;2;35;46;83;11;58;31;0;4;1;0;0;1;0
2020-09-17 12:30:00;105;6;33;43;108;7;59;36;0;1;0;0;1;0;0
2020-09-17 12:45:00;95;5;35;37;104;16;46;30;0;2;0;0;0;0;0
2020-09-17 13:00:00;110;5;28;40;97;6;48;39;0;0;0;1;0;0;0
2020-09-17 13:15:00;109;9;34;34;108;6;66;24;0;0;1;8;0;0;0
2020-09-17 13:30:00;114;10;46;41;98;6;51;43;0;2;3;0;0;0;0
2020-09-17 13:45:00;88;8;42;28;94;3;44;28;0;0;1;0;0;0;1
2020-09-17 14:00:00;93;9;43;29;104;10;41;34;0;0;2;0;1;0;0
2020-09-17 14:15:00;137;4;48;52;114;10;53;36;0;0;0;1;0;0;0
2020-09-17 14:30:00;109;9;44;37;92;7;62;39;0;0;4;0;0;10;0
2020-09-17 14:45:00;126;11;53;27;98;12;71;22;0;4;4;3;0;1;0
2020-09-17 15:00:00;92;11;60;29;102;14;53;34;0;1;1;2;9;2;2
2020-09-17 15:15:00;103;9;54;37;147;15;59;29;0;4;0;93;0;0;0
2020-09-17 15:30:00;96;13;50;36;107;12;56;49;0;7;1;0;0;0;0
2020-09-17 15:45:00;90;8;47;37;107;19;60;39;0;0;0;0;0;0;0
2020-09-17 16:00:00;126;13;68;38;131;12;65;42;0;3;6;3;0;10;0
2020-09-17 16:15:00;119;8;61;34;130;16;95;38;0;1;0;0;0;0;0
2020-09-17 16:30:00;137;10;56;27;137;5;71;40;0;0;0;0;0;0;0
2020-09-17 16:45:00;125;8;61;31;134;10;57;43;0;0;0;0;19;0;0
2020-09-17 17:00:00;105;4;57;42;132;9;42;42;0;0;2;0;3;0;0
2020-09-17 17:15:00;118;3;53;28;142;11;68;39;0;2;4;0;0;0;0
2020-09-17 17:30:00;119;2;39;34;133;17;55;38;0;0;0;0;1;0;0
2020-09-17 17:45:00;108;2;50;36;123;12;53;38;0;2;2;0;0;2;0
2020-09-17 18:00:00;111;3;31;25;132;15;52;36;0;0;0;0;1;0;0
2020-09-17 18:15:00;98;10;41;28;133;10;47;42;0;0;1;0;0;0;0
2020-09-17 18:30:00;94;2;35;27;118;9;34;31;0;0;0;0;0;0;0
2020-09-17 18:45:00;93;2;27;13;105;15;38;30;0;0;2;0;0;4;0
2020-09-17 19:00:00;59;4;24;25;102;17;38;29;0;1;0;0;0;0;0
2020-09-17 19:15:00;73;3;24;21;90;6;32;27;0;0;0;0;0;0;0
2020-09-17 19:30:00;68;4;19;8;70;4;28;18;0;0;0;0;0;0;0
2020-09-17 19:45:00;66;3;20;13;84;15;25;22;0;0;0;0;0;0;0
2020-09-17 20:00:00;57;1;9;7;74;10;37;13;0;0;1;0;8;0;0
2020-09-17 20:15:00;47;1;10;8;51;6;23;13;0;0;0;0;0;0;0
2020-09-17 20:30:00;40;3;11;8;68;9;22;14;0;0;0;0;0;0;0
2020-09-17 20:45:00;53;2;15;10;48;3;12;19;0;1;0;0;0;0;0
2020-09-17 21:00:00;42;3;16;5;54;2;19;14;0;1;0;0;0;0;0
2020-09-17 21:15:00;47;2;12;10;54;3;23;18;0;0;0;0;0;0;0
2020-09-17 21:30:00;43;2;7;7;53;4;25;15;0;1;1;2;0;2;0
2020-09-17 21:45:00;28;1;10;6;33;4;23;9;0;0;0;0;1;0;0
2020-09-17 22:00:00;23;4;11;3;46;2;13;12;0;0;0;0;0;13;0
2020-09-17 22:15:00;42;1;13;4;41;1;14;13;0;0;0;0;0;0;0
2020-09-17 22:30:00;15;1;5;6;25;3;8;2;0;2;0;0;0;0;0
2020-09-17 22:45:00;18;2;7;6;38;1;6;11;0;0;0;0;0;0;0
2020-09-17 23:00:00;10;0;8;6;21;2;6;10;0;1;0;0;0;0;0
2020-09-17 23:15:00;18;1;4;3;16;5;8;8;0;0;0;0;0;0;0
2020-09-17 23:30:00;18;0;4;1;21;3;2;6;0;0;0;0;0;0;0
2020-09-17 23:45:00;13;1;4;5;9;0;6;6;0;0;0;0;0;2;0
