DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1)
2019-11-03 00:00:00;12;1;5;331;7
2019-11-03 00:15:00;16;5;13;875;21
2019-11-03 00:30:00;15;0;2;595;11
2019-11-03 00:45:00;11;0;4;341;8
2019-11-03 01:00:00;9;0;2;563;5
2019-11-03 01:15:00;11;2;5;538;13
2019-11-03 01:30:00;6;0;2;261;4
2019-11-03 01:45:00;5;0;4;284;4
2019-11-03 02:00:00;4;0;0;267;0
2019-11-03 02:15:00;5;2;4;590;3
2019-11-03 02:30:00;2;2;2;617;3
2019-11-03 02:45:00;8;1;1;560;2
2019-11-03 03:00:00;1;0;4;551;1
2019-11-03 03:15:00;9;2;3;799;3
2019-11-03 03:30:00;5;0;2;536;4
2019-11-03 03:45:00;2;0;3;3;0
2019-11-03 04:00:00;0;0;0;360;1
2019-11-03 04:15:00;1;0;1;285;3
2019-11-03 04:30:00;5;0;0;48;2
2019-11-03 04:45:00;2;0;2;571;2
2019-11-03 05:00:00;3;0;3;254;1
2019-11-03 05:15:00;2;1;1;545;2
2019-11-03 05:30:00;3;0;3;615;1
2019-11-03 05:45:00;3;1;1;325;3
2019-11-03 06:00:00;3;0;0;575;2
2019-11-03 06:15:00;1;0;1;570;0
2019-11-03 06:30:00;1;0;0;519;2
2019-11-03 06:45:00;3;0;0;1312;2
2019-11-03 07:00:00;5;0;0;511;5
2019-11-03 07:15:00;1;0;0;520;5
2019-11-03 07:30:00;7;1;1;842;10
2019-11-03 07:45:00;2;0;5;538;6
2019-11-03 08:00:00;5;3;3;813;7
2019-11-03 08:15:00;3;0;5;552;10
2019-11-03 08:30:00;7;2;2;276;12
2019-11-03 08:45:00;11;4;3;822;26
2019-11-03 09:00:00;12;5;4;274;18
2019-11-03 09:15:00;19;3;8;361;23
2019-11-03 09:30:00;20;4;2;816;30
2019-11-03 09:45:00;16;5;4;653;31
2019-11-03 10:00:00;21;3;8;348;17
2019-11-03 10:15:00;22;2;1;622;29
2019-11-03 10:30:00;23;5;1;175;25
2019-11-03 10:45:00;18;2;7;585;30
2019-11-03 11:00:00;22;1;8;574;34
2019-11-03 11:15:00;21;3;9;552;26
2019-11-03 11:30:00;33;5;6;324;29
2019-11-03 11:45:00;28;6;7;379;36
2019-11-03 12:00:00;35;5;4;559;32
2019-11-03 12:15:00;19;7;2;266;33
2019-11-03 12:30:00;28;3;4;1038;34
2019-11-03 12:45:00;34;5;8;1386;42
2019-11-03 13:00:00;31;5;7;418;35
2019-11-03 13:15:00;33;6;6;1097;36
2019-11-03 13:30:00;26;6;13;1161;37
2019-11-03 13:45:00;31;2;8;429;50
2019-11-03 14:00:00;27;3;16;1082;46
2019-11-03 14:15:00;29;2;10;337;39
2019-11-03 14:30:00;39;5;14;1112;49
2019-11-03 14:45:00;35;3;8;269;55
2019-11-03 15:00:00;23;5;12;17;39
2019-11-03 15:15:00;15;1;11;13;34
2019-11-03 15:30:00;25;8;9;14;44
2019-11-03 15:45:00;32;4;8;8;52
2019-11-03 16:00:00;36;4;11;22;34
2019-11-03 16:15:00;23;1;7;13;41
2019-11-03 16:30:00;39;7;10;22;43
2019-11-03 16:45:00;26;6;6;575;49
2019-11-03 17:00:00;34;3;14;1348;76
2019-11-03 17:15:00;23;4;15;4;55
2019-11-03 17:30:00;26;7;11;283;53
2019-11-03 17:45:00;42;5;5;3;58
2019-11-03 18:00:00;28;6;7;18;44
2019-11-03 18:15:00;25;6;8;256;33
2019-11-03 18:30:00;24;5;7;15;32
2019-11-03 18:45:00;21;5;6;267;30
2019-11-03 19:00:00;52;12;9;2;25
2019-11-03 19:15:00;62;19;6;271;33
2019-11-03 19:30:00;34;30;7;0;30
2019-11-03 19:45:00;30;9;8;263;22
2019-11-03 20:00:00;15;3;8;9;36
2019-11-03 20:15:00;22;2;2;9;29
2019-11-03 20:30:00;12;3;3;8;25
2019-11-03 20:45:00;9;1;2;260;14
2019-11-03 21:00:00;16;3;5;302;6
2019-11-03 21:15:00;6;0;3;620;11
2019-11-03 21:30:00;11;1;5;337;12
2019-11-03 21:45:00;9;1;3;343;8
2019-11-03 22:00:00;13;3;6;857;9
2019-11-03 22:15:00;10;1;4;615;19
2019-11-03 22:30:00;13;1;5;149;13
2019-11-03 22:45:00;6;0;2;360;5
2019-11-03 23:00:00;4;2;2;814;7
2019-11-03 23:15:00;3;1;1;1033;5
2019-11-03 23:30:00;3;0;6;1294;16
2019-11-03 23:45:00;1;0;8;592;44
