DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-03-26 00:00:00;6;2;1;4;3;0;0;0;0;0
2020-03-26 00:15:00;1;0;0;2;1;0;0;0;0;0
2020-03-26 00:30:00;1;2;0;3;3;0;0;0;0;0
2020-03-26 00:45:00;6;0;0;7;5;0;0;0;0;0
2020-03-26 01:00:00;4;0;0;0;2;0;0;0;0;0
2020-03-26 01:15:00;0;0;0;1;0;0;0;0;0;0
2020-03-26 01:30:00;4;4;0;3;1;0;0;0;0;0
2020-03-26 01:45:00;4;7;0;0;0;0;0;0;0;0
2020-03-26 02:00:00;5;2;0;1;1;0;0;0;0;0
2020-03-26 02:15:00;5;2;0;2;2;0;0;0;0;0
2020-03-26 02:30:00;7;3;0;1;0;1;0;0;0;0
2020-03-26 02:45:00;5;0;0;7;7;0;0;0;0;0
2020-03-26 03:00:00;4;5;0;6;5;0;0;0;0;0
2020-03-26 03:15:00;2;2;0;4;4;0;0;0;0;0
2020-03-26 03:30:00;5;8;0;6;1;1;0;0;0;0
2020-03-26 03:45:00;6;2;0;5;5;0;0;0;0;0
2020-03-26 04:00:00;4;4;4;4;2;0;0;0;0;0
2020-03-26 04:15:00;6;5;0;11;4;2;0;0;0;0
2020-03-26 04:30:00;11;6;0;4;1;0;0;0;0;0
2020-03-26 04:45:00;18;11;0;6;3;1;0;0;0;0
2020-03-26 05:00:00;15;3;0;8;3;1;0;0;0;0
2020-03-26 05:15:00;25;15;1;23;8;0;0;0;0;0
2020-03-26 05:30:00;44;20;0;40;11;0;0;0;0;0
2020-03-26 05:45:00;58;22;1;34;13;0;0;0;0;0
2020-03-26 06:00:00;49;22;10;36;7;0;0;0;0;0
2020-03-26 06:15:00;43;17;1;47;19;2;0;0;0;0
2020-03-26 06:30:00;86;43;0;65;37;3;0;0;0;0
2020-03-26 06:45:00;80;51;0;75;35;2;0;0;0;0
2020-03-26 07:00:00;72;35;0;68;39;4;0;0;0;0
2020-03-26 07:15:00;89;33;1;74;44;2;2;0;0;0
2020-03-26 07:30:00;76;31;2;83;55;3;0;0;0;0
2020-03-26 07:45:00;72;38;2;61;43;4;1;0;0;0
2020-03-26 08:00:00;76;36;2;70;31;3;1;0;0;0
2020-03-26 08:15:00;51;43;3;54;31;6;0;0;0;0
2020-03-26 08:30:00;52;33;0;61;24;7;0;0;0;0
2020-03-26 08:45:00;54;38;0;54;20;6;3;0;0;0
2020-03-26 09:00:00;67;24;0;58;25;3;0;0;0;0
2020-03-26 09:15:00;49;38;3;65;31;7;0;0;0;0
2020-03-26 09:30:00;46;31;1;52;41;7;0;0;0;0
2020-03-26 09:45:00;53;27;0;62;33;6;0;0;0;0
2020-03-26 10:00:00;56;34;6;61;26;8;0;0;0;0
2020-03-26 10:15:00;39;29;0;64;36;5;0;0;0;0
2020-03-26 10:30:00;71;34;0;58;35;8;0;0;0;0
2020-03-26 10:45:00;44;30;12;51;33;4;0;0;0;0
