DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-04-10 00:00:00;2;1;0;0;4;6;1;1;0;0;964;0;0
2020-04-10 00:15:00;1;0;0;0;3;4;4;0;2;2;970;0;0
2020-04-10 00:30:00;0;1;0;0;0;2;1;0;0;0;1149;0;0
2020-04-10 00:45:00;1;0;0;0;1;1;3;5;3;0;1253;0;0
2020-04-10 01:00:00;0;1;1;0;4;3;2;2;2;1;674;0;0
2020-04-10 01:15:00;1;0;0;0;3;0;1;0;0;0;1266;0;0
2020-04-10 01:30:00;0;0;0;0;1;1;4;3;3;0;655;0;0
2020-04-10 01:45:00;1;0;0;0;0;1;0;0;0;0;1251;0;0
2020-04-10 02:00:00;1;0;0;0;1;1;0;0;0;0;1597;0;0
2020-04-10 02:15:00;0;0;0;0;0;1;3;1;0;1;1087;0;0
2020-04-10 02:30:00;0;0;0;0;0;0;0;0;1;0;1543;0;0
2020-04-10 02:45:00;0;0;0;0;0;2;0;0;0;1;291;0;0
2020-04-10 03:00:00;1;1;0;0;0;0;0;0;0;0;1312;0;0
2020-04-10 03:15:00;1;0;0;0;1;1;2;0;1;0;1781;0;0
2020-04-10 03:30:00;0;0;0;0;0;0;2;0;1;0;1765;0;0
2020-04-10 03:45:00;2;2;0;0;1;0;1;1;0;0;1243;0;0
2020-04-10 04:00:00;1;0;0;0;0;0;2;2;0;0;2;0;0
2020-04-10 04:15:00;1;0;0;0;5;5;2;2;0;2;1085;0;0
2020-04-10 04:30:00;0;0;0;0;0;1;2;0;0;0;1062;0;0
2020-04-10 04:45:00;0;0;0;0;1;1;0;0;0;0;2283;0;0
2020-04-10 05:00:00;0;0;0;0;3;1;0;2;1;0;1886;0;0
2020-04-10 05:15:00;0;0;0;0;4;2;4;6;3;3;649;0;0
2020-04-10 05:30:00;1;0;0;0;6;4;11;8;6;5;1556;1;0
2020-04-10 05:45:00;1;1;0;0;1;2;7;1;5;5;997;0;0
2020-04-10 06:00:00;3;3;1;0;5;3;2;0;2;0;1410;0;0
2020-04-10 06:15:00;3;2;0;0;3;5;7;1;3;3;919;0;0
2020-04-10 06:30:00;2;2;0;0;3;2;5;6;3;1;0;0;0
2020-04-10 06:45:00;2;1;0;0;5;2;5;3;2;1;1;0;0
2020-04-10 07:00:00;7;3;0;0;5;5;6;1;2;2;0;0;0
2020-04-10 07:15:00;2;0;0;0;8;10;7;4;4;1;2;0;0
2020-04-10 07:30:00;1;0;0;0;7;5;2;2;1;1;0;1;0
2020-04-10 07:45:00;3;1;0;0;7;7;5;4;3;3;2;0;0
2020-04-10 08:00:00;2;0;0;0;3;4;6;4;3;0;1;0;1
2020-04-10 08:15:00;2;0;0;0;12;5;7;3;1;0;0;0;0
2020-04-10 08:30:00;3;2;0;0;6;8;4;0;1;1;0;0;0
2020-04-10 08:45:00;1;0;0;0;5;8;10;5;5;0;0;0;0
2020-04-10 09:00:00;4;3;0;0;10;11;8;1;3;1;0;0;0
2020-04-10 09:15:00;5;4;1;0;6;3;7;5;5;5;1;0;0
2020-04-10 09:30:00;5;1;0;0;12;10;8;4;4;8;2;0;0
2020-04-10 09:45:00;1;0;0;1;10;9;10;2;9;9;5;1;0
2020-04-10 10:00:00;3;5;0;0;16;12;16;4;10;5;5;0;0
2020-04-10 10:15:00;5;3;0;0;19;9;17;6;4;2;4;0;0
2020-04-10 10:30:00;9;7;1;1;20;12;17;2;12;4;12;0;1
2020-04-10 10:45:00;2;3;0;1;18;16;12;7;6;8;10;1;0
2020-04-10 11:00:00;2;4;0;0;21;12;11;7;5;0;8;2;0
2020-04-10 11:15:00;8;6;1;2;18;20;10;8;7;6;11;0;0
2020-04-10 11:30:00;5;0;0;0;22;20;22;11;10;9;7;0;2
2020-04-10 11:45:00;7;3;0;3;20;18;19;13;6;10;6;0;0
2020-04-10 12:00:00;11;2;0;0;19;16;18;2;6;0;4;0;1
2020-04-10 12:15:00;6;4;0;0;16;12;14;6;8;4;4;0;1
2020-04-10 12:30:00;9;5;1;1;22;19;8;6;10;4;3;0;1
2020-04-10 12:45:00;8;5;0;1;18;16;24;7;8;3;1;0;0
2020-04-10 13:00:00;12;9;0;0;18;11;17;11;8;6;5;0;0
2020-04-10 13:15:00;9;1;0;0;16;22;18;3;17;7;1;0;0
2020-04-10 13:30:00;9;9;1;1;22;15;21;6;10;8;7;0;1
2020-04-10 13:45:00;8;4;1;0;17;21;26;12;14;5;1;1;0
2020-04-10 14:00:00;6;4;0;7;27;22;18;8;5;3;4;1;1
2020-04-10 14:15:00;6;8;1;1;21;14;14;7;8;7;3;0;0
2020-04-10 14:30:00;5;3;0;1;21;17;17;9;8;5;6;3;2
2020-04-10 14:45:00;11;0;0;1;17;18;17;11;21;4;1;1;0
2020-04-10 15:00:00;14;10;0;2;20;20;18;4;11;6;3;2;0
2020-04-10 15:15:00;5;2;0;0;22;19;21;12;11;7;2;0;0
2020-04-10 15:30:00;9;4;0;3;19;24;20;6;6;0;4;2;0
2020-04-10 15:45:00;10;3;0;0;19;15;18;7;14;7;1;0;0
2020-04-10 16:00:00;2;3;0;0;20;24;18;14;8;6;4;0;0
2020-04-10 16:15:00;6;2;0;0;23;22;21;7;14;7;4;0;0
2020-04-10 16:30:00;6;12;3;0;17;20;23;9;10;8;3;0;3
2020-04-10 16:45:00;7;5;0;0;24;23;20;9;10;6;5;0;0
2020-04-10 17:00:00;9;2;0;0;20;20;23;10;16;8;2;0;1
2020-04-10 17:15:00;15;3;0;1;17;17;16;10;12;2;1;0;1
2020-04-10 17:30:00;11;8;0;0;23;24;21;12;11;9;4;0;2
2020-04-10 17:45:00;8;6;0;2;12;12;18;11;12;4;2;0;2
2020-04-10 18:00:00;8;0;0;1;26;27;19;7;11;2;1;0;1
2020-04-10 18:15:00;5;3;0;1;19;19;27;12;17;6;2;0;2
2020-04-10 18:30:00;9;5;3;2;18;27;16;10;7;6;2;0;2
2020-04-10 18:45:00;7;1;0;0;14;13;14;15;13;12;5;0;0
2020-04-10 19:00:00;10;4;0;0;15;22;16;12;11;4;3;0;0
2020-04-10 19:15:00;8;5;0;0;21;19;21;11;15;7;1;0;0
2020-04-10 19:30:00;7;3;0;0;17;16;24;12;10;5;0;0;2
2020-04-10 19:45:00;7;3;1;3;19;13;14;9;8;2;0;1;0
2020-04-10 20:00:00;8;4;0;0;24;19;20;14;9;5;5;0;0
2020-04-10 20:15:00;3;3;1;0;9;19;11;11;9;5;40;0;0
2020-04-10 20:30:00;13;6;1;1;7;18;11;4;13;4;1222;0;0
2020-04-10 20:45:00;5;2;0;1;11;9;16;5;11;6;2115;0;0
2020-04-10 21:00:00;1;1;0;0;14;14;11;6;10;1;1838;0;0
2020-04-10 21:15:00;1;4;0;2;11;13;4;8;5;4;1693;0;0
2020-04-10 21:30:00;7;1;0;1;10;8;9;6;7;0;585;0;0
2020-04-10 21:45:00;6;5;1;0;6;10;6;2;8;1;1530;0;0
2020-04-10 22:00:00;2;2;0;0;11;9;3;2;3;3;2484;0;0
2020-04-10 22:15:00;0;2;0;0;6;8;4;1;5;3;836;0;0
2020-04-10 22:30:00;1;0;0;0;3;9;8;3;4;1;47;0;0
2020-04-10 22:45:00;2;2;0;0;5;4;10;6;2;1;60;0;0
2020-04-10 23:00:00;1;2;0;0;9;6;2;3;0;3;1081;0;1
2020-04-10 23:15:00;2;2;0;0;2;1;4;3;0;1;595;0;0
2020-04-10 23:30:00;0;0;0;1;2;4;4;2;0;0;2187;0;0
2020-04-10 23:45:00;4;2;0;1;4;3;1;3;3;0;1570;0;0
