DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-01-31 00:00:00;
2020-01-31 00:15:00;
2020-01-31 00:30:00;
2020-01-31 00:45:00;
2020-01-31 01:00:00;6;14;8;3;1;9;11
2020-01-31 01:15:00;7;26;11;4;0;4;9
2020-01-31 01:30:00;2;27;3;0;0;6;9
2020-01-31 01:45:00;5;15;5;2;1;5;4
2020-01-31 02:00:00;2;23;4;0;1;5;7
2020-01-31 02:15:00;2;10;4;1;2;7;7
2020-01-31 02:30:00;3;11;3;2;1;6;7
2020-01-31 02:45:00;4;7;3;1;0;6;6
2020-01-31 03:00:00;8;7;0;1;0;7;11
2020-01-31 03:15:00;3;6;1;2;0;6;5
2020-01-31 03:30:00;0;3;1;3;2;3;3
2020-01-31 03:45:00;4;8;2;0;1;4;5
2020-01-31 04:00:00;1;8;2;1;1;2;7
2020-01-31 04:15:00;2;9;2;1;1;0;4
2020-01-31 04:30:00;1;8;1;1;1;6;7
2020-01-31 04:45:00;6;10;0;1;4;5;12
2020-01-31 05:00:00;7;7;1;1;0;5;7
2020-01-31 05:15:00;7;16;3;3;3;11;12
2020-01-31 05:30:00;6;16;2;7;3;14;14
2020-01-31 05:45:00;20;23;7;3;0;12;11
2020-01-31 06:00:00;50;85;8;12;2;18;17
2020-01-31 06:15:00;94;129;11;9;7;19;39
2020-01-31 06:30:00;92;141;23;24;9;35;42
2020-01-31 06:45:00;85;139;12;19;32;62;88
2020-01-31 07:00:00;83;122;15;21;21;64;94
2020-01-31 07:15:00;126;177;19;45;24;61;97
2020-01-31 07:30:00;153;218;44;66;34;85;94
2020-01-31 07:45:00;138;203;43;69;42;57;66
2020-01-31 08:00:00;140;232;65;74;55;80;99
2020-01-31 08:15:00;167;214;62;96;51;110;123
2020-01-31 08:30:00;200;163;72;110;55;134;94
2020-01-31 08:45:00;184;161;70;79;51;135;88
2020-01-31 09:00:00;145;214;58;68;42;85;108
2020-01-31 09:15:00;102;209;50;70;34;80;116
2020-01-31 09:30:00;101;206;67;71;31;81;125
2020-01-31 09:45:00;79;167;52;41;28;82;94
2020-01-31 10:00:00;54;232;60;44;26;69;87
2020-01-31 10:15:00;66;201;56;53;22;83;79
2020-01-31 10:30:00;78;170;55;59;25;68;99
2020-01-31 10:45:00;73;164;49;67;21;84;112
2020-01-31 11:00:00;70;198;63;50;23;83;85
2020-01-31 11:15:00;67;173;42;68;16;97;121
2020-01-31 11:30:00;90;195;61;65;16;105;117
2020-01-31 11:45:00;77;200;72;57;26;109;107
2020-01-31 12:00:00;59;172;46;60;19;105;110
2020-01-31 12:15:00;92;211;67;59;14;108;123
2020-01-31 12:30:00;89;209;68;61;24;118;123
2020-01-31 12:45:00;111;189;65;48;21;115;113
2020-01-31 13:00:00;101;191;64;64;26;115;125
2020-01-31 13:15:00;114;213;67;56;20;154;177
2020-01-31 13:30:00;116;236;86;67;24;123;142
2020-01-31 13:45:00;122;222;79;61;24;123;147
2020-01-31 14:00:00;170;221;96;72;22;130;129
2020-01-31 14:15:00;169;241;90;59;17;142;154
2020-01-31 14:30:00;150;246;99;64;21;119;134
2020-01-31 14:45:00;126;223;88;58;33;108;131
2020-01-31 15:00:00;111;215;79;66;23;148;138
2020-01-31 15:15:00;122;200;90;69;27;152;160
2020-01-31 15:30:00;149;179;99;72;30;160;156
2020-01-31 15:45:00;130;177;88;64;19;138;138
2020-01-31 16:00:00;101;188;65;69;18;135;141
2020-01-31 16:15:00;96;196;79;65;19;165;166
2020-01-31 16:30:00;91;217;82;68;25;136;133
2020-01-31 16:45:00;100;173;81;55;30;129;136
2020-01-31 17:00:00;108;209;78;52;21;140;139
2020-01-31 17:15:00;106;218;88;69;23;139;140
2020-01-31 17:30:00;107;186;77;53;25;118;130
2020-01-31 17:45:00;100;192;48;58;30;136;137
2020-01-31 18:00:00;122;202;76;67;23;121;112
2020-01-31 18:15:00;112;205;78;58;21;123;123
2020-01-31 18:30:00;131;221;94;76;26;134;137
2020-01-31 18:45:00;97;194;77;96;23;148;164
2020-01-31 19:00:00;99;187;67;82;31;121;151
2020-01-31 19:15:00;106;200;83;78;18;142;166
2020-01-31 19:30:00;75;171;53;66;24;112;150
2020-01-31 19:45:00;81;171;64;46;14;119;133
2020-01-31 20:00:00;69;176;59;58;11;110;120
2020-01-31 20:15:00;64;172;52;39;14;103;100
2020-01-31 20:30:00;51;137;50;38;10;99;126
2020-01-31 20:45:00;42;122;44;28;6;81;103
2020-01-31 21:00:00;56;153;43;29;10;114;119
2020-01-31 21:15:00;50;113;32;29;4;88;96
2020-01-31 21:30:00;42;113;37;21;14;75;78
2020-01-31 21:45:00;53;125;28;20;4;50;63
2020-01-31 22:00:00;82;147;40;27;4;58;59
2020-01-31 22:15:00;81;130;25;17;12;45;52
2020-01-31 22:30:00;55;122;30;19;6;36;71
2020-01-31 22:45:00;30;92;24;18;4;76;81
2020-01-31 23:00:00;51;149;69;16;8;118;156
2020-01-31 23:15:00;66;189;71;21;5;76;111
2020-01-31 23:30:00;31;109;43;22;4;60;70
2020-01-31 23:45:00;33;77;29;19;1;44;45
