DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-05-26 00:00:00;13;5;0;0;0;11;7;0;0
2020-05-26 00:15:00;12;8;0;3;0;12;5;0;0
2020-05-26 00:30:00;8;5;0;0;0;9;3;0;0
2020-05-26 00:45:00;12;5;0;0;0;7;4;0;0
2020-05-26 01:00:00;9;6;0;0;0;5;2;0;0
2020-05-26 01:15:00;6;6;0;0;0;11;5;0;0
2020-05-26 01:30:00;8;5;0;0;0;9;1;0;0
2020-05-26 01:45:00;9;3;0;0;0;10;4;0;0
2020-05-26 02:00:00;8;6;0;0;0;3;2;0;0
2020-05-26 02:15:00;7;5;0;0;0;7;1;0;0
2020-05-26 02:30:00;8;1;0;0;0;10;3;0;0
2020-05-26 02:45:00;11;3;0;0;0;7;2;0;0
2020-05-26 03:00:00;5;4;0;0;0;9;4;0;0
2020-05-26 03:15:00;5;1;0;0;0;8;3;0;0
2020-05-26 03:30:00;4;4;0;0;0;4;2;0;0
2020-05-26 03:45:00;10;5;0;0;0;6;1;0;0
2020-05-26 04:00:00;4;4;0;0;0;6;2;0;0
2020-05-26 04:15:00;12;4;0;0;1;9;5;0;0
2020-05-26 04:30:00;13;7;1;0;2;12;5;0;0
2020-05-26 04:45:00;24;11;0;1;1;28;7;0;0
2020-05-26 05:00:00;32;13;0;0;2;61;28;0;1
2020-05-26 05:15:00;38;41;1;2;1;151;107;0;0
2020-05-26 05:30:00;50;39;1;1;4;155;121;0;2
2020-05-26 05:45:00;127;101;1;1;1;156;127;0;0
2020-05-26 06:00:00;111;105;2;2;1;118;84;0;2
2020-05-26 06:15:00;98;103;1;2;2;180;142;0;3
2020-05-26 06:30:00;87;84;4;1;10;192;160;4;4
2020-05-26 06:45:00;85;101;8;3;8;180;178;5;6
2020-05-26 07:00:00;71;81;3;11;15;155;165;0;4
2020-05-26 07:15:00;75;88;7;13;22;171;197;1;6
2020-05-26 07:30:00;101;102;7;12;14;189;209;5;5
2020-05-26 07:45:00;100;98;10;12;21;188;213;7;13
2020-05-26 08:00:00;103;102;4;10;10;148;168;0;1
2020-05-26 08:15:00;86;85;6;11;5;129;129;8;3
2020-05-26 08:30:00;83;88;8;10;15;126;142;20;2
2020-05-26 08:45:00;67;93;9;16;13;115;123;8;2
2020-05-26 09:00:00;92;93;9;11;12;104;127;3;1
2020-05-26 09:15:00;73;73;10;18;19;97;112;8;4
2020-05-26 09:30:00;98;95;17;20;20;112;131;11;1
2020-05-26 09:45:00;106;90;11;24;22;107;134;26;3
2020-05-26 10:00:00;109;108;15;21;22;93;112;1;4
2020-05-26 10:15:00;97;123;14;34;26;97;121;24;0
2020-05-26 10:30:00;98;114;9;26;21;81;111;5;3
2020-05-26 10:45:00;102;114;14;31;19;107;122;2;0
2020-05-26 11:00:00;51;60;8;14;12;34;41;3;1
2020-05-26 11:15:00;111;142;12;24;18;107;131;6;0
2020-05-26 11:30:00;121;125;12;26;24;100;122;12;2
2020-05-26 11:45:00;106;109;22;26;12;98;104;13;0
2020-05-26 12:00:00;124;150;12;27;22;104;131;11;1
2020-05-26 12:15:00;98;128;13;19;12;88;108;8;1
2020-05-26 12:30:00;115;119;13;21;12;104;121;4;2
2020-05-26 12:45:00;121;144;9;19;17;130;140;10;2
2020-05-26 13:00:00;134;127;16;18;23;128;141;12;1
2020-05-26 13:15:00;128;141;11;29;24;171;170;2;3
2020-05-26 13:30:00;135;170;10;23;23;200;197;15;2
2020-05-26 13:45:00;142;152;18;23;16;222;230;7;1
2020-05-26 14:00:00;184;189;15;22;15;172;185;4;3
2020-05-26 14:15:00;244;257;21;19;15;120;142;1;1
2020-05-26 14:30:00;225;216;20;23;16;117;131;14;1
2020-05-26 14:45:00;173;207;22;21;19;121;136;4;4
2020-05-26 15:00:00;174;204;17;24;21;118;124;23;1
2020-05-26 15:15:00;215;222;13;39;20;114;142;7;0
2020-05-26 15:30:00;186;176;12;26;24;108;134;14;0
2020-05-26 15:45:00;190;188;19;28;19;113;132;9;1
2020-05-26 16:00:00;220;218;17;34;19;110;132;5;4
2020-05-26 16:15:00;200;210;12;23;24;115;129;9;2
2020-05-26 16:30:00;190;216;23;39;21;111;152;4;2
2020-05-26 16:45:00;197;220;18;42;18;118;140;6;1
2020-05-26 17:00:00;196;200;18;43;14;117;133;33;1
2020-05-26 17:15:00;180;168;18;28;14;114;130;13;5
2020-05-26 17:30:00;98;88;14;19;9;71;77;22;2
2020-05-26 17:45:00;90;98;7;14;3;54;54;26;0
2020-05-26 18:00:00;140;173;7;23;15;90;93;7;2
2020-05-26 18:15:00;134;142;12;13;13;103;99;25;6
2020-05-26 18:30:00;120;129;10;25;9;95;95;49;4
2020-05-26 18:45:00;120;103;2;25;6;88;89;18;2
2020-05-26 19:00:00;111;106;0;22;6;70;76;1;3
2020-05-26 19:15:00;123;108;6;11;3;72;79;7;1
2020-05-26 19:30:00;86;64;3;5;2;67;68;18;1
2020-05-26 19:45:00;82;83;1;3;2;62;61;3;0
2020-05-26 20:00:00;79;87;2;5;4;59;48;1;0
2020-05-26 20:15:00;70;71;0;2;2;58;38;16;1
2020-05-26 20:30:00;54;43;1;1;1;55;42;0;1
2020-05-26 20:45:00;72;50;2;1;1;69;46;0;1
2020-05-26 21:00:00;40;42;0;3;0;87;58;0;0
2020-05-26 21:15:00;57;51;0;2;2;141;104;0;0
2020-05-26 21:30:00;66;58;0;2;1;90;71;0;3
2020-05-26 21:45:00;121;117;1;1;0;71;38;0;1
2020-05-26 22:00:00;187;175;2;1;1;42;32;0;1
2020-05-26 22:15:00;176;139;2;2;2;46;29;0;0
2020-05-26 22:30:00;53;43;1;1;0;35;32;0;0
2020-05-26 22:45:00;34;21;0;0;1;31;29;0;2
2020-05-26 23:00:00;29;19;0;1;1;24;16;0;0
2020-05-26 23:15:00;23;14;0;1;2;27;20;0;0
2020-05-26 23:30:00;10;9;0;0;0;16;3;0;0
