DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-11-23 00:00:00;2;3;0;1;0;1;0;0;0;0;0
2020-11-23 00:15:00;2;2;0;7;0;2;0;0;0;0;0
2020-11-23 00:30:00;1;1;0;1;0;1;0;0;0;0;0
2020-11-23 00:45:00;1;2;0;1;0;0;0;0;0;0;0
2020-11-23 01:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:15:00;1;2;0;1;0;1;0;0;0;0;0
2020-11-23 01:30:00;0;1;0;1;0;0;0;0;0;0;0
2020-11-23 01:45:00;0;1;0;2;1;2;0;0;0;0;0
2020-11-23 02:00:00;0;0;0;3;1;2;0;0;0;0;0
2020-11-23 02:15:00;1;1;0;1;0;0;0;0;0;0;0
2020-11-23 02:30:00;0;3;0;0;0;0;0;0;0;0;0
2020-11-23 02:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:15:00;1;1;0;0;0;0;1;1;0;0;0
2020-11-23 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:45:00;1;0;0;1;1;2;1;1;0;0;0
2020-11-23 04:00:00;0;1;0;0;0;0;0;0;0;0;0
2020-11-23 04:15:00;1;2;0;2;1;1;2;2;0;0;0
2020-11-23 04:30:00;0;1;0;3;1;2;2;2;0;0;0
2020-11-23 04:45:00;4;1;0;4;0;2;0;1;0;0;0
2020-11-23 05:00:00;4;4;0;2;0;2;5;4;0;0;0
2020-11-23 05:15:00;7;6;0;3;3;4;6;7;0;0;0
2020-11-23 05:30:00;5;11;0;10;0;1;4;2;0;0;0
2020-11-23 05:45:00;19;17;0;15;1;6;9;6;0;0;0
2020-11-23 06:00:00;20;17;0;18;4;10;3;8;0;0;0
2020-11-23 06:15:00;29;23;0;21;13;20;16;18;0;0;0
2020-11-23 06:30:00;32;36;0;37;11;23;27;23;0;1;0
2020-11-23 06:45:00;48;48;0;41;10;26;25;28;8;0;0
2020-11-23 07:00:00;65;72;0;26;5;15;17;29;0;0;0
2020-11-23 07:15:00;85;125;0;50;15;38;32;44;0;3;0
2020-11-23 07:30:00;102;145;0;95;26;68;25;65;4;2;0
2020-11-23 07:45:00;85;107;0;108;16;79;30;53;7;1;0
2020-11-23 08:00:00;73;60;0;59;19;48;22;32;0;0;0
2020-11-23 08:15:00;46;48;0;59;10;44;22;21;1;0;1
2020-11-23 08:30:00;32;39;0;48;7;37;13;27;5;1;0
2020-11-23 08:45:00;36;60;0;49;9;41;16;12;49;5;0
2020-11-23 09:00:00;45;35;0;54;14;41;12;14;5;3;2
2020-11-23 09:15:00;51;48;0;55;11;41;15;11;4;0;0
2020-11-23 09:30:00;45;40;0;53;5;41;12;9;1;0;0
2020-11-23 09:45:00;35;41;0;58;6;44;10;12;0;1;0
2020-11-23 10:00:00;35;37;0;63;10;49;5;16;0;0;0
2020-11-23 10:15:00;47;45;0;63;13;47;4;15;0;0;0
2020-11-23 10:30:00;44;34;0;64;15;50;10;14;0;0;0
2020-11-23 10:45:00;35;45;0;63;4;44;9;13;0;0;0
2020-11-23 11:00:00;26;41;0;62;16;57;3;11;0;2;0
2020-11-23 11:15:00;32;41;0;58;20;53;11;16;0;3;2
2020-11-23 11:30:00;32;38;0;72;15;63;5;19;0;1;0
2020-11-23 11:45:00;32;41;0;68;6;58;3;14;2;5;0
2020-11-23 12:00:00;23;43;0;83;9;75;8;14;0;2;0
2020-11-23 12:15:00;25;40;0;67;11;55;8;20;2;18;1
2020-11-23 12:30:00;32;35;0;55;14;40;6;18;3;1;0
2020-11-23 12:45:00;39;72;0;59;11;52;6;21;0;3;0
2020-11-23 13:00:00;41;48;0;103;13;88;11;19;0;3;0
2020-11-23 13:15:00;36;20;0;62;18;53;5;20;3;2;0
2020-11-23 13:30:00;44;39;0;63;12;51;9;20;0;0;0
2020-11-23 13:45:00;53;44;0;57;6;47;7;15;0;3;0
2020-11-23 14:00:00;41;57;0;69;7;51;3;13;3;0;0
2020-11-23 14:15:00;44;43;0;91;7;82;2;18;0;15;0
2020-11-23 14:30:00;34;44;0;76;14;71;5;7;0;0;0
2020-11-23 14:45:00;40;69;0;99;12;76;7;15;0;0;1
2020-11-23 15:00:00;42;54;0;108;28;111;4;30;2;5;0
2020-11-23 15:15:00;40;48;0;77;13;51;8;20;0;1;0
2020-11-23 15:30:00;40;46;0;107;22;89;9;23;38;6;0
2020-11-23 15:45:00;45;64;0;129;8;97;12;27;22;34;0
2020-11-23 16:00:00;34;43;0;122;25;100;16;23;2;15;1
2020-11-23 16:15:00;37;53;0;138;14;102;13;31;4;0;0
2020-11-23 16:30:00;29;42;0;126;26;96;19;24;8;0;0
2020-11-23 16:45:00;39;53;0;105;15;93;13;22;0;3;0
2020-11-23 17:00:00;30;56;0;102;16;95;8;27;0;3;0
2020-11-23 17:15:00;34;60;0;108;10;96;13;30;0;0;1
2020-11-23 17:30:00;33;57;0;88;12;71;9;16;0;0;0
2020-11-23 17:45:00;37;51;0;92;15;68;5;20;0;2;0
2020-11-23 18:00:00;21;36;0;79;10;64;7;16;0;0;0
2020-11-23 18:15:00;20;38;0;74;16;59;7;20;0;0;1
2020-11-23 18:30:00;26;29;0;60;5;51;4;13;2;0;0
2020-11-23 18:45:00;26;30;0;48;5;44;2;12;0;0;0
2020-11-23 19:00:00;13;31;0;50;10;40;4;8;0;0;0
2020-11-23 19:15:00;16;22;0;50;5;38;2;8;0;0;0
2020-11-23 19:30:00;10;20;0;42;8;35;2;13;0;0;0
2020-11-23 19:45:00;20;32;0;21;2;14;2;6;0;0;0
2020-11-23 20:00:00;16;15;0;37;2;23;1;6;0;0;0
2020-11-23 20:15:00;10;15;0;28;0;13;0;2;0;0;0
2020-11-23 20:30:00;9;14;0;28;4;16;3;6;0;0;0
2020-11-23 20:45:00;10;16;0;24;0;10;1;3;2;0;0
2020-11-23 21:00:00;9;10;0;24;4;15;2;10;0;0;0
2020-11-23 21:15:00;8;10;0;25;4;19;3;6;0;0;0
2020-11-23 21:30:00;3;8;0;18;1;10;1;2;0;0;0
2020-11-23 21:45:00;7;8;0;22;3;14;4;9;0;0;0
2020-11-23 22:00:00;3;2;0;17;1;10;1;2;0;0;0
2020-11-23 22:15:00;4;4;0;16;1;11;0;2;0;0;0
2020-11-23 22:30:00;5;6;0;7;0;3;1;3;0;0;0
2020-11-23 22:45:00;7;12;0;7;0;4;2;0;0;0;0
2020-11-23 23:00:00;3;8;0;9;1;6;1;1;0;0;0
2020-11-23 23:15:00;6;1;0;3;0;1;0;3;0;0;0
2020-11-23 23:30:00;1;0;0;3;0;1;0;0;0;0;0
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
