DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-11-02 00:00:00;3;4;0;0;0;0;0;1;0;0;0
2020-11-02 00:15:00;2;3;0;6;0;1;0;0;0;0;0
2020-11-02 00:30:00;2;2;0;3;0;1;0;0;0;0;0
2020-11-02 00:45:00;2;5;0;2;0;2;1;1;0;0;0
2020-11-02 01:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-02 01:15:00;0;2;0;3;2;3;0;0;0;0;0
2020-11-02 01:30:00;0;1;0;2;0;2;0;1;0;0;0
2020-11-02 01:45:00;0;1;0;1;0;1;0;0;0;0;0
2020-11-02 02:00:00;1;2;0;1;1;1;0;0;0;0;0
2020-11-02 02:15:00;0;2;0;1;0;1;0;1;0;0;0
2020-11-02 02:30:00;2;2;0;0;0;0;0;0;0;0;0
2020-11-02 02:45:00;2;1;0;1;0;1;0;0;0;0;0
2020-11-02 03:00:00;0;0;0;2;0;2;1;0;0;0;0
2020-11-02 03:15:00;0;1;0;1;1;1;1;0;0;0;0
2020-11-02 03:30:00;0;0;0;0;0;0;0;1;0;0;0
2020-11-02 03:45:00;0;1;0;2;0;2;0;0;0;0;0
2020-11-02 04:00:00;0;0;0;0;0;0;1;0;0;0;0
2020-11-02 04:15:00;1;2;0;3;2;3;0;1;0;0;0
2020-11-02 04:30:00;2;0;0;3;1;3;2;1;0;0;0
2020-11-02 04:45:00;1;1;0;4;1;3;1;3;0;0;0
2020-11-02 05:00:00;3;5;0;3;1;1;4;0;0;0;0
2020-11-02 05:15:00;10;8;0;3;0;3;6;2;0;0;0
2020-11-02 05:30:00;5;7;0;7;1;5;6;1;0;0;0
2020-11-02 05:45:00;14;17;0;16;3;8;5;3;0;0;0
2020-11-02 06:00:00;16;21;0;24;9;15;4;7;0;0;0
2020-11-02 06:15:00;34;33;0;20;9;16;5;18;0;0;0
2020-11-02 06:30:00;37;31;0;26;11;21;7;18;0;8;0
2020-11-02 06:45:00;43;35;0;35;14;33;11;25;0;1;0
2020-11-02 07:00:00;36;47;0;27;13;23;12;17;0;0;0
2020-11-02 07:15:00;60;75;0;48;14;40;11;28;2;0;0
2020-11-02 07:30:00;68;53;0;47;7;40;7;28;0;0;0
2020-11-02 07:45:00;64;59;0;47;5;37;14;25;13;0;0
2020-11-02 08:00:00;72;52;0;43;8;29;10;27;0;0;0
2020-11-02 08:15:00;49;42;0;54;8;48;25;14;1;9;0
2020-11-02 08:30:00;48;42;0;49;12;45;12;15;0;0;0
2020-11-02 08:45:00;38;48;0;45;8;39;6;5;0;0;0
2020-11-02 09:00:00;37;37;0;57;5;44;14;6;0;0;0
2020-11-02 09:15:00;39;36;0;50;7;42;6;12;0;0;0
2020-11-02 09:30:00;53;42;0;39;9;32;16;14;0;0;0
2020-11-02 09:45:00;42;41;0;50;6;36;14;9;10;0;0
2020-11-02 10:00:00;33;35;0;44;8;42;9;7;0;0;0
2020-11-02 10:15:00;40;49;0;61;11;48;13;7;0;0;0
2020-11-02 10:30:00;43;47;0;55;13;41;5;10;0;3;0
2020-11-02 10:45:00;46;50;0;54;1;35;13;8;0;0;0
2020-11-02 11:00:00;41;44;0;64;6;43;11;9;0;0;0
2020-11-02 11:15:00;31;32;0;64;14;56;6;10;0;0;0
2020-11-02 11:30:00;31;38;0;51;9;38;14;15;0;2;0
2020-11-02 11:45:00;35;36;0;75;10;57;6;5;0;0;0
2020-11-02 12:00:00;31;31;0;67;5;53;7;7;0;11;0
2020-11-02 12:15:00;34;37;0;50;10;40;12;14;1;0;0
2020-11-02 12:30:00;31;34;0;50;8;41;9;10;1;0;0
2020-11-02 12:45:00;34;40;0;49;8;29;11;13;0;0;0
2020-11-02 13:00:00;29;32;0;73;10;47;17;16;0;0;0
2020-11-02 13:15:00;37;26;0;57;15;43;15;10;0;0;0
2020-11-02 13:30:00;32;29;0;54;8;33;15;6;0;0;0
2020-11-02 13:45:00;40;48;0;52;4;36;13;6;0;0;0
2020-11-02 14:00:00;35;35;0;48;6;39;24;7;0;0;0
2020-11-02 14:15:00;38;47;0;80;13;56;5;12;0;0;0
2020-11-02 14:30:00;26;34;0;105;20;75;18;10;0;0;0
2020-11-02 14:45:00;32;42;0;86;13;67;14;11;0;0;0
2020-11-02 15:00:00;39;35;0;82;11;63;11;12;0;0;0
2020-11-02 15:15:00;37;54;0;82;15;65;24;12;23;0;0
2020-11-02 15:30:00;38;48;0;105;17;88;17;11;6;5;0
2020-11-02 15:45:00;32;48;0;84;8;53;15;8;0;2;0
2020-11-02 16:00:00;39;53;0;130;13;94;31;13;0;10;0
2020-11-02 16:15:00;33;42;0;139;19;109;41;17;0;4;0
2020-11-02 16:30:00;29;32;0;107;11;77;39;14;0;2;0
2020-11-02 16:45:00;36;35;0;74;11;57;33;8;11;1;0
2020-11-02 17:00:00;40;43;0;76;11;59;44;17;0;0;0
2020-11-02 17:15:00;34;54;0;73;8;55;24;15;0;7;0
2020-11-02 17:30:00;26;30;0;84;7;66;24;17;0;2;0
2020-11-02 17:45:00;35;27;0;67;13;44;18;15;0;2;0
2020-11-02 18:00:00;24;33;0;71;9;53;20;17;0;0;0
2020-11-02 18:15:00;33;37;0;79;15;56;34;18;0;0;0
2020-11-02 18:30:00;25;34;0;57;9;45;9;5;0;0;0
2020-11-02 18:45:00;20;28;0;45;7;25;26;13;2;0;0
2020-11-02 19:00:00;12;25;0;46;11;35;8;10;0;0;0
2020-11-02 19:15:00;20;18;0;31;4;20;15;4;0;0;0
2020-11-02 19:30:00;12;20;0;29;3;14;7;3;0;0;0
2020-11-02 19:45:00;14;23;0;18;2;12;6;6;0;0;0
2020-11-02 20:00:00;13;20;0;33;4;18;4;4;0;0;0
2020-11-02 20:15:00;11;18;0;25;3;14;4;3;0;0;0
2020-11-02 20:30:00;7;12;0;17;2;10;7;3;0;0;0
2020-11-02 20:45:00;8;10;0;22;0;12;2;1;0;0;0
2020-11-02 21:00:00;7;7;0;18;1;10;8;1;0;0;0
2020-11-02 21:15:00;9;12;0;27;2;17;8;4;0;0;0
2020-11-02 21:30:00;2;4;0;19;2;11;2;1;0;0;0
2020-11-02 21:45:00;7;10;0;14;2;10;2;2;0;0;0
2020-11-02 22:00:00;3;7;0;12;3;7;6;4;0;0;0
2020-11-02 22:15:00;3;3;0;16;0;10;0;4;0;0;0
2020-11-02 22:30:00;3;5;0;8;0;3;3;2;0;0;0
2020-11-02 22:45:00;7;9;0;8;0;6;1;0;0;0;0
2020-11-02 23:00:00;3;5;0;5;0;0;3;4;0;0;0
2020-11-02 23:15:00;3;4;0;3;0;1;2;1;0;0;0
2020-11-02 23:30:00;3;4;0;6;1;2;0;0;0;0;0
2020-11-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
