DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2019-12-31 00:00:00;0;6;0;3;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2019-12-31 00:15:00;1;4;0;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 00:30:00;0;5;0;3;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-31 00:45:00;0;6;0;8;6;0;0;1;3;2;0;0;2;0;0;0;0;0;0;0
2019-12-31 01:00:00;0;4;0;0;2;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 01:15:00;0;5;0;2;3;1;0;2;2;0;0;1;0;0;0;0;0;0;0;0
2019-12-31 01:30:00;0;5;0;3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 01:45:00;0;5;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 02:00:00;0;1;0;2;2;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-31 02:15:00;1;3;0;3;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-31 02:30:00;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 02:45:00;1;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 03:00:00;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 03:15:00;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2019-12-31 03:30:00;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 03:45:00;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-31 04:00:00;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 04:15:00;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 04:30:00;0;6;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 04:45:00;0;5;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2019-12-31 05:00:00;0;4;0;4;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2019-12-31 05:15:00;1;12;0;6;3;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2019-12-31 05:30:00;4;13;1;10;7;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0
2019-12-31 05:45:00;2;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 06:00:00;2;13;1;7;6;0;0;0;1;2;1;1;3;1;0;0;0;0;0;0
2019-12-31 06:15:00;2;13;1;8;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2019-12-31 06:30:00;3;11;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 06:45:00;0;13;3;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 07:00:00;2;16;6;6;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2019-12-31 07:15:00;1;13;5;6;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2019-12-31 07:30:00;0;17;4;3;3;3;0;2;2;1;0;1;1;0;0;0;0;0;0;0
2019-12-31 07:45:00;5;18;5;8;8;0;1;1;2;0;1;2;0;1;0;1;0;2;0;0
2019-12-31 08:00:00;5;29;8;7;10;1;0;0;0;2;1;0;2;1;0;0;0;0;0;0
2019-12-31 08:15:00;7;19;7;6;17;0;0;0;0;3;3;0;3;3;0;0;3;0;3;0
2019-12-31 08:30:00;7;20;5;6;14;0;0;1;1;5;2;0;5;2;0;0;0;0;0;0
2019-12-31 08:45:00;6;28;4;18;16;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0
2019-12-31 09:00:00;11;37;8;21;13;1;2;0;2;0;3;2;0;3;0;0;0;0;0;0
2019-12-31 09:15:00;19;48;6;11;14;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0
2019-12-31 09:30:00;19;50;9;19;19;1;1;1;0;7;8;0;9;7;0;1;0;2;0;0
2019-12-31 09:45:00;22;71;11;20;13;2;2;3;0;10;4;0;9;3;0;3;0;7;0;0
2019-12-31 10:00:00;32;50;9;18;20;0;2;2;3;7;4;2;9;4;0;1;0;15;0;0
2019-12-31 10:15:00;20;55;12;35;37;3;2;0;4;11;9;2;12;6;0;3;0;41;0;3
2019-12-31 10:30:00;21;67;13;32;33;1;2;2;1;5;8;1;6;7;0;0;1;18;0;2
2019-12-31 10:45:00;15;66;19;21;24;1;2;0;2;13;4;2;12;4;0;2;0;39;0;7
2019-12-31 11:00:00;10;56;10;31;31;2;2;1;2;14;10;1;14;10;0;7;2;31;0;0
2019-12-31 11:15:00;26;63;14;38;37;5;1;4;7;16;13;3;17;13;0;0;7;0;10;2
2019-12-31 11:30:00;26;70;17;50;37;5;2;5;5;17;19;0;19;17;0;2;3;12;1;0
2019-12-31 11:45:00;18;70;15;39;41;0;0;4;1;16;14;0;15;13;0;1;1;5;1;0
2019-12-31 12:00:00;24;62;5;40;43;2;1;3;2;18;16;1;17;14;0;1;1;8;0;0
2019-12-31 12:15:00;11;50;9;35;30;6;0;2;2;15;12;2;15;9;0;2;6;12;0;0
2019-12-31 12:30:00;9;41;7;39;37;0;0;5;5;12;9;3;11;8;0;0;3;0;0;0
2019-12-31 12:45:00;11;43;12;39;22;1;2;5;8;16;8;5;15;9;0;1;13;4;0;0
2019-12-31 13:00:00;12;45;6;45;35;3;3;5;1;23;13;1;26;12;0;0;0;0;0;0
2019-12-31 13:15:00;17;57;7;52;24;4;0;1;4;12;10;4;11;10;0;0;12;4;1;0
2019-12-31 13:30:00;11;40;4;44;25;1;3;1;4;5;2;4;6;2;0;5;0;0;0;0
2019-12-31 13:45:00;7;41;8;45;24;2;2;1;2;14;6;1;14;5;0;2;6;16;4;0
2019-12-31 14:00:00;6;43;9;46;26;2;1;3;4;13;2;0;13;2;0;0;5;0;0;5
2019-12-31 14:15:00;4;46;13;33;17;1;3;1;3;12;6;2;13;5;0;1;0;2;0;1
2019-12-31 14:30:00;5;39;6;36;16;4;1;2;0;12;1;0;12;0;0;1;5;36;0;0
2019-12-31 14:45:00;4;36;6;22;16;0;3;3;4;6;5;1;6;5;0;0;24;0;0;0
2019-12-31 15:00:00;3;33;5;40;14;0;0;3;0;12;4;0;12;4;0;0;0;0;0;0
2019-12-31 15:15:00;6;32;8;32;14;1;0;4;1;6;5;1;7;4;0;3;0;7;0;0
2019-12-31 15:30:00;4;35;7;19;12;0;0;1;5;7;0;2;6;0;0;1;2;0;0;0
2019-12-31 15:45:00;2;22;10;31;15;0;0;0;3;7;2;2;6;1;0;0;0;0;0;0
2019-12-31 16:00:00;3;22;4;17;8;0;1;0;0;7;2;0;8;2;0;0;0;0;0;0
2019-12-31 16:15:00;1;23;1;26;9;2;1;2;1;3;3;1;3;2;0;2;0;2;0;0
2019-12-31 16:30:00;1;21;4;28;12;0;0;4;2;2;1;0;2;1;0;0;12;0;0;0
