DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-11-19 00:00:00;4;3;0;3;2;1;10;6
2019-11-19 00:15:00;4;2;1;3;5;4;11;3
2019-11-19 00:30:00;1;2;2;2;3;4;3;3
2019-11-19 00:45:00;0;3;1;1;4;3;2;4
2019-11-19 01:00:00;0;1;2;0;0;0;0;0
2019-11-19 01:15:00;2;3;1;3;3;2;3;1
2019-11-19 01:30:00;0;1;1;2;2;1;2;0
2019-11-19 01:45:00;3;1;0;1;0;0;0;1
2019-11-19 02:00:00;0;0;0;0;1;1;2;0
2019-11-19 02:15:00;0;1;1;1;0;1;2;1
2019-11-19 02:30:00;3;2;0;1;0;0;0;2
2019-11-19 02:45:00;2;2;1;0;1;0;0;0
2019-11-19 03:00:00;0;2;1;1;2;0;2;1
2019-11-19 03:15:00;2;0;1;2;3;4;6;0
2019-11-19 03:30:00;1;1;0;1;3;1;2;1
2019-11-19 03:45:00;4;2;3;6;3;1;3;1
2019-11-19 04:00:00;3;4;2;3;5;1;2;0
2019-11-19 04:15:00;4;0;2;2;3;2;8;1
2019-11-19 04:30:00;1;3;2;4;1;1;5;4
2019-11-19 04:45:00;6;11;14;4;3;4;7;1
2019-11-19 05:00:00;10;12;22;8;8;25;24;3
2019-11-19 05:15:00;17;33;78;11;5;36;41;13
2019-11-19 05:30:00;25;31;67;16;10;36;48;26
2019-11-19 05:45:00;58;40;87;58;19;22;52;30
2019-11-19 06:00:00;44;29;62;51;42;20;33;19
2019-11-19 06:15:00;40;32;97;40;30;25;37;19
2019-11-19 06:30:00;58;50;93;21;15;45;56;45
2019-11-19 06:45:00;69;59;124;14;23;48;61;59
2019-11-19 07:00:00;82;48;110;35;40;67;69;63
2019-11-19 07:15:00;105;60;95;30;58;73;73;60
2019-11-19 07:30:00;120;85;96;25;56;54;63;57
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;33;21;12;10;44;14;21;13
2019-11-19 09:30:00;77;51;31;20;73;43;63;37
2019-11-19 09:45:00;62;45;32;25;36;38;63;41
2019-11-19 10:00:00;50;33;24;29;21;34;52;35
2019-11-19 10:15:00;69;49;26;26;31;33;60;34
2019-11-19 10:30:00;60;39;37;38;43;34;68;37
2019-11-19 10:45:00;72;42;26;32;38;32;60;44
2019-11-19 11:00:00;56;39;32;29;24;30;65;43
2019-11-19 11:15:00;61;48;24;24;29;34;71;46
2019-11-19 11:30:00;55;33;41;22;31;42;64;41
2019-11-19 11:45:00;58;52;32;27;52;33;71;47
2019-11-19 12:00:00;46;41;27;26;24;35;76;54
2019-11-19 12:15:00;74;55;30;40;20;30;66;51
2019-11-19 12:30:00;68;47;26;37;32;33;62;42
2019-11-19 12:45:00;57;42;29;33;45;38;69;46
2019-11-19 13:00:00;69;53;47;23;31;44;73;67
2019-11-19 13:15:00;54;57;51;35;19;43;76;51
2019-11-19 13:30:00;60;49;64;43;30;61;67;51
2019-11-19 13:45:00;65;59;66;40;46;43;70;39
2019-11-19 14:00:00;56;58;39;60;49;32;64;52
2019-11-19 14:15:00;73;63;25;64;66;40;69;57
2019-11-19 14:30:00;74;69;25;71;89;33;72;43
2019-11-19 14:45:00;77;67;22;47;52;42;70;47
2019-11-19 15:00:00;77;57;29;56;65;41;76;60
2019-11-19 15:15:00;88;75;30;71;65;34;64;56
2019-11-19 15:30:00;84;91;29;78;82;40;76;56
2019-11-19 15:45:00;107;99;37;73;91;55;102;80
2019-11-19 16:00:00;81;93;36;81;91;57;102;82
2019-11-19 16:15:00;92;89;33;61;78;43;95;67
2019-11-19 16:30:00;100;99;35;73;79;52;88;83
2019-11-19 16:45:00;102;83;39;60;79;46;82;69
2019-11-19 17:00:00;95;82;42;69;82;50;102;72
2019-11-19 17:15:00;99;81;35;55;80;56;96;78
2019-11-19 17:30:00;83;68;31;88;55;36;84;72
2019-11-19 17:45:00;77;67;29;77;66;36;82;60
2019-11-19 18:00:00;59;52;49;64;58;43;66;53
2019-11-19 18:15:00;72;47;36;71;48;30;77;45
2019-11-19 18:30:00;51;47;23;63;45;28;65;49
2019-11-19 18:45:00;37;42;24;65;43;21;54;38
2019-11-19 19:00:00;39;34;27;47;32;27;44;37
2019-11-19 19:15:00;39;33;26;49;33;36;49;28
2019-11-19 19:30:00;40;33;17;33;27;28;36;27
2019-11-19 19:45:00;32;32;24;31;25;22;40;37
2019-11-19 20:00:00;39;16;27;13;75;30;41;28
2019-11-19 20:15:00;40;18;21;15;22;18;45;18
2019-11-19 20:30:00;29;22;17;13;11;15;33;15
2019-11-19 20:45:00;31;22;28;16;13;16;26;11
2019-11-19 21:00:00;30;18;42;19;15;22;26;17
2019-11-19 21:15:00;14;13;35;12;13;28;33;24
2019-11-19 21:30:00;27;16;22;17;21;26;48;18
2019-11-19 21:45:00;19;21;22;52;19;12;24;17
2019-11-19 22:00:00;24;20;27;70;34;22;38;23
2019-11-19 22:15:00;16;13;24;33;27;16;25;19
2019-11-19 22:30:00;18;9;9;18;16;15;20;10
2019-11-19 22:45:00;15;9;14;11;8;8;10;5
2019-11-19 23:00:00;8;15;9;7;11;12;13;6
2019-11-19 23:15:00;5;10;9;8;7;8;15;6
2019-11-19 23:30:00;7;9;4;5;8;6;14;4
2019-11-19 23:45:00;10;5;4;9;10;7;4;2
