DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-05-08 00:00:00;0;7;2;5;3;0;0;0;0;0;0;0;0
2020-05-08 00:15:00;0;8;4;11;8;1;1;2;0;0;0;0;0
2020-05-08 00:30:00;0;10;1;7;4;0;0;0;0;0;0;0;0
2020-05-08 00:45:00;0;8;1;8;8;0;0;0;0;0;0;0;0
2020-05-08 01:00:00;0;6;3;6;2;0;0;0;0;0;0;0;0
2020-05-08 01:15:00;0;3;1;3;0;0;0;0;0;0;0;0;0
2020-05-08 01:30:00;0;5;2;3;2;0;0;0;0;0;0;0;0
2020-05-08 01:45:00;0;6;3;1;4;0;0;0;0;0;0;0;0
2020-05-08 02:00:00;0;4;0;4;1;0;0;0;0;0;0;0;0
2020-05-08 02:15:00;0;5;2;4;2;0;0;0;0;0;0;0;0
2020-05-08 02:30:00;1;3;1;2;0;1;1;1;0;0;0;0;0
2020-05-08 02:45:00;0;2;0;0;2;0;0;1;0;0;0;0;0
2020-05-08 03:00:00;0;6;0;4;0;0;0;0;0;0;0;0;0
2020-05-08 03:15:00;0;6;1;3;4;0;0;0;0;0;0;0;0
2020-05-08 03:30:00;0;9;1;5;1;0;0;0;0;0;0;0;0
2020-05-08 03:45:00;0;7;0;4;0;0;0;0;0;0;0;0;0
2020-05-08 04:00:00;0;4;1;6;3;0;0;0;0;0;0;0;0
2020-05-08 04:15:00;1;11;3;12;0;1;0;1;0;0;0;0;0
2020-05-08 04:30:00;1;8;7;8;4;1;0;0;0;0;0;0;0
2020-05-08 04:45:00;1;11;8;19;10;1;1;2;0;0;0;0;0
2020-05-08 05:00:00;0;29;13;51;31;1;0;0;0;0;0;0;0
2020-05-08 05:15:00;2;32;19;79;63;0;1;2;0;0;0;0;0
2020-05-08 05:30:00;1;40;26;99;107;3;0;4;0;0;0;0;0
2020-05-08 05:45:00;8;54;29;79;65;7;0;2;0;0;0;0;0
2020-05-08 06:00:00;11;64;48;69;60;6;1;2;0;0;0;0;0
2020-05-08 06:15:00;8;52;42;110;72;10;10;13;0;0;0;0;0
2020-05-08 06:30:00;18;73;53;107;92;15;9;14;0;0;7;0;0
2020-05-08 06:45:00;10;70;65;98;102;12;13;20;0;0;1;0;0
2020-05-08 07:00:00;9;53;40;82;73;16;6;15;2;0;0;0;0
2020-05-08 07:15:00;9;29;25;57;44;11;0;8;1;0;30;0;0
