DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-10-02 00:00:00;19;8;0;1;0;6;7;6;2;2;0;0
2019-10-02 00:15:00;9;12;1;0;1;11;8;8;10;7;0;0
2019-10-02 00:30:00;8;3;0;2;3;12;7;5;4;2;0;0
2019-10-02 00:45:00;9;5;1;1;2;10;14;5;4;5;0;0
2019-10-02 01:00:00;3;2;2;1;3;6;9;5;5;1;0;0
2019-10-02 01:15:00;5;5;0;0;0;7;5;1;2;1;0;0
2019-10-02 01:30:00;3;1;0;1;2;3;4;2;2;1;0;0
2019-10-02 01:45:00;3;2;0;0;1;5;3;2;2;2;0;0
2019-10-02 02:00:00;0;1;0;2;2;4;1;1;3;1;0;0
2019-10-02 02:15:00;3;0;0;0;0;5;4;3;3;3;0;0
2019-10-02 02:30:00;4;2;1;2;3;1;0;0;2;2;0;0
2019-10-02 02:45:00;2;1;0;2;2;1;3;4;1;2;0;0
2019-10-02 03:00:00;3;2;1;2;5;5;2;2;2;1;0;0
2019-10-02 03:15:00;0;2;0;0;0;0;0;1;2;1;0;0
2019-10-02 03:30:00;2;3;0;0;1;4;5;2;2;3;0;0
2019-10-02 03:45:00;5;2;0;0;0;2;3;0;2;0;0;0
2019-10-02 04:00:00;5;4;0;1;1;5;7;5;3;2;0;0
2019-10-02 04:15:00;7;4;0;0;0;7;5;5;4;5;0;0
2019-10-02 04:30:00;1;3;0;3;3;7;5;2;7;5;0;0
2019-10-02 04:45:00;19;13;0;1;2;14;6;3;15;8;0;0
2019-10-02 05:00:00;26;11;1;5;6;23;15;8;14;3;0;0
2019-10-02 05:15:00;42;20;4;6;8;33;25;11;25;5;0;0
2019-10-02 05:30:00;49;28;2;2;6;52;43;17;46;7;4;0
2019-10-02 05:45:00;44;19;2;11;14;70;60;25;41;20;3;5
2019-10-02 06:00:00;48;32;3;11;12;68;73;40;33;20;1;0
2019-10-02 06:15:00;66;22;5;75;9;89;79;64;51;26;2;2
2019-10-02 06:30:00;63;34;3;18;21;135;124;75;67;13;2;4
2019-10-02 06:45:00;63;35;3;13;18;141;112;78;77;18;6;68
2019-10-02 07:00:00;71;34;1;24;23;190;144;93;69;19;10;87
2019-10-02 07:15:00;81;44;1;24;29;198;130;105;70;33;5;22
2019-10-02 07:30:00;69;52;3;27;28;208;154;93;80;25;11;39
2019-10-02 07:45:00;105;51;6;22;34;203;115;103;88;69;5;5
2019-10-02 08:00:00;90;44;10;14;21;150;95;81;82;28;6;9
2019-10-02 08:15:00;68;38;3;17;25;120;111;91;79;17;2;5
2019-10-02 08:30:00;73;52;2;15;17;123;92;71;60;14;2;3
2019-10-02 08:45:00;69;50;1;10;15;90;62;77;88;33;11;38
2019-10-02 09:00:00;65;40;2;11;15;73;64;52;76;17;2;2
2019-10-02 09:15:00;70;36;1;15;18;101;65;71;77;31;3;4
2019-10-02 09:30:00;79;39;5;15;14;95;80;68;52;21;8;6
2019-10-02 09:45:00;69;47;3;11;14;87;76;73;82;14;4;9
2019-10-02 10:00:00;81;39;8;8;12;72;68;53;63;18;0;7
2019-10-02 10:15:00;65;40;6;11;17;80;76;66;73;14;1;4
2019-10-02 10:30:00;71;33;3;11;17;93;85;56;69;19;3;7
2019-10-02 10:45:00;91;44;7;7;11;82;74;67;72;15;2;11
2019-10-02 11:00:00;66;43;4;10;14;54;47;50;80;15;2;1
2019-10-02 11:15:00;70;47;3;12;10;70;62;54;73;19;2;1
2019-10-02 11:30:00;95;57;1;11;11;86;65;58;82;18;7;3
2019-10-02 11:45:00;86;48;5;9;16;88;86;54;99;22;1;5
2019-10-02 12:00:00;98;53;2;12;14;67;63;48;78;19;3;3
2019-10-02 12:15:00;98;63;10;12;15;76;65;52;72;14;5;4
2019-10-02 12:30:00;103;58;3;11;17;93;68;63;87;15;3;7
2019-10-02 12:45:00;71;47;4;16;17;63;48;60;104;29;3;8
2019-10-02 13:00:00;92;57;6;19;20;71;71;56;85;13;13;22
2019-10-02 13:15:00;127;99;5;14;14;98;83;63;136;21;6;22
2019-10-02 13:30:00;106;77;6;13;18;89;84;57;85;19;10;43
2019-10-02 13:45:00;103;75;4;11;13;94;64;63;95;21;4;2
2019-10-02 14:00:00;113;84;3;16;19;105;80;64;112;12;12;34
2019-10-02 14:15:00;95;79;7;17;13;103;75;73;91;20;5;9
2019-10-02 14:30:00;114;90;3;14;20;102;82;58;114;19;9;47
2019-10-02 14:45:00;120;91;7;19;20;106;73;77;83;11;8;11
2019-10-02 15:00:00;117;83;6;18;19;93;77;60;119;21;1;4
2019-10-02 15:15:00;147;106;8;23;28;112;66;67;94;23;3;7
2019-10-02 15:30:00;153;98;12;20;32;119;91;102;112;25;4;21
2019-10-02 15:45:00;154;92;9;26;30;122;70;60;123;13;2;12
2019-10-02 16:00:00;156;101;13;16;33;98;62;52;120;20;2;9
2019-10-02 16:15:00;167;131;6;25;36;154;81;59;127;20;6;27
2019-10-02 16:30:00;164;129;3;23;31;92;66;79;104;13;10;17
2019-10-02 16:45:00;140;110;7;23;28;132;91;56;126;11;5;27
2019-10-02 17:00:00;149;102;3;15;21;138;79;70;128;14;15;29
2019-10-02 17:15:00;150;111;2;21;23;119;79;71;141;26;6;24
2019-10-02 17:30:00;146;99;10;16;30;127;71;68;108;19;4;11
2019-10-02 17:45:00;125;90;8;15;22;139;80;83;90;19;6;10
2019-10-02 18:00:00;123;99;5;17;27;120;84;82;96;21;1;3
2019-10-02 18:15:00;100;96;6;13;15;146;93;93;94;13;11;41
2019-10-02 18:30:00;90;76;0;18;25;98;65;73;105;17;11;23
2019-10-02 18:45:00;83;48;7;15;25;79;63;66;81;16;2;10
2019-10-02 19:00:00;84;53;8;9;18;74;66;51;85;15;9;5
2019-10-02 19:15:00;58;47;12;10;20;61;61;68;80;15;1;5
2019-10-02 19:30:00;76;54;6;11;20;62;51;71;64;11;2;2
2019-10-02 19:45:00;68;44;7;10;15;57;61;47;53;11;2;3
2019-10-02 20:00:00;77;42;8;134;14;66;58;51;56;11;4;6
2019-10-02 20:15:00;57;35;5;50;22;59;53;57;61;17;4;0
2019-10-02 20:30:00;50;28;5;10;21;47;59;39;49;17;0;0
2019-10-02 20:45:00;60;42;4;5;9;59;48;28;46;19;0;0
2019-10-02 21:00:00;55;40;6;45;16;40;48;26;38;11;0;1
2019-10-02 21:15:00;54;32;2;7;11;39;28;30;41;16;0;0
2019-10-02 21:30:00;39;28;4;94;14;38;36;30;48;11;0;0
2019-10-02 21:45:00;45;36;3;4;8;46;41;28;35;16;0;0
2019-10-02 22:00:00;59;32;1;4;10;32;44;29;31;11;0;0
2019-10-02 22:15:00;49;20;6;5;14;34;40;25;38;12;0;0
2019-10-02 22:30:00;32;19;2;2;2;40;37;28;39;7;0;0
2019-10-02 22:45:00;38;25;4;2;5;25;26;18;40;8;0;0
2019-10-02 23:00:00;37;22;4;2;3;35;28;14;26;11;0;0
2019-10-02 23:15:00;31;18;0;1;4;22;26;27;15;10;0;0
2019-10-02 23:30:00;28;16;3;3;8;17;8;4;16;8;0;0
2019-10-02 23:45:00;32;15;1;0;4;25;23;15;18;6;0;0
