DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-24 13:15:00;104;106;19;75;17;22;23;11;11;0;0;0;0;0;0;0;0;0;0
2020-12-24 13:30:00;141;115;20;86;13;18;20;8;9;0;0;5;0;0;0;0;0;0;0
2020-12-24 13:45:00;122;92;16;69;17;30;17;9;9;2;0;2;0;0;0;0;0;0;0
2020-12-24 14:00:00;164;106;16;78;15;18;20;14;14;1;0;0;0;0;0;0;0;0;0
2020-12-24 14:15:00;143;98;17;84;13;21;17;2;3;3;0;1;0;1;0;0;0;0;0
2020-12-24 14:30:00;163;125;17;76;19;23;96;8;8;3;0;0;0;0;0;0;0;0;0
2020-12-24 14:45:00;135;121;14;75;10;10;12;11;11;0;0;1;0;0;0;0;0;0;0
2020-12-24 15:00:00;133;105;23;81;21;21;21;5;6;5;0;0;0;0;0;0;0;0;0
2020-12-24 15:15:00;123;86;16;64;12;12;13;11;13;5;0;0;0;0;0;0;0;0;0
2020-12-24 15:30:00;136;109;21;63;22;22;53;11;11;4;0;0;0;0;0;0;0;0;0
2020-12-24 15:45:00;116;103;22;74;12;13;15;5;5;12;0;0;0;0;0;0;0;0;0
2020-12-24 16:00:00;105;79;6;51;14;14;17;11;14;2;0;0;0;4;0;0;0;0;0
2020-12-24 16:15:00;113;84;17;73;17;18;18;7;7;1;0;3;0;0;0;0;0;0;0
2020-12-24 16:30:00;106;85;26;83;24;28;30;12;13;0;0;4;0;0;0;0;0;0;0
2020-12-24 16:45:00;88;58;17;54;16;16;16;14;14;0;0;1;0;0;0;0;0;0;0
2020-12-24 17:00:00;117;69;20;47;13;13;14;9;69;0;0;0;0;3;0;0;0;0;0
2020-12-24 17:15:00;83;70;15;59;14;16;16;4;4;3;0;0;0;0;0;0;0;0;0
2020-12-24 17:30:00;55;61;16;57;6;7;7;3;3;2;0;0;0;0;0;0;0;0;0
2020-12-24 17:45:00;64;58;10;45;7;8;8;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-24 18:00:00;55;30;10;27;2;4;5;6;6;1;0;0;0;0;0;0;0;0;0
2020-12-24 18:15:00;38;33;14;31;6;6;7;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 18:30:00;37;32;10;33;6;9;9;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 18:45:00;37;45;21;46;3;5;6;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:00:00;30;32;12;34;4;8;6;4;5;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:15:00;35;43;15;45;5;5;6;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:30:00;30;35;15;37;5;6;6;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-24 19:45:00;40;62;18;56;10;8;8;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 20:00:00;94;58;11;55;10;17;18;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-24 20:15:00;91;103;14;81;18;18;17;8;8;1;0;0;0;0;0;0;0;0;0
2020-12-24 20:30:00;134;147;27;97;21;25;25;7;7;2;0;0;0;0;0;0;0;0;0
2020-12-24 20:45:00;108;155;30;113;19;19;21;10;11;1;0;0;0;0;0;0;0;0;0
2020-12-24 21:00:00;32;31;20;34;5;8;8;7;7;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:15:00;9;16;7;19;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:30:00;1;5;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 21:45:00;5;6;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:00:00;8;6;2;9;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:15:00;5;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:30:00;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 22:45:00;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:00:00;3;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:15:00;4;3;4;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:30:00;2;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 23:45:00;3;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
