DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-08-12 00:00:00;4;8;8;3;2;5;11;0;0;1;0;0
2019-08-12 00:15:00;2;5;6;2;2;4;10;1;3;0;0;0
2019-08-12 00:30:00;0;2;2;0;0;2;6;0;0;0;0;0
2019-08-12 00:45:00;1;1;3;0;0;1;4;0;0;0;0;0
2019-08-12 01:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-08-12 01:15:00;1;1;3;1;2;1;1;0;0;0;0;0
2019-08-12 01:30:00;1;1;2;2;1;0;0;0;0;0;0;0
2019-08-12 01:45:00;0;0;0;1;1;1;2;0;0;0;0;0
2019-08-12 02:00:00;1;0;1;1;2;0;0;1;1;0;0;0
2019-08-12 02:15:00;1;3;3;0;2;0;0;1;2;0;0;0
2019-08-12 02:30:00;0;2;1;1;2;0;0;0;0;0;0;0
2019-08-12 02:45:00;2;5;7;1;1;0;3;0;0;0;0;0
2019-08-12 03:00:00;1;1;1;0;0;1;1;0;0;0;0;0
2019-08-12 03:15:00;0;0;0;0;1;0;0;0;0;0;0;0
2019-08-12 03:30:00;1;2;1;0;2;0;2;0;0;0;0;0
2019-08-12 03:45:00;2;2;1;0;0;1;2;0;0;0;0;0
2019-08-12 04:00:00;1;0;0;0;1;0;0;0;0;0;0;0
2019-08-12 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-12 04:30:00;1;1;1;0;0;0;1;0;1;0;0;0
2019-08-12 04:45:00;1;3;4;1;1;1;3;0;1;0;0;0
2019-08-12 05:00:00;1;1;2;0;1;2;6;0;0;0;0;0
2019-08-12 05:15:00;4;7;9;0;3;4;13;0;0;0;0;0
2019-08-12 05:30:00;8;7;9;0;0;2;11;0;3;0;254;0
2019-08-12 05:45:00;8;12;15;3;4;3;11;0;0;0;0;0
2019-08-12 06:00:00;8;8;13;1;2;1;10;0;2;0;0;0
2019-08-12 06:15:00;6;7;8;1;1;1;12;0;0;0;0;0
2019-08-12 06:30:00;9;10;11;1;1;2;31;2;1;0;0;0
2019-08-12 06:45:00;15;14;16;0;1;6;32;3;2;2;0;0
2019-08-12 07:00:00;16;13;15;1;2;2;28;0;0;3;0;0
2019-08-12 07:15:00;21;20;30;2;2;11;33;0;2;5;0;0
2019-08-12 07:30:00;34;26;47;0;1;7;46;0;1;2;0;0
2019-08-12 07:45:00;20;23;24;1;2;14;35;0;4;0;0;0
2019-08-12 08:00:00;24;22;28;3;3;13;40;1;2;1;0;0
2019-08-12 08:15:00;38;39;52;2;2;13;32;0;3;1;0;0
2019-08-12 08:30:00;40;27;41;3;7;9;29;2;7;0;0;0
2019-08-12 08:45:00;38;43;45;1;9;12;42;0;7;2;0;1
2019-08-12 09:00:00;41;48;59;3;11;15;25;2;7;1;0;1
2019-08-12 09:15:00;49;61;72;2;13;18;46;1;13;0;0;0
2019-08-12 09:30:00;62;69;79;9;16;15;38;7;17;0;0;0
2019-08-12 09:45:00;68;84;95;5;13;24;33;6;16;0;0;0
2019-08-12 10:00:00;76;70;79;11;21;21;56;3;24;1;0;1
2019-08-12 10:15:00;76;83;80;12;18;23;46;1;18;0;0;0
2019-08-12 10:30:00;78;83;83;17;29;27;60;6;25;0;0;0
2019-08-12 10:45:00;72;72;56;18;27;40;69;7;16;0;0;0
2019-08-12 11:00:00;93;84;82;15;23;43;92;12;22;2;0;6
2019-08-12 11:15:00;82;95;93;18;19;43;82;6;22;0;0;1
2019-08-12 11:30:00;66;82;84;32;17;32;76;5;19;0;0;3
2019-08-12 11:45:00;78;84;88;26;33;56;95;8;19;0;0;1
2019-08-12 12:00:00;69;73;77;30;18;40;87;11;24;0;0;0
2019-08-12 12:15:00;85;82;104;32;25;53;96;2;23;1;0;2
2019-08-12 12:30:00;61;60;47;29;27;63;91;8;17;0;0;2
2019-08-12 12:45:00;59;82;90;36;22;43;102;10;22;0;0;3
2019-08-12 13:00:00;57;73;72;22;22;39;76;4;21;0;0;0
2019-08-12 13:15:00;54;74;74;31;18;48;82;7;19;0;0;0
2019-08-12 13:30:00;58;63;63;47;24;28;76;5;15;0;0;0
2019-08-12 13:45:00;77;68;70;27;33;33;75;3;21;0;0;0
2019-08-12 14:00:00;62;86;97;30;31;38;85;8;25;0;0;5
2019-08-12 14:15:00;86;83;97;39;32;57;85;7;19;1;0;0
2019-08-12 14:30:00;85;78;99;35;23;58;126;8;20;0;0;1
2019-08-12 14:45:00;68;81;85;39;30;47;75;6;29;1;0;0
2019-08-12 15:00:00;72;75;74;36;38;40;72;1;29;0;0;0
2019-08-12 15:15:00;87;80;76;33;29;52;81;5;25;1;0;0
