DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2019-11-01 00:00:00;18;1;3;5;19;4;7;5;0;0;2;0;0;0;0
2019-11-01 00:15:00;20;1;4;5;24;1;16;10;0;0;0;0;0;0;0
2019-11-01 00:30:00;20;3;2;2;18;0;7;7;0;0;1;0;0;0;0
2019-11-01 00:45:00;16;0;8;2;18;0;7;5;0;0;0;0;0;0;0
2019-11-01 01:00:00;18;0;4;3;14;4;11;4;0;0;0;0;0;0;0
2019-11-01 01:15:00;20;0;3;3;13;1;5;5;0;0;0;0;0;0;0
2019-11-01 01:30:00;17;1;5;3;23;4;8;8;0;0;0;0;0;0;0
2019-11-01 01:45:00;12;2;5;1;13;3;9;3;0;0;0;0;0;0;0
2019-11-01 02:00:00;7;0;2;1;18;1;6;2;0;0;0;0;0;0;0
2019-11-01 02:15:00;17;0;7;2;12;2;3;5;0;0;0;0;0;0;0
2019-11-01 02:30:00;10;0;3;1;9;0;4;5;0;0;0;0;0;0;0
2019-11-01 02:45:00;9;0;2;2;16;2;5;6;0;0;0;0;0;0;0
2019-11-01 03:00:00;9;1;3;3;10;4;4;5;0;0;0;0;0;0;0
2019-11-01 03:15:00;6;0;2;4;13;1;3;3;0;0;0;0;0;0;0
2019-11-01 03:30:00;2;2;2;1;5;2;4;5;0;0;0;0;0;0;0
2019-11-01 03:45:00;6;0;4;0;6;2;6;2;0;0;0;0;0;0;0
2019-11-01 04:00:00;9;2;3;1;6;1;2;2;0;0;0;0;0;0;0
2019-11-01 04:15:00;5;0;2;5;7;0;3;8;0;0;0;0;0;0;0
2019-11-01 04:30:00;6;4;0;1;8;0;1;1;0;0;0;0;0;0;0
2019-11-01 04:45:00;7;1;1;1;5;1;0;0;0;0;0;0;0;0;0
2019-11-01 05:00:00;11;1;1;0;4;2;5;1;0;0;0;0;0;0;0
2019-11-01 05:15:00;16;1;5;2;5;1;5;7;0;0;0;0;1;0;0
2019-11-01 05:30:00;22;1;9;0;4;1;7;4;0;0;0;0;0;0;0
2019-11-01 05:45:00;22;1;14;2;10;3;8;5;0;0;0;0;0;0;0
2019-11-01 06:00:00;17;2;14;0;20;2;6;9;0;0;0;0;0;0;0
2019-11-01 06:15:00;17;0;8;4;23;0;13;10;0;0;1;0;0;1;0
2019-11-01 06:30:00;24;2;3;2;9;2;13;6;0;0;0;0;0;0;0
2019-11-01 06:45:00;10;2;4;0;9;3;12;6;0;0;0;0;0;0;0
2019-11-01 07:00:00;15;2;7;3;18;1;12;7;0;0;0;0;0;0;0
2019-11-01 07:15:00;24;4;9;7;6;2;12;14;0;0;0;0;0;0;0
2019-11-01 07:30:00;28;1;7;6;18;3;12;10;0;0;0;0;0;0;0
2019-11-01 07:45:00;30;2;12;3;20;2;13;12;0;0;0;0;0;3;0
2019-11-01 08:00:00;28;1;17;6;13;3;21;14;0;0;2;0;0;0;0
2019-11-01 08:15:00;36;0;22;9;29;3;22;13;0;0;0;0;0;0;0
2019-11-01 08:30:00;31;0;16;11;29;6;22;16;0;0;0;0;0;0;0
2019-11-01 08:45:00;50;2;17;8;35;5;23;12;0;0;0;0;0;0;0
2019-11-01 09:00:00;63;5;21;14;31;12;28;20;0;0;0;0;0;0;0
2019-11-01 09:15:00;50;4;12;9;40;4;21;17;0;0;1;0;0;11;0
2019-11-01 09:30:00;60;4;22;12;45;7;26;19;0;0;0;0;0;0;0
2019-11-01 09:45:00;70;5;22;16;51;8;20;25;0;0;1;0;0;0;0
2019-11-01 10:00:00;70;1;26;15;67;5;28;22;0;0;5;0;0;36;0
2019-11-01 10:15:00;60;8;25;12;59;6;24;23;0;0;0;0;0;0;0
2019-11-01 10:30:00;66;3;24;13;68;10;31;20;0;0;0;0;0;10;0
2019-11-01 10:45:00;82;1;24;13;70;2;27;17;0;0;0;0;2;0;0
