DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(DD4);16(TAFBA);53(TAFBA2);54(TAFBB2);55(TAFBC);56(TAFBD);57(TAFBE)
2020-10-24 00:00:00;8;10;6;2;2;6;1;0;9;12;0;1;3;5;2;0;0;0;0;0;0
2020-10-24 00:15:00;2;15;7;2;3;4;1;0;7;11;0;4;1;4;2;0;0;0;0;0;0
2020-10-24 00:30:00;1;7;5;3;4;3;1;0;9;10;3;3;4;2;2;0;0;0;0;0;0
2020-10-24 00:45:00;3;6;2;2;2;7;2;0;6;7;2;2;6;3;0;0;0;0;0;0;0
2020-10-24 01:00:00;6;5;2;5;1;3;4;1;5;5;0;0;4;3;1;0;0;0;0;0;0
2020-10-24 01:15:00;2;5;4;2;1;1;0;0;2;7;3;1;6;4;3;0;0;0;0;0;0
2020-10-24 01:30:00;0;9;8;1;5;1;0;1;2;5;1;1;5;4;0;0;0;0;0;0;0
2020-10-24 01:45:00;2;6;2;1;3;0;0;1;5;3;2;0;2;3;1;0;0;0;0;0;0
2020-10-24 02:00:00;3;4;1;0;1;0;2;2;3;5;0;1;5;5;1;0;0;0;0;0;0
2020-10-24 02:15:00;3;6;2;0;0;2;0;2;3;7;1;1;2;6;0;0;0;0;0;0;0
2020-10-24 02:30:00;0;7;2;0;3;0;0;0;5;2;2;3;4;6;1;0;0;0;0;0;0
2020-10-24 02:45:00;3;5;2;0;0;0;0;0;5;3;0;0;4;0;0;0;0;0;0;0;0
2020-10-24 03:00:00;4;4;1;1;1;1;1;1;2;2;0;0;2;0;0;0;0;0;0;0;0
2020-10-24 03:15:00;3;7;1;2;1;0;0;0;2;7;1;1;3;2;1;0;0;0;0;0;0
2020-10-24 03:30:00;1;1;2;0;2;2;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-10-24 03:45:00;3;4;0;0;0;2;1;0;1;0;0;0;2;2;0;0;0;0;0;0;0
2020-10-24 04:00:00;0;6;1;0;2;1;0;0;2;2;0;0;2;2;0;0;0;0;0;0;0
2020-10-24 04:15:00;0;1;2;0;0;0;1;0;2;3;0;0;4;3;1;0;0;0;0;0;0
2020-10-24 04:30:00;1;2;0;1;1;0;0;0;2;5;0;2;1;1;0;0;0;0;0;0;0
2020-10-24 04:45:00;5;6;1;1;0;1;0;2;4;4;2;0;0;2;1;0;0;0;0;0;0
2020-10-24 05:00:00;1;5;2;0;0;5;0;0;3;5;2;0;1;1;0;0;0;0;0;0;0
2020-10-24 05:15:00;3;9;2;0;2;6;0;0;8;8;5;0;0;1;0;0;0;0;0;0;0
2020-10-24 05:30:00;7;22;7;4;3;13;3;3;11;11;12;4;7;8;0;0;0;0;0;0;0
2020-10-24 05:45:00;10;27;6;6;5;4;3;2;4;9;6;15;15;3;1;0;0;0;0;0;0
2020-10-24 06:00:00;7;21;6;3;1;5;2;0;8;10;2;27;28;7;5;0;0;0;0;0;0
2020-10-24 06:15:00;5;15;8;4;2;4;3;2;3;5;2;7;20;3;2;0;0;0;0;0;0
2020-10-24 06:30:00;12;24;4;4;6;8;3;3;15;13;4;6;13;9;2;0;0;0;0;0;0
2020-10-24 06:45:00;5;17;3;7;10;9;2;0;13;12;7;2;12;4;3;0;0;0;0;0;0
2020-10-24 07:00:00;6;18;6;2;10;5;1;1;13;12;11;3;13;6;2;0;0;0;0;0;0
2020-10-24 07:15:00;12;11;7;5;11;10;6;4;16;10;6;2;14;8;5;0;0;0;0;0;0
2020-10-24 07:30:00;8;21;8;2;6;5;5;1;18;14;8;10;19;13;8;0;0;0;0;0;0
2020-10-24 07:45:00;17;22;10;9;15;8;6;4;11;15;12;9;19;15;5;0;0;0;0;0;0
2020-10-24 08:00:00;14;25;10;10;19;14;1;2;12;13;11;10;22;11;7;0;0;0;0;0;0
2020-10-24 08:15:00;16;19;9;8;13;16;9;2;18;8;16;11;31;15;7;0;0;0;0;0;0
2020-10-24 08:30:00;23;42;19;8;18;22;10;3;19;15;17;12;38;15;15;0;0;0;0;0;0
2020-10-24 08:45:00;23;59;27;21;47;26;9;4;21;25;16;14;43;20;21;0;0;0;0;0;0
2020-10-24 09:00:00;29;40;20;12;23;22;14;6;34;31;15;6;42;10;11;0;0;0;0;0;0
2020-10-24 09:15:00;10;65;31;22;39;35;14;11;33;29;20;15;55;28;20;0;0;0;0;0;0
2020-10-24 09:30:00;14;62;33;29;34;36;14;10;35;37;17;23;55;25;18;0;0;0;0;0;0
2020-10-24 09:45:00;24;88;44;21;36;30;19;8;40;32;24;22;57;21;14;0;0;0;0;0;0
2020-10-24 10:00:00;33;71;40;31;44;41;9;10;35;41;23;23;66;29;19;1;0;0;0;0;0
2020-10-24 10:15:00;28;72;44;26;30;40;15;14;41;39;22;21;63;32;25;2;0;0;0;0;0
2020-10-24 10:30:00;24;82;53;25;52;42;19;10;49;47;35;18;58;28;25;0;0;0;0;0;0
2020-10-24 10:45:00;40;71;41;23;59;50;16;10;47;51;14;19;64;25;24;0;2;0;0;0;0
2020-10-24 11:00:00;29;87;42;27;61;58;16;13;50;51;25;43;69;37;27;0;0;0;0;0;0
2020-10-24 11:15:00;26;69;47;34;51;45;17;11;44;49;20;31;63;27;25;0;0;0;0;0;0
