DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-12-03 00:00:00;4;2;0;0;0;5;1;3;1;2;3;0;0
2020-12-03 00:15:00;3;3;0;3;3;8;9;2;1;3;2;0;0
2020-12-03 00:30:00;5;1;0;1;2;6;6;2;2;2;0;0;0
2020-12-03 00:45:00;3;2;1;2;1;4;3;0;0;1;0;0;1
2020-12-03 01:00:00;5;0;0;1;1;7;4;1;1;0;1;1;0
2020-12-03 01:15:00;3;0;0;1;2;6;3;1;0;2;1;0;0
2020-12-03 01:30:00;4;0;0;1;1;5;3;2;0;1;2;1;0
2020-12-03 01:45:00;7;1;0;0;1;4;2;0;0;2;1;0;0
2020-12-03 02:00:00;6;0;1;0;0;3;4;1;0;0;0;0;1
2020-12-03 02:15:00;4;0;0;1;5;8;8;2;1;0;0;0;0
2020-12-03 02:30:00;3;0;0;0;0;9;4;1;0;0;0;0;0
2020-12-03 02:45:00;5;1;1;0;0;8;9;2;0;0;0;0;1
2020-12-03 03:00:00;3;0;1;1;2;6;6;0;0;1;1;0;1
2020-12-03 03:15:00;4;0;0;1;0;7;2;0;0;1;0;0;0
2020-12-03 03:30:00;3;1;1;2;1;8;12;5;2;0;0;0;1
2020-12-03 03:45:00;6;1;1;0;1;9;7;2;1;1;1;0;1
2020-12-03 04:00:00;3;1;1;3;3;6;5;1;0;3;3;0;1
2020-12-03 04:15:00;8;3;0;0;4;13;9;4;1;2;4;1;0
2020-12-03 04:30:00;7;3;2;5;4;19;13;3;1;0;1;1;2
2020-12-03 04:45:00;16;8;1;2;6;18;11;0;1;2;1;1;1
2020-12-03 05:00:00;21;15;2;6;16;18;18;2;0;2;3;1;3
2020-12-03 05:15:00;24;23;6;11;22;35;24;11;4;2;2;1;6
2020-12-03 05:30:00;29;22;7;24;24;46;41;22;10;6;2;0;7
2020-12-03 05:45:00;38;28;8;25;33;52;55;19;11;4;2;0;7
2020-12-03 06:00:00;40;19;10;26;21;51;52;19;6;3;5;0;10
2020-12-03 06:15:00;52;41;5;37;40;60;65;28;22;13;4;1;5
2020-12-03 06:30:00;53;50;18;47;45;77;107;53;37;16;11;4;16
2020-12-03 06:45:00;57;56;19;61;61;91;117;62;51;20;12;2;19
2020-12-03 07:00:00;66;68;17;46;51;81;87;52;33;23;13;3;16
2020-12-03 07:15:00;73;80;20;41;53;110;123;65;36;27;18;9;16
2020-12-03 07:30:00;60;63;29;62;51;108;114;71;44;41;36;9;24
2020-12-03 07:45:00;58;55;20;56;52;111;145;85;64;43;32;9;21
2020-12-03 08:00:00;53;44;15;59;56;24;103;65;34;28;23;8;15
2020-12-03 08:15:00;58;45;20;68;46;53;91;79;43;43;34;14;13
2020-12-03 08:30:00;56;69;16;53;38;88;101;78;48;47;28;12;15
2020-12-03 08:45:00;54;40;16;62;45;91;96;85;62;41;33;13;13
2020-12-03 09:00:00;48;45;11;69;39;79;77;56;40;43;36;20;11
2020-12-03 09:15:00;60;41;18;66;37;86;81;60;47;46;39;18;19
2020-12-03 09:30:00;70;42;24;81;43;106;85;63;48;52;41;18;21
2020-12-03 09:45:00;71;42;24;74;41;90;84;80;54;53;44;15;24
2020-12-03 10:00:00;75;57;20;84;40;99;85;67;39;80;53;20;22
2020-12-03 10:15:00;70;48;21;72;38;81;66;74;55;66;68;31;21
2020-12-03 10:30:00;77;67;29;100;44;85;78;67;50;91;75;34;24
2020-12-03 10:45:00;72;67;21;77;41;98;91;75;55;89;74;28;12
2020-12-03 11:00:00;87;62;22;65;37;77;91;74;45;98;71;20;20
2020-12-03 11:15:00;82;65;26;61;38;85;94;77;52;88;73;27;22
2020-12-03 11:30:00;80;54;29;61;35;101;106;61;50;86;57;23;27
2020-12-03 11:45:00;84;59;24;79;32;82;96;67;56;104;86;30;20
2020-12-03 12:00:00;90;72;25;73;37;89;96;82;63;88;61;26;22
2020-12-03 12:15:00;86;57;23;78;38;78;99;76;60;109;91;36;23
2020-12-03 12:30:00;70;72;23;75;33;81;93;65;52;82;65;35;18
2020-12-03 12:45:00;78;64;19;62;37;95;97;65;49;93;75;40;20
2020-12-03 13:00:00;77;73;18;76;38;104;83;59;49;76;68;25;18
2020-12-03 13:15:00;71;70;21;64;42;89;97;81;50;90;82;26;21
2020-12-03 13:30:00;80;65;21;85;41;102;91;58;40;84;73;28;19
2020-12-03 13:45:00;68;72;24;69;47;100;95;67;52;84;66;26;21
