DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-08-09 00:00:00;1;9;0;0;5;6;0;0
2020-08-09 00:15:00;7;4;0;0;6;5;0;0
2020-08-09 00:30:00;2;5;0;0;3;5;0;0
2020-08-09 00:45:00;4;3;0;0;6;10;0;0
2020-08-09 01:00:00;4;5;0;0;4;4;0;0
2020-08-09 01:15:00;0;2;0;0;4;2;0;0
2020-08-09 01:30:00;3;1;0;0;3;2;0;0
2020-08-09 01:45:00;2;6;0;0;2;2;0;0
2020-08-09 02:00:00;2;5;0;0;0;2;0;0
2020-08-09 02:15:00;1;4;0;0;2;3;0;0
2020-08-09 02:30:00;5;4;0;0;1;1;0;0
2020-08-09 02:45:00;1;1;0;0;1;0;0;0
2020-08-09 03:00:00;0;1;0;0;1;2;0;0
2020-08-09 03:15:00;3;2;0;0;0;1;0;0
2020-08-09 03:30:00;0;0;0;0;3;3;0;0
2020-08-09 03:45:00;3;5;0;0;1;2;0;0
2020-08-09 04:00:00;4;2;0;0;2;1;0;0
2020-08-09 04:15:00;0;0;0;0;1;2;0;0
2020-08-09 04:30:00;0;1;0;0;2;1;0;0
2020-08-09 04:45:00;1;3;0;0;1;1;0;0
2020-08-09 05:00:00;1;4;0;0;1;0;0;0
2020-08-09 05:15:00;0;3;0;0;3;0;0;0
2020-08-09 05:30:00;1;3;0;0;4;4;0;0
2020-08-09 05:45:00;1;3;0;0;2;3;0;0
2020-08-09 06:00:00;2;2;0;0;2;2;0;0
2020-08-09 06:15:00;2;1;0;0;1;3;0;0
2020-08-09 06:30:00;2;1;0;0;4;9;0;0
2020-08-09 06:45:00;3;4;0;0;2;4;0;0
2020-08-09 07:00:00;2;4;0;0;3;2;0;0
2020-08-09 07:15:00;2;0;0;0;8;3;0;0
2020-08-09 07:30:00;4;5;0;0;4;3;0;0
2020-08-09 07:45:00;4;8;0;0;5;2;0;0
2020-08-09 08:00:00;5;6;0;0;3;4;0;0
2020-08-09 08:15:00;6;8;0;0;4;2;0;0
2020-08-09 08:30:00;6;7;0;0;8;8;0;0
2020-08-09 08:45:00;6;5;0;0;10;5;0;0
2020-08-09 09:00:00;7;4;0;0;4;8;0;0
2020-08-09 09:15:00;9;12;0;0;3;8;0;0
2020-08-09 09:30:00;15;10;0;0;7;4;0;0
2020-08-09 09:45:00;15;13;0;0;1;7;0;0
2020-08-09 10:00:00;20;12;0;0;12;10;0;0
2020-08-09 10:15:00;8;14;0;0;6;7;0;0
2020-08-09 10:30:00;13;15;0;0;14;12;0;0
2020-08-09 10:45:00;16;10;0;0;11;11;0;0
2020-08-09 11:00:00;11;14;1;0;20;24;0;0
2020-08-09 11:15:00;17;16;1;0;10;10;0;0
2020-08-09 11:30:00;8;14;1;0;14;13;0;0
2020-08-09 11:45:00;8;12;0;0;16;14;0;0
2020-08-09 12:00:00;14;13;0;0;18;17;0;0
2020-08-09 12:15:00;13;13;0;0;12;8;0;0
2020-08-09 12:30:00;15;15;0;0;10;11;0;0
2020-08-09 12:45:00;6;15;0;0;19;11;0;0
2020-08-09 13:00:00;11;15;0;0;14;12;1;0
2020-08-09 13:15:00;10;15;0;0;15;9;2;0
2020-08-09 13:30:00;18;15;0;0;16;9;0;0
2020-08-09 13:45:00;8;13;0;0;11;14;0;0
2020-08-09 14:00:00;11;11;0;0;12;12;0;0
2020-08-09 14:15:00;10;9;0;0;9;9;0;0
2020-08-09 14:30:00;12;21;1;0;18;8;0;0
2020-08-09 14:45:00;9;16;0;0;13;8;0;0
2020-08-09 15:00:00;18;17;0;0;13;14;0;0
2020-08-09 15:15:00;13;14;0;0;7;15;0;0
2020-08-09 15:30:00;15;22;0;0;11;10;0;0
2020-08-09 15:45:00;8;16;0;0;13;10;0;0
2020-08-09 16:00:00;7;11;0;0;10;12;0;0
2020-08-09 16:15:00;12;9;0;0;14;6;0;0
2020-08-09 16:30:00;15;10;0;0;12;16;0;0
2020-08-09 16:45:00;11;10;0;0;4;8;0;0
2020-08-09 17:00:00;8;11;0;0;13;15;0;0
2020-08-09 17:15:00;18;21;0;0;11;10;0;0
2020-08-09 17:30:00;12;11;0;0;16;12;0;0
2020-08-09 17:45:00;16;14;0;0;14;14;0;0
2020-08-09 18:00:00;14;17;0;0;10;9;0;0
2020-08-09 18:15:00;8;14;0;0;13;12;0;0
2020-08-09 18:30:00;19;14;0;0;7;6;0;0
2020-08-09 18:45:00;18;20;0;0;13;9;0;0
2020-08-09 19:00:00;15;17;0;0;12;11;0;0
2020-08-09 19:15:00;14;19;0;0;11;16;0;0
2020-08-09 19:30:00;22;24;0;0;20;11;0;0
2020-08-09 19:45:00;21;19;0;0;11;16;0;0
2020-08-09 20:00:00;21;12;1;0;15;9;0;0
2020-08-09 20:15:00;18;17;0;0;13;9;0;0
2020-08-09 20:30:00;14;14;3;0;6;9;0;0
2020-08-09 20:45:00;13;16;0;0;9;8;0;0
2020-08-09 21:00:00;9;14;1;0;6;10;0;0
2020-08-09 21:15:00;15;13;0;0;11;7;0;0
2020-08-09 21:30:00;9;15;1;0;7;5;0;0
2020-08-09 21:45:00;8;8;0;0;10;7;0;0
2020-08-09 22:00:00;12;13;1;0;15;8;0;0
2020-08-09 22:15:00;7;4;0;0;8;3;0;0
2020-08-09 22:30:00;2;10;0;0;2;3;0;0
2020-08-09 22:45:00;4;5;0;0;6;6;0;0
2020-08-09 23:00:00;5;4;0;0;2;6;0;0
2020-08-09 23:15:00;4;5;0;0;5;2;0;0
2020-08-09 23:30:00;4;5;1;0;2;3;0;0
2020-08-09 23:45:00;8;8;0;0;5;4;0;0
