DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-10-30 00:00:00;1;0;1;0;0;0;0;0;0;1;3
2020-10-30 00:15:00;0;1;5;0;1;1;8;0;1;0;2
2020-10-30 00:30:00;0;1;4;0;0;2;5;0;2;2;2
2020-10-30 00:45:00;0;0;1;0;0;1;2;0;0;3;1
2020-10-30 01:00:00;0;1;2;0;0;0;0;0;0;0;1
2020-10-30 01:15:00;0;2;2;0;0;0;1;0;0;0;0
2020-10-30 01:30:00;0;0;0;0;0;0;2;0;1;2;0
2020-10-30 01:45:00;0;1;2;1;1;1;0;0;0;0;0
2020-10-30 02:00:00;0;1;1;0;0;1;0;1;0;1;0
2020-10-30 02:15:00;0;1;3;1;1;0;0;1;0;2;0
2020-10-30 02:30:00;0;0;0;0;0;0;0;0;0;1;1
2020-10-30 02:45:00;0;1;2;0;0;0;1;0;1;1;1
2020-10-30 03:00:00;0;0;2;0;0;1;1;0;0;3;3
2020-10-30 03:15:00;1;0;1;0;0;0;0;0;0;0;1
2020-10-30 03:30:00;0;0;1;0;0;0;0;0;0;0;3
2020-10-30 03:45:00;0;1;1;0;0;0;1;0;0;2;1
2020-10-30 04:00:00;0;2;4;0;1;0;2;0;0;1;1
2020-10-30 04:15:00;0;1;4;1;2;0;2;0;0;1;1
2020-10-30 04:30:00;0;2;3;0;0;1;2;0;1;2;2
2020-10-30 04:45:00;1;2;4;1;2;1;1;1;2;5;0
2020-10-30 05:00:00;3;9;5;1;3;1;4;1;1;2;3
2020-10-30 05:15:00;4;23;15;2;3;0;4;2;1;7;7
2020-10-30 05:30:00;2;42;27;4;5;2;6;0;3;12;10
2020-10-30 05:45:00;1;26;25;3;3;4;5;3;7;21;15
2020-10-30 06:00:00;3;18;11;2;5;3;10;0;13;17;15
2020-10-30 06:15:00;1;18;11;3;5;5;18;4;16;22;11
2020-10-30 06:30:00;6;34;32;6;10;3;21;6;6;26;21
2020-10-30 06:45:00;4;31;29;7;9;4;21;3;27;24;19
2020-10-30 07:00:00;6;31;30;10;13;12;26;8;17;29;24
2020-10-30 07:15:00;18;30;35;37;43;13;34;16;59;76;23
2020-10-30 07:30:00;18;42;53;66;74;19;43;21;71;90;30
2020-10-30 07:45:00;6;51;63;14;29;23;72;60;61;71;42
2020-10-30 08:00:00;13;40;44;17;22;12;38;22;20;35;23
2020-10-30 08:15:00;8;43;45;12;16;14;26;15;24;35;18
2020-10-30 08:30:00;15;37;52;16;24;8;26;13;23;46;20
2020-10-30 08:45:00;3;31;46;9;13;19;30;25;36;37;14
2020-10-30 09:00:00;13;27;48;10;16;16;28;23;26;36;23
2020-10-30 09:15:00;6;40;39;12;17;8;22;14;19;25;29
2020-10-30 09:30:00;12;30;37;13;18;13;35;16;30;34;26
2020-10-30 09:45:00;7;38;57;10;12;20;29;20;30;27;21
2020-10-30 10:00:00;3;27;61;6;7;16;25;15;31;26;22
2020-10-30 10:15:00;8;32;59;7;14;13;34;22;28;30;27
2020-10-30 10:30:00;5;33;40;8;12;22;29;20;24;29;23
2020-10-30 10:45:00;4;36;55;17;19;16;32;19;28;25;21
2020-10-30 11:00:00;11;39;53;15;20;20;29;22;40;24;28
2020-10-30 11:15:00;6;35;53;25;31;28;51;47;29;23;28
2020-10-30 11:30:00;7;34;48;22;20;19;34;37;22;24;31
2020-10-30 11:45:00;9;40;55;9;18;13;32;32;29;39;24
2020-10-30 12:00:00;4;26;79;17;21;19;35;34;31;29;31
2020-10-30 12:15:00;9;23;71;15;18;22;48;39;41;30;30
2020-10-30 12:30:00;8;35;96;17;26;25;43;43;31;37;33
2020-10-30 12:45:00;8;40;96;31;33;22;46;55;33;44;37
2020-10-30 13:00:00;7;75;79;16;23;28;78;66;30;40;31
2020-10-30 13:15:00;11;63;70;6;8;28;43;48;21;24;35
2020-10-30 13:30:00;8;63;108;12;18;15;31;31;19;23;36
2020-10-30 13:45:00;5;70;74;14;17;22;34;47;25;31;28
2020-10-30 14:00:00;3;56;54;13;14;20;43;31;26;25;38
2020-10-30 14:15:00;9;51;59;12;16;11;28;31;25;32;44
2020-10-30 14:30:00;6;41;49;8;15;17;46;37;31;31;46
2020-10-30 14:45:00;4;42;37;8;10;18;34;32;24;32;36
2020-10-30 15:00:00;8;38;49;13;15;13;33;26;30;35;47
2020-10-30 15:15:00;10;48;56;12;18;17;30;30;33;38;46
2020-10-30 15:30:00;7;42;42;7;11;22;37;36;30;39;34
2020-10-30 15:45:00;10;45;46;9;15;19;36;24;19;24;36
2020-10-30 16:00:00;8;44;49;5;8;14;32;36;28;26;34
2020-10-30 16:15:00;3;37;34;5;8;14;20;17;23;23;22
2020-10-30 16:30:00;8;36;44;8;15;16;33;31;25;35;33
2020-10-30 16:45:00;4;45;42;14;16;19;31;20;26;31;30
2020-10-30 17:00:00;7;39;37;7;9;22;28;22;26;25;30
2020-10-30 17:15:00;9;41;46;5;9;16;25;28;23;33;27
2020-10-30 17:30:00;8;47;54;10;15;15;32;33;25;29;33
2020-10-30 17:45:00;10;37;41;10;13;17;21;26;29;28;25
2020-10-30 18:00:00;9;39;37;10;15;13;29;30;24;21;20
2020-10-30 18:15:00;5;30;26;5;10;10;36;19;30;28;16
2020-10-30 18:30:00;6;33;27;8;10;4;20;20;25;23;23
2020-10-30 18:45:00;4;33;20;12;16;8;16;21;18;24;13
2020-10-30 19:00:00;2;22;25;4;6;12;15;10;9;15;23
2020-10-30 19:15:00;5;23;18;4;7;18;16;14;21;29;25
2020-10-30 19:30:00;4;27;16;5;7;8;17;17;16;19;14
2020-10-30 19:45:00;2;18;23;6;8;8;20;18;15;18;15
2020-10-30 20:00:00;5;21;22;1;2;13;20;14;9;14;7
2020-10-30 20:15:00;3;14;17;1;4;10;20;14;13;18;14
2020-10-30 20:30:00;0;19;14;3;3;13;23;14;12;16;9
2020-10-30 20:45:00;3;14;21;2;6;8;18;22;12;15;11
2020-10-30 21:00:00;1;28;14;6;7;21;22;21;6;12;14
2020-10-30 21:15:00;0;20;21;3;3;20;19;17;9;16;5
2020-10-30 21:30:00;2;17;25;4;6;7;8;13;5;9;8
2020-10-30 21:45:00;1;8;16;2;1;6;14;13;12;15;6
2020-10-30 22:00:00;2;14;13;5;7;11;13;9;9;15;22
2020-10-30 22:15:00;1;15;10;4;3;7;9;9;6;14;16
2020-10-30 22:30:00;1;8;11;5;7;8;5;9;6;6;8
2020-10-30 22:45:00;2;4;6;0;2;3;5;7;4;12;7
2020-10-30 23:00:00;2;6;10;3;3;4;7;11;2;8;8
2020-10-30 23:15:00;1;4;9;1;3;3;7;9;3;10;5
2020-10-30 23:30:00;1;4;5;3;3;1;5;7;3;3;5
2020-10-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
