DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-02-11 00:00:00;11;5;6;3;0;0
2020-02-11 00:15:00;6;5;21;12;0;0
2020-02-11 00:30:00;6;3;9;9;0;0
2020-02-11 00:45:00;6;2;11;7;0;0
2020-02-11 01:00:00;2;2;8;4;0;0
2020-02-11 01:15:00;17;14;6;6;0;0
2020-02-11 01:30:00;3;3;5;5;0;0
2020-02-11 01:45:00;9;7;6;4;0;0
2020-02-11 02:00:00;8;7;2;1;0;0
2020-02-11 02:15:00;4;5;7;6;0;0
2020-02-11 02:30:00;9;5;7;5;0;0
2020-02-11 02:45:00;6;4;6;3;0;0
2020-02-11 03:00:00;7;5;9;5;0;0
2020-02-11 03:15:00;4;2;5;5;0;0
2020-02-11 03:30:00;6;6;14;5;0;0
2020-02-11 03:45:00;5;3;10;5;0;0
2020-02-11 04:00:00;11;9;13;12;0;0
2020-02-11 04:15:00;17;8;14;9;0;0
2020-02-11 04:30:00;13;15;23;10;0;0
2020-02-11 04:45:00;28;16;53;27;0;0
2020-02-11 05:00:00;28;28;100;80;0;0
2020-02-11 05:15:00;37;40;174;159;0;0
2020-02-11 05:30:00;65;60;133;128;0;0
2020-02-11 05:45:00;125;142;149;160;0;1
2020-02-11 06:00:00;106;151;155;161;0;0
2020-02-11 06:15:00;75;103;150;165;0;0
2020-02-11 06:30:00;51;107;179;201;2;0
2020-02-11 06:45:00;77;90;144;151;8;0
2020-02-11 07:00:00;70;88;165;171;8;6
2020-02-11 07:15:00;77;101;171;188;3;0
2020-02-11 07:30:00;101;102;104;106;22;0
2020-02-11 07:45:00;84;93;123;120;4;0
2020-02-11 08:00:00;83;108;125;149;10;4
2020-02-11 08:15:00;92;96;138;124;7;5
2020-02-11 08:30:00;93;98;125;158;1;0
2020-02-11 08:45:00;96;89;127;133;2;0
2020-02-11 09:00:00;91;92;103;122;1;14
2020-02-11 09:15:00;74;70;123;132;6;0
2020-02-11 09:30:00;78;90;102;121;5;0
2020-02-11 09:45:00;111;95;94;93;40;2
2020-02-11 10:00:00;88;92;101;87;20;0
2020-02-11 10:15:00;98;96;103;96;15;3
2020-02-11 10:30:00;94;92;97;89;14;4
2020-02-11 10:45:00;99;112;83;80;27;2
2020-02-11 11:00:00;106;87;95;102;0;0
2020-02-11 11:15:00;84;93;114;94;6;1
2020-02-11 11:30:00;112;112;99;85;1;0
2020-02-11 11:45:00;96;98;104;81;8;0
2020-02-11 12:00:00;105;97;99;87;17;0
2020-02-11 12:15:00;93;103;94;105;17;1
2020-02-11 12:30:00;113;123;106;100;22;0
2020-02-11 12:45:00;97;114;114;109;8;0
2020-02-11 13:00:00;99;115;120;128;5;2
2020-02-11 13:15:00;106;126;137;143;14;0
2020-02-11 13:30:00;112;131;155;158;10;0
2020-02-11 13:45:00;127;140;127;132;55;13
2020-02-11 14:00:00;150;155;104;101;8;0
2020-02-11 14:15:00;204;229;104;108;3;0
2020-02-11 14:30:00;163;172;85;104;2;1
2020-02-11 14:45:00;183;204;84;86;22;41
2020-02-11 15:00:00;165;229;95;105;42;0
2020-02-11 15:15:00;156;215;94;108;2;0
2020-02-11 15:30:00;170;207;99;88;15;2
2020-02-11 15:45:00;181;226;103;104;8;0
2020-02-11 16:00:00;166;215;99;95;18;0
2020-02-11 16:15:00;170;197;104;98;5;0
2020-02-11 16:30:00;168;219;109;100;34;3
2020-02-11 16:45:00;139;188;90;92;11;0
2020-02-11 17:00:00;164;203;128;115;13;0
2020-02-11 17:15:00;182;236;116;122;31;13
2020-02-11 17:30:00;143;209;90;98;82;29
2020-02-11 17:45:00;168;215;115;93;4;2
2020-02-11 18:00:00;179;216;114;115;12;0
2020-02-11 18:15:00;142;179;73;76;21;0
2020-02-11 18:30:00;125;149;93;86;10;0
2020-02-11 18:45:00;104;141;76;75;1;0
2020-02-11 19:00:00;73;100;69;62;4;0
2020-02-11 19:15:00;93;95;61;56;14;0
2020-02-11 19:30:00;67;70;63;45;1;0
2020-02-11 19:45:00;66;73;54;45;5;1
2020-02-11 20:00:00;60;59;56;45;0;0
2020-02-11 20:15:00;52;71;58;50;0;0
2020-02-11 20:30:00;63;53;54;49;1;0
2020-02-11 20:45:00;43;42;68;58;4;0
2020-02-11 21:00:00;45;59;125;115;2;0
2020-02-11 21:15:00;39;35;117;96;4;0
2020-02-11 21:30:00;50;51;61;55;3;0
2020-02-11 21:45:00;119;141;40;27;0;0
2020-02-11 22:00:00;137;178;43;41;0;0
2020-02-11 22:15:00;89;112;36;26;0;0
2020-02-11 22:30:00;45;43;23;20;0;0
2020-02-11 22:45:00;27;23;16;13;2;0
2020-02-11 23:00:00;17;12;19;12;0;5
2020-02-11 23:15:00;12;14;26;15;0;0
2020-02-11 23:30:00;13;10;19;14;0;0
